time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
729,2011-12-31,00:00:00.00,3.572,7.51078,15.7123,13.616,11.9974,5.93885,5.15538,8.863,10.1898,17.0486,27.6016,6.33771,106.219,4.29353,14.3953,22.1089,15.4148,43.3164,25.7483,14.9411,7.45271,30.5938,7.02183,23.1111,11.5143,18.4819,13.4119,19.5115,19.3877,35.5255,9.49253,9.70611,33.8054,6.18747,61.7148,22.4225,14.8314,5.44485,499.753,46.507,146.512,32.1917,21.7626,29.9771,71.2151,5.719,69.1721,22.8221,11.7621,25.6292
730,2012-01-01,00:00:00.00,2.2814,13.8626,17.8544,18.4947,14.8575,9.3609,7.05612,8.80403,13.3625,19.8624,25.4149,10.923,101.633,4.97704,16.4921,25.41,14.3178,43.8642,29.6187,14.932,9.74873,33.3707,8.56852,25.032,16.3206,17.0601,14.5794,25.6242,22.401,35.0671,9.004,11.5429,37.4276,9.04685,62.1166,20.3513,12.7755,7.73357,505.821,53.1275,124.262,30.7723,21.875,27.1523,66.2994,5.94692,71.04,19.7215,10.6667,19.5562
731,2012-01-02,00:00:00.00,2.58651,15.423,24.899,16.8587,19.2904,7.23097,7.49602,6.83408,12.7432,17.6506,28.1713,11.9575,110.816,5.54324,17.5908,23.7895,18.2522,41.3929,32.1306,17.0228,9.03938,36.1841,7.28847,26.4238,14.3073,14.5403,15.4616,25.9267,23.2536,37.3209,11.0404,13.4345,34.3718,7.97298,75.9834,19.2065,13.1065,7.34345,494.044,45.6962,100.764,29.1498,18.7695,24.0251,62.2595,5.57907,68.3994,21.4982,11.586,21.357
732,2012-01-03,00:00:00.00,1.88667,17.2284,24.5106,19.2824,17.6235,5.03694,5.55017,6.23337,10.8796,22.8293,30.9292,8.2289,116.701,6.99518,16.8969,22.7248,20.2767,48.2745,27.4281,15.5899,7.25591,36.1823,6.06222,27.6169,12.7834,13.6484,14.0686,24.1489,22.3711,37.0881,11.7288,14.3263,34.9518,5.03923,69.7083,19.4021,13.0944,4.97238,488.174,38.4872,100.657,27.5235,18.2589,24.4698,68.7203,5.05929,64.8883,19.7566,10.1681,20.4263
733,2012-01-04,00:00:00.00,1.86831,15.517,18.7812,19.481,19.8409,4.40893,4.21701,4.72865,8.40632,22.0745,28.9121,6.07532,114.82,6.4613,16.492,23.6769,15.0403,50.347,29.3213,12.5993,6.32078,36.7863,5.72194,26.3635,12.128,9.93434,11.6622,24.1762,22.6521,36.0484,10.5943,12.0313,37.2778,4.90953,61.6814,18.5664,12.3735,4.78738,497.406,39.4813,101.951,24.6606,17.0201,22.3748,69.8145,4.6866,62.058,17.554,8.74054,17.2886
734,2012-01-05,00:00:00.00,1.84966,7.65021,14.9039,15.0856,20.0464,3.03327,3.58919,4.75103,6.5251,22.0762,29.4469,5.1976,120.07,4.10791,15.4619,22.6683,11.7116,41.7155,30.4994,11.3374,5.45032,36.2912,5.07572,23.272,8.52267,9.98718,9.78859,22.8209,20.242,35.0346,8.67463,8.75881,34.4693,4.80991,65.1826,17.1937,11.0085,4.7365,508.421,36.256,104.099,22.4157,15.222,19.7962,60.6075,4.42633,57.8354,16.2887,8.5266,16.733
735,2012-01-06,00:00:00.00,1.86114,7.9183,10.6647,13.1075,15.6558,3.11169,3.07341,4.73827,6.60884,20.4463,29.8903,5.26644,125.278,4.02525,13.0184,22.2031,10.7983,41.1754,24.8984,9.827,5.43391,36.6308,5.0302,20.6911,8.59494,10.3498,8.83142,21.4054,17.2802,33.1638,7.32198,8.68507,35.093,4.77967,58.9467,15.6776,10.232,4.67763,497.276,33.0709,111.003,21.9604,14.9341,19.3,58.8764,4.36657,57.7485,15.4307,8.33566,16.4143
736,2012-01-07,00:00:00.00,2.32852,8.06995,10.9093,10.2663,13.6778,3.17338,3.12166,4.81005,8.01204,12.6199,26.249,5.29823,134.586,4.02893,11.4141,21.1116,10.0362,41.2903,21.4503,9.81914,5.38821,35.3266,4.96025,17.9648,8.62686,14.5451,8.94893,19.3203,15.5048,32.1147,8.18177,9.3492,34.3359,4.75229,50.8153,16.5741,10.3991,4.6059,482.088,32.374,103.329,21.5213,14.6192,18.8982,56.9446,5.33142,58.3206,15.7785,8.16347,16.0834
737,2012-01-08,00:00:00.00,1.80384,9.63547,11.0299,9.2756,10.8333,3.21127,3.15423,4.74138,8.58496,12.8883,31.2724,5.29082,143.797,5.18394,11.0708,18.5696,10.0252,35.0603,20.3763,9.75326,5.31772,32.1261,4.8721,16.4713,15.2088,13.9941,8.83132,17.8176,14.1887,31.742,9.7789,13.5955,28.6436,4.67694,47.1069,17.6356,13.3,4.52126,472.338,31.7248,90.2809,21.1045,14.3834,18.6522,57.1493,5.86339,56.3844,20.5842,7.97627,15.7239
738,2012-01-09,00:00:00.00,1.72898,9.53343,11.0579,9.41009,9.83893,3.23686,3.16915,4.5438,7.14088,12.9527,30.5176,5.25665,145.313,5.16868,10.7821,16.8348,9.96971,31.6058,19.4214,9.74155,5.22856,29.4256,4.77156,17.2288,15.1106,9.55176,8.5699,16.3993,14.1238,34.1587,10.4304,13.9555,25.5827,4.57174,45.2095,19.9684,16.134,4.42725,470.045,31.0443,91.542,20.6555,14.1183,18.3584,55.9653,4.837,53.6468,23.3694,7.77796,15.3448
739,2012-01-10,00:00:00.00,1.6909,7.85867,11.0487,9.49909,9.96855,3.25059,3.16925,4.45349,6.46069,14.399,30.4618,5.21123,137.355,3.95585,10.6541,16.374,9.84523,30.4805,19.2093,9.57648,5.12764,26.5244,4.66318,20.5041,8.45383,9.39502,8.39966,15.8403,13.9708,34.9043,8.8012,9.55947,25.1635,4.49822,44.7558,22.8507,13.397,4.33172,483.36,30.3189,86.5183,20.1726,13.8219,18.0298,52.5491,4.15787,51.9965,18.0033,7.57376,14.9597
740,2012-01-11,00:00:00.00,1.65331,7.71643,11.0032,9.52815,10.0523,3.25528,3.1611,4.35663,6.36542,14.2023,28.7231,5.14777,131.401,3.88336,10.4793,15.9621,9.69446,29.4436,18.938,9.2828,5.02113,24.8047,4.55048,22.8658,8.41006,9.19653,8.20625,15.5148,13.7482,32.4991,7.15953,8.31942,24.7383,4.40937,44.3226,19.5711,9.90715,4.23214,494.908,29.5725,78.9485,19.6625,13.505,17.6706,50.2237,4.01762,52.4718,14.0782,7.36726,14.5688
741,2012-01-12,00:00:00.00,2.36928,7.5547,10.9026,9.5546,10.0796,3.26877,3.15018,4.48592,6.29757,12.4439,20.7637,5.08759,120.889,3.84083,10.3982,15.7579,9.60448,29.1212,18.6311,9.26257,5.09454,25.3696,4.69899,19.2182,8.30359,9.54746,8.13989,15.0914,13.5936,30.5175,7.03414,8.27896,24.782,4.45049,43.9642,15.627,9.32892,4.29654,483.661,29.6966,77.4213,19.6778,13.9885,17.3572,47.7062,4.81647,53.3012,13.8396,7.56874,15.5312
742,2012-01-13,00:00:00.00,3.07475,7.52324,12.7603,10.788,10.6963,4.81739,3.88921,6.81125,7.03151,12.8837,21.1917,6.14473,113.908,3.95401,11.0212,16.3056,10.0159,28.7942,19.1658,10.832,6.226,29.3657,5.6132,16.0502,8.73287,12.8705,9.09523,15.2022,14.6262,28.8307,9.95087,10.4763,26.6437,5.49564,44.8663,15.6617,10.6244,5.39561,447.853,31.1494,77.9287,22.3864,15.4745,18.8785,49.6067,6.57874,53.2432,16.4961,9.0813,16.807
743,2012-01-14,00:00:00.00,1.58425,9.52333,15.29,14.4336,11.9246,8.29593,5.69241,6.50423,7.83994,13.2751,22.336,8.81292,112.79,9.61523,12.5169,19.0041,10.1261,28.7445,22.725,11.8679,7.52243,34.2385,6.18322,17.2141,11.499,12.0838,9.96151,17.2995,15.8647,31.5992,13.6724,18.5163,28.7417,7.85665,49.7381,16.5261,13.1903,6.59589,415.281,31.4284,78.4845,24.8065,15.697,21.3394,53.388,6.63216,51.6734,22.397,10.2446,19.0163
744,2012-01-15,00:00:00.00,1.53591,9.27641,16.6545,13.9988,14.972,6.75171,6.38355,4.01505,6.84326,12.4583,24.3389,7.65348,103.454,9.61451,12.8968,18.6782,13.0884,31.8554,23.8471,12.3577,6.20178,30.5411,5.06713,18.986,10.7439,8.34906,9.74826,16.73,15.4343,38.0747,14.3622,16.5808,26.9874,6.65146,55.3717,17.3906,13.264,5.32459,410.367,32.1671,76.1328,23.5263,15.0593,22.1463,54.6057,4.88277,49.281,22.3285,8.74887,17.9637
745,2012-01-16,00:00:00.00,1.51453,6.91708,13.9258,16.6684,14.5333,3.2776,4.56619,3.94994,5.72444,13.6789,23.7487,4.86071,97.6096,3.93946,12.0554,17.1433,15.3634,38.5521,19.8906,10.8223,4.54661,24.517,4.05216,19.6615,7.63942,8.1765,8.38252,15.0713,14.6792,38.7589,10.7796,8.50093,26.9397,4.01036,53.2685,16.8705,10.4124,3.80804,411.317,34.3258,72.9349,20.2516,13.904,19.7628,53.0487,3.86964,49.225,16.1458,6.85702,13.7784
746,2012-01-17,00:00:00.00,3.46462,6.73015,10.716,18.7084,17.3189,3.58464,3.21088,4.54928,7.29487,13.6833,21.1838,5.27448,96.1392,3.90853,11.9337,17.5782,11.7937,38.9533,21.0391,8.62425,4.76134,24.5169,4.6469,18.218,7.51552,14.9482,9.2224,15.9966,16.8119,38.0219,8.86228,9.6822,29.9089,4.31062,52.2537,16.5181,9.39846,4.21613,410.87,32.3843,73.3041,17.9956,13.1387,16.5656,49.6937,6.61072,51.7257,13.1369,6.67617,13.3868
747,2012-01-18,00:00:00.00,6.61312,7.5373,13.9068,14.0354,19.8434,5.60634,4.40483,8.29482,11.141,13.2123,21.5396,8.11815,101.594,6.71007,14.0009,19.1081,10.2421,31.4586,25.5165,11.6873,7.40512,27.7803,9.03886,16.5048,12.0489,26.2442,14.0403,21.7504,21.3371,40.843,11.5569,13.7853,34.227,7.38305,56.6334,22.1755,14.9734,7.6826,410.212,32.9229,78.6113,21.0576,17.2451,18.4995,60.271,13.2475,57.7778,22.731,8.5822,16.7266
748,2012-01-19,00:00:00.00,1.57329,12.0792,17.06,13.8958,15.0544,8.12227,6.50275,7.61568,12.1156,14.279,23.8987,12.0991,107.795,8.92239,17.6152,27.5477,11.7843,31.7488,30.8264,14.0339,10.6135,35.9895,13.0436,18.0816,21.026,19.5555,16.5751,27.7216,23.9228,42.4352,13.6091,18.548,41.5869,15.1227,64.8983,28.5622,27.7482,14.2127,401.636,38.7325,85.4903,30.5035,22.1481,28.8194,76.5576,16.0736,66.4145,50.8299,12.428,19.9917
749,2012-01-20,00:00:00.00,1.6391,11.0149,20.2435,14.6275,14.4322,6.15959,6.79249,3.82834,8.1952,13.0682,24.3363,9.25041,111.674,6.2009,18.2756,27.2852,18.5258,41.4767,32.1341,14.6147,7.9257,35.7253,8.71742,22.6954,16.4675,8.64539,14.2644,23.0135,22.5242,43.6283,12.7777,14.6016,39.6523,12.1504,79.5742,36.1083,30.3794,10.8382,388.788,41.295,87.4962,33.7886,20.75,35.9384,78.6196,10.3915,70.5196,57.6676,13.3405,22.3247
750,2012-01-21,00:00:00.00,1.67772,6.21743,16.6904,16.8517,15.1668,3.42785,4.64654,3.83847,5.53449,15.9054,25.1193,4.84158,108.259,3.99415,16.6583,22.3695,21.31,51.2213,24.7892,11.8428,4.44047,26.4756,4.22314,25.3418,7.64468,8.97417,9.75459,20.5149,20.6476,42.7189,9.23184,8.60252,37.9045,4.27514,75.8129,35.8338,17.689,4.06112,387.68,47.9522,85.1751,27.8139,18.4558,33.1902,80.3936,5.2339,72.264,31.352,9.11443,18.2133
751,2012-01-22,00:00:00.00,1.69256,6.17107,10.2284,16.4005,17.3923,3.46978,3.22584,3.83189,5.56521,14.817,23.042,4.90243,102.978,4.04803,15.6037,23.1612,13.3306,49.7999,26.6129,8.07435,4.47398,25.3764,4.3454,21.9919,7.84577,9.11473,7.38133,22.9783,19.6044,39.9222,7.50601,8.72561,40.3233,4.41846,74.9664,22.5061,10.4294,4.22091,389.031,50.5735,79.0487,20.5724,15.0913,23.2288,76.3715,4.91985,79.2401,17.292,6.19377,12.1354
752,2012-01-23,00:00:00.00,3.18543,6.1069,10.2724,11.9566,17.0503,3.855,3.44908,4.78329,5.55637,9.98444,20.5115,4.93708,104.943,4.07442,14.3684,21.7642,9.13149,36.7795,29.6917,8.67661,4.9362,30.0752,5.40621,16.3554,7.92618,9.98598,7.47646,20.8524,15.8595,35.7972,7.62577,8.79787,36.0541,4.96535,81.5798,16.2966,11.0507,4.75298,398.819,37.2678,77.4055,17.4816,13.2379,15.8019,70.5589,6.67808,84.8904,18.202,6.91163,14.3897
753,2012-01-24,00:00:00.00,4.76691,6.33048,14.0389,12.7709,13.5477,7.40487,5.2378,7.38662,8.54943,11.9339,21.9211,7.77294,109.605,4.29808,13.9143,23.2792,10.4028,36.232,24.2753,11.2831,7.10616,34.5437,7.83374,14.8017,8.8166,21.6054,10.8441,17.0295,15.6388,30.9771,10.1252,11.0165,45.0267,8.3925,70.4748,18.4401,12.6694,8.21,400.909,31.6231,86.0657,23.6177,17.642,20.1493,92.7379,9.40532,83.8943,21.599,9.9985,18.4726
754,2012-01-25,00:00:00.00,1.74346,12.1981,17.9255,18.1643,14.2603,13.0352,8.72356,6.41289,12.0446,13.9937,23.2206,13.9556,117.118,8.12168,16.4626,28.8325,12.0927,40.9685,27.625,13.0542,8.86717,36.2165,8.80299,16.9016,18.3679,20.8853,14.4783,22.4802,19.7755,32.3819,12.6227,17.4914,52.2983,14.0108,71.2859,20.2396,15.9806,12.1655,385.472,36.4854,94.0249,30.1539,19.2664,26.2165,98.3566,9.6849,75.143,29.4081,13.4543,23.1862
755,2012-01-26,00:00:00.00,1.79824,11.882,19.4088,18.0115,18.7242,9.60696,9.56427,3.79346,9.06754,12.1905,27.6358,11.2562,121.086,8.04769,18.0665,25.9817,19.4333,41.387,30.21,13.0581,6.71579,30.6841,6.46928,20.0108,17.5536,9.49852,14.6434,22.4154,20.8339,37.8447,12.0479,15.4969,39.4123,10.814,81.6282,22.4295,17.0629,8.90032,381.605,41.9531,96.6027,30.1273,18.7373,29.219,80.6874,7.29051,66.7483,31.9771,11.9236,23.8645
756,2012-01-27,00:00:00.00,3.68791,5.94578,15.706,22.5834,18.714,4.1433,6.22444,4.81489,5.78012,15.9395,26.5425,5.48281,113.23,4.28169,17.1319,21.9228,23.3616,50.2931,24.5702,11.334,4.94149,24.1809,5.01795,22.2674,8.16344,12.3459,11.6768,18.1763,20.7312,37.5911,10.5609,9.73543,37.0486,5.23198,77.2893,24.3057,13.9405,4.99925,394.245,52.8243,95.9509,26.211,19.4872,25.7509,72.8012,7.43055,69.3555,24.3269,9.02027,21.2157
757,2012-01-28,00:00:00.00,4.93256,5.98084,13.6752,26.0601,23.6397,6.03731,4.83082,7.63894,7.67604,16.1395,20.4989,8.35688,106.49,6.2518,17.8133,25.0415,15.705,51.0212,30.007,10.8845,6.78805,25.9434,7.07043,21.6872,10.3559,18.869,11.1436,23.7077,24.3564,38.8393,14.222,16.0031,44.1186,6.86121,80.8253,25.0161,15.0588,6.88607,417.082,55.5094,90.6968,30.5264,24.3442,25.4339,69.9949,12.3005,74.6024,24.5322,12.6215,23.5637
758,2012-01-29,00:00:00.00,2.11782,6.51078,17.1857,18.6913,26.9925,8.10629,6.3754,6.64811,9.53142,10.5446,21.8142,13.1833,114.48,13.7381,18.8904,27.2026,11.7109,39.7487,37.8244,12.6118,8.3186,33.5391,8.99165,19.7564,15.5377,16.3705,13.6357,28.5185,24.2026,48.3168,19.5735,27.1089,42.5368,9.49685,93.9601,27.1559,24.0585,8.21478,422.958,45.1542,94.1417,42.1099,28.673,36.8444,83.7141,14.488,74.2539,39.3282,18.629,32.4573
759,2012-01-30,00:00:00.00,2.01274,6.41566,16.1281,14.6902,19.2882,6.41888,6.4458,3.87489,7.69825,10.0504,24.2794,10.654,121.261,12.2026,16.7015,26.61,15.3381,45.1167,30.5209,13.3354,6.54391,36.1072,7.16876,20.766,13.5922,10.0912,13.2799,23.8569,19.932,54.7007,18.8011,21.5199,43.9905,8.12327,87.0384,33.4408,27.5917,6.53975,417.874,43.1129,101.72,44.4064,28.2092,46.3404,98.1038,10.5217,73.5949,43.4469,16.9577,33.4884
760,2012-01-31,00:00:00.00,2.27372,5.80241,12.7693,16.5257,15.4924,4.84053,5.22212,5.16548,5.78522,10.194,22.0505,5.93183,116.588,5.04596,14.4322,24.7694,16.516,55.7985,22.9691,12.063,5.26195,31.2241,5.31174,22.6532,8.56629,11.2109,10.7133,18.855,19.0993,51.2298,12.9071,10.3691,46.574,5.61008,72.8168,34.0665,19.8982,5.12989,426.784,52.1092,100.564,35.0356,24.246,40.9364,97.4218,7.61166,75.5179,30.0926,10.5288,21.7135
761,2012-02-01,00:00:00.00,3.04377,6.19353,14.5346,18.0608,17.4586,6.43256,5.1589,7.17646,8.17176,13.0692,25.2638,8.09297,112.224,4.9634,15.0346,23.7348,12.7326,46.7854,26.8719,10.1606,6.52383,29.9628,5.97507,20.8334,9.73753,16.9273,10.6909,21.8666,21.3981,49.0446,11.1101,11.9875,39.745,5.96911,68.5103,25.3114,14.3257,5.15155,440.628,49.1318,110.007,24.3879,17.3943,26.9586,89.9096,7.42242,80.0335,23.0714,7.96853,15.2778
762,2012-02-02,00:00:00.00,2.39089,16.5561,18.5464,14.7932,18.7977,5.95753,5.55566,5.9537,11.3622,15.809,26.2869,12.439,113.078,9.77648,14.8256,21.3902,12.198,36.8414,28.89,10.9197,6.01594,32.2617,5.61957,18.6804,14.0793,15.978,12.9313,25.6376,22.0571,51.0199,15.6951,20.181,33.4539,5.8583,67.4917,21.652,15.0628,5.11639,452.896,36.1697,118.79,21.0622,14.9404,20.5565,91.4086,7.40382,88.5097,25.8441,8.27477,15.8193
763,2012-02-03,00:00:00.00,1.98695,16.1662,27.3689,13.3154,15.4102,4.51899,4.85045,4.03786,9.03712,13.2712,22.3353,10.4994,113.638,11.9511,13.1015,20.8646,13.8555,40.8525,23.1157,12.1449,4.80147,32.1524,4.85992,19.602,12.9352,10.2673,13.5433,22.615,20.3293,49.6816,18.1062,22.9436,35.765,5.52801,62.1505,24.2867,15.977,5.12326,446.278,31.3466,113.869,22.624,15.8622,21.7396,104.902,7.46426,93.4291,27.2511,8.86968,16.2414
764,2012-02-04,00:00:00.00,1.95871,5.95532,23.9228,13.8157,13.9317,4.47599,4.1988,4.04724,5.87524,20.3856,22.4027,6.3794,110.625,7.37466,12.3231,20.6096,12.5033,42.7264,21.5793,10.5011,4.76016,29.0993,4.80949,20.8327,8.58712,10.0571,11.2753,18.4545,20.2953,46.9122,15.5857,15.3042,36.8844,5.45529,57.1504,25.126,15.1642,5.01732,425.795,31.7026,112.228,23.3642,15.6596,22.8445,100.072,6.82485,83.9275,25.0049,9.12011,16.2658
765,2012-02-05,00:00:00.00,2.21972,6.13487,11.978,13.0789,14.4248,4.46682,4.07301,3.99289,5.89206,20.0877,20.6453,6.4418,103.411,5.46641,12.5428,18.794,10.8598,35.4204,23.1478,8.4953,4.6818,26.66,4.72636,19.5582,8.46896,9.86149,8.62019,20.3517,20.8483,45.4375,11.3611,11.5035,32.1718,5.35921,54.8722,22.1119,13.2068,4.84774,430.253,32.5268,122.364,22.6335,15.538,22.5252,82.4023,6.41667,73.554,21.3576,8.6339,16.4908
766,2012-02-06,00:00:00.00,1.90174,6.23476,11.9883,12.2557,13.6827,4.42541,4.04292,3.94865,5.83205,9.92667,20.9419,6.44477,102.101,5.55008,12.0449,17.9023,10.3562,32.887,21.6329,8.41979,4.5666,27.4589,4.62882,16.3783,8.28403,9.59225,8.54884,20.8433,18.1121,44.283,10.0101,11.5634,29.8287,5.26037,53.3601,18.6954,12.03,4.81683,473.196,34.0883,116.828,22.4118,15.8722,21.911,72.232,6.45041,74.3077,19.8039,8.68445,16.4865
767,2012-02-07,00:00:00.00,1.83828,6.21058,12.1364,12.131,12.8497,4.40428,4.00364,3.89004,5.73443,10.0634,23.2824,6.39963,108.495,5.50175,11.2808,18.0147,10.225,34.2852,19.8369,8.29401,4.49256,28.5586,4.52215,14.5093,8.08557,9.31495,8.41632,18.3935,14.8278,39.5199,9.96512,11.3525,29.9923,5.15056,52.7297,17.4143,11.7,4.6829,505.934,32.6257,90.7006,22.3676,15.4373,21.7589,65.9574,6.23298,72.4474,19.591,8.9586,17.47
768,2012-02-08,00:00:00.00,1.80657,6.12463,12.0889,12.0179,12.7192,4.38031,3.9715,3.82658,5.64178,10.1008,20.7189,6.31985,124.152,5.45097,10.9437,17.4173,10.0945,32.6345,19.1698,8.17725,4.41231,27.1281,4.40645,14.3409,7.85924,9.01321,8.23781,15.5443,14.6523,34.1435,9.81099,11.1824,29.0446,5.04366,51.8214,16.9691,11.3399,4.46883,488.536,31.2832,78.3114,21.9126,15.3457,22.3444,66.7946,5.86574,63.8333,19.0033,8.12685,16.5168
769,2012-02-09,00:00:00.00,1.7492,6.0784,11.9586,11.9349,12.5996,4.36202,3.94885,3.74756,5.53526,10.0339,27.7619,6.22524,131.302,5.39152,10.7842,16.6123,9.97251,30.7024,18.8964,8.03902,4.32591,23.7962,4.2927,14.0767,7.63346,8.71375,8.03468,15.2614,14.3937,32.2781,9.66839,10.9597,27.9291,4.95639,50.8245,16.4624,10.97,4.3422,460.565,32.0527,78.0609,20.4385,14.5176,20.8642,66.6082,5.66377,57.2183,18.1788,7.3377,14.1165
770,2012-02-10,00:00:00.00,1.71092,5.96559,11.8587,11.8101,12.5056,4.31174,3.91101,3.6621,5.39935,9.87136,27.3574,6.11551,120.093,5.33411,10.5843,16.1276,9.85433,29.8828,18.5974,7.88142,4.22401,21.76,4.17794,13.7946,7.38428,8.41813,7.82219,14.9185,14.0796,31.7784,9.49522,10.7029,27.2992,4.82883,49.77,15.9334,10.6332,4.22011,463.504,29.9708,78.2223,18.9926,13.2139,18.8847,62.9213,5.50941,54.6816,17.6221,7.16023,13.6357
771,2012-02-11,00:00:00.00,1.79264,5.8125,11.7078,11.7214,12.3953,4.32846,3.86925,3.59714,5.25965,9.74181,17.0708,5.99359,107.915,5.20347,10.4302,15.7823,9.7351,29.4231,18.2356,7.72978,4.13047,21.3918,4.08912,13.4806,7.12376,8.13604,7.60969,14.5333,13.7362,31.2539,9.28275,10.435,27.0814,4.80345,48.5696,15.4094,10.3075,4.18883,493.943,27.7237,78.9591,18.5534,12.998,18.4502,62.2378,5.39305,52.8222,17.2188,7.00071,13.4271
772,2012-02-12,00:00:00.00,1.64823,5.69126,11.5197,11.7797,12.2994,4.49152,3.88421,3.52011,5.13419,9.55766,17.0637,5.87382,107.063,5.06764,10.3603,15.813,9.52566,28.9568,18.1718,7.56814,4.05127,20.9612,4.00438,13.1398,6.89237,7.86531,7.40044,14.131,13.3833,30.7526,9.04788,10.1379,27.139,5.20899,47.8387,14.8895,9.98054,4.44869,507.676,27.621,77.7183,18.2589,12.743,18.2149,60.1994,5.22763,51.4165,16.9025,6.87979,13.2305
773,2012-02-13,00:00:00.00,1.57634,5.56571,11.3464,11.5843,12.3268,4.36768,3.88378,3.43364,5.00996,9.33106,16.9505,5.75489,103.837,4.95068,10.1773,15.5088,9.45631,28.5116,18.0526,7.40447,3.9577,20.5179,3.87973,12.7906,6.66981,7.60727,7.19612,13.7267,13.033,29.9352,8.81588,9.80156,26.4449,5.0346,47.9684,14.3836,9.64444,4.41846,491.074,27.1686,75.7223,17.8722,12.3834,17.9225,56.0747,5.03258,49.7328,16.2787,6.70814,12.9355
774,2012-02-14,00:00:00.00,1.53669,5.43885,11.1609,11.4628,12.1236,4.11998,3.77103,3.36079,4.88823,9.13593,16.7437,5.6369,89.2498,4.83295,9.89962,14.9677,9.38057,28.3236,17.4153,7.24293,3.86725,20.0322,3.76344,12.4555,6.45817,7.36056,6.99797,13.3301,12.6885,28.9924,8.57483,9.50747,25.8114,4.41725,47.1838,13.8846,9.31396,3.95825,460.94,27.035,75.831,17.2878,12.0724,17.4338,54.1322,4.88353,48.0423,15.572,6.47952,12.5432
775,2012-02-15,00:00:00.00,1.67332,5.31215,10.967,11.4453,11.9942,4.07891,3.66137,3.28921,4.76928,8.93663,16.4431,5.51975,83.0492,4.73791,9.66218,14.6729,9.0617,27.9681,16.9258,7.08028,3.78706,19.5344,3.67015,12.1352,6.25585,7.12464,6.80606,12.9439,12.3514,28.1264,8.58793,9.39908,25.6567,4.26915,45.8864,13.5401,9.06666,3.716,438.64,27.5903,71.6997,16.9835,12.0685,16.9634,52.4599,5.10367,46.8193,15.0871,6.41347,12.6681
776,2012-02-16,00:00:00.00,1.97091,5.18642,10.7763,11.4415,12.1294,4.46379,3.78319,4.22296,4.66447,8.73646,16.1765,5.43373,82.0705,5.09645,9.65459,14.3776,9.0504,27.0816,16.7252,7.64247,4.02312,19.0399,3.58301,11.8872,6.06215,6.89994,6.62051,12.5696,12.0236,27.3538,8.59638,9.46477,25.3716,4.48855,45.8101,13.6041,9.24109,3.87439,436.88,27.0793,66.5865,17.6818,12.4434,17.1387,52.3443,5.9451,45.8758,15.1817,6.68678,13.1416
777,2012-02-17,00:00:00.00,3.29126,5.26963,12.05,13.3534,12.885,7.47945,5.10815,7.48245,7.23788,9.72677,16.1292,6.33083,81.6071,5.12976,11.212,15.5439,9.9938,26.5602,18.1445,9.97272,5.86757,19.3234,4.28415,12.2226,5.99047,15.6429,8.62699,12.5112,13.9142,27.4846,9.92925,10.5319,28.15,6.34498,46.2904,15.2878,10.3695,5.39849,436.904,26.1318,66.0279,18.0921,12.68,17.6033,52.8009,6.81998,45.5477,17.3287,7.12761,14.6226
778,2012-02-18,00:00:00.00,1.46509,8.72289,13.0531,17.3649,14.6483,11.9983,7.97762,6.44215,10.2273,10.8713,16.5466,8.14226,82.0853,7.3931,14.8616,21.1001,11.2797,27.9163,24.7342,11.8062,7.96072,22.575,5.44205,13.8321,12.9882,15.5359,10.7496,18.0052,16.8037,29.7407,11.4358,14.1497,30.2074,9.44972,50.498,16.8783,13.0003,6.30039,430.094,27.0588,65.4536,18.5601,13.306,18.8389,53.7714,6.98007,46.4114,21.3029,7.47991,14.631
779,2012-02-19,00:00:00.00,1.45755,8.42189,13.1911,16.5332,17.8934,8.96002,8.99979,3.12998,7.51347,9.71643,16.8974,7.4899,84.1827,7.53192,16.6827,21.2114,18.5701,33.5711,27.0444,12.5942,6.01557,22.948,4.58898,16.0802,12.7773,6.61369,10.3124,17.7587,17.0107,33.1136,11.2839,13.1685,28.1712,7.50039,54.1206,18.5935,14.2878,4.62975,426.405,28.9703,64.1246,18.6448,12.907,19.2859,54.3579,5.70875,46.9852,22.3598,7.2798,14.2395
