time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub678 [m3/s],sub679 [m3/s],sub680 [m3/s],sub681 [m3/s],sub682 [m3/s],sub683 [m3/s],sub684 [m3/s],sub685 [m3/s],sub686 [m3/s],sub687 [m3/s],sub688 [m3/s],sub689 [m3/s],sub690 [m3/s],sub691 [m3/s],sub692 [m3/s],sub693 [m3/s],sub694 [m3/s],sub695 [m3/s],sub696 [m3/s],sub697 [m3/s],sub698 [m3/s],sub699 [m3/s],sub700 [m3/s],sub701 [m3/s],sub702 [m3/s],sub703 [m3/s],sub704 [m3/s],sub705 [m3/s],sub706 [m3/s],sub707 [m3/s],sub708 [m3/s],sub709 [m3/s],sub710 [m3/s],sub711 [m3/s],sub712 [m3/s],sub713 [m3/s],sub714 [m3/s],sub715 [m3/s],sub716 [m3/s],sub717 [m3/s],sub718 [m3/s],sub719 [m3/s],sub720 [m3/s],sub721 [m3/s],sub722 [m3/s],sub723 [m3/s],sub724 [m3/s]
1664,2014-07-23,00:00:00.00,0.964512,4.08182,7.92089,10.4741,10.9749,3.9791,3.37694,2.33698,2.71465,6.31426,10.4155,2.7718,59.437,3.05149,10.5037,17.2964,9.05354,28.3115,19.4353,4.00748,1.3382,9.94172,1.16029,6.91555,3.68551,3.83096,4.09088,6.98888,5.93783,17.422,5.67636,6.31227,13.7084,4.5982,22.763,6.32173,4.27522,1.79323,197.398,14.1342,39.4589,12.0236,8.81672,13.4177,40.6388,3.95981,21.9943,8.38354,4.06978,7.7086
1665,2014-07-24,00:00:00.00,1.1025,4.04032,7.74097,10.3701,10.864,3.93953,3.34472,2.31436,3.18855,6.30896,10.3097,2.55695,59.2365,2.96698,10.4784,17.2494,9.02109,28.1582,19.3892,3.96965,1.35936,9.75052,1.34335,7.04742,3.05659,6.20156,4.53765,6.74955,6.13935,17.2593,5.57788,6.20084,13.5896,4.58344,22.5427,6.19832,4.18927,1.86495,195.56,14.0076,39.0842,11.8873,8.72129,13.2782,40.2943,3.93387,21.7287,7.97304,4.00769,7.61979
1666,2014-07-25,00:00:00.00,0.949229,4.0016,7.65476,10.2673,10.7562,3.90032,3.3128,2.29145,3.88417,6.2656,10.3374,2.70589,58.2736,2.98449,10.4516,17.2052,8.98576,28.0154,19.3561,3.93433,1.38306,9.92013,1.83683,6.92958,4.47865,6.16392,4.7618,9.02533,6.38488,17.154,5.53992,6.31418,13.4754,4.56785,22.3252,6.08655,4.14755,1.88317,193.888,13.8855,38.7258,11.7795,8.62102,13.1323,39.8599,3.91105,21.5324,7.90254,3.97376,7.54586
1667,2014-07-26,00:00:00.00,0.941911,3.96163,7.56636,10.1655,10.6496,3.86147,3.28118,2.26827,3.19471,6.14013,10.1637,2.577,57.8633,2.95645,10.4194,17.1644,8.94865,27.9217,19.3073,3.8873,1.33542,9.96774,1.63033,6.66176,4.42916,3.71792,4.40109,8.88366,6.14546,17.0733,5.51247,6.25769,13.3676,4.54981,22.1097,6.02649,4.10622,1.77959,192.249,13.7755,38.3844,11.683,8.54235,13.014,39.8434,3.88546,21.3513,7.83032,3.94401,7.47042
1668,2014-07-27,00:00:00.00,0.943651,3.92043,7.49529,10.0651,10.5441,3.82337,3.24974,2.2458,2.44926,6.06185,10.0441,2.3816,56.2338,2.88372,10.3833,17.1159,8.90976,27.8353,19.2303,3.84325,1.2856,9.7069,1.11436,6.5487,2.94857,3.68109,3.96118,7.08111,5.76957,16.896,5.42696,6.06965,13.2603,4.53066,21.8958,5.96766,4.06717,1.72962,190.279,13.6917,38.0311,11.5519,8.45329,12.8966,39.7389,3.95102,21.1082,7.75836,3.89851,7.39487
1669,2014-07-28,00:00:00.00,1.14526,3.88628,7.46862,9.9957,10.4563,3.84288,3.228,2.29466,3.13336,6.36539,9.84941,2.50935,54.2981,2.8567,10.436,17.0965,8.9547,27.7552,19.4225,3.98378,1.45899,9.55607,1.35776,6.53308,2.92078,3.6478,3.59465,7.15733,6.25955,16.738,5.35241,6.03957,13.2307,4.59976,21.723,6.03175,4.07941,1.72016,188.167,13.5633,37.6497,11.4222,8.36969,12.8079,39.6091,4.11751,20.9949,7.86557,3.85056,7.31991
1670,2014-07-29,00:00:00.00,1.36829,3.9699,9.94117,10.0134,10.3913,3.93021,3.24791,2.34004,4.93926,8.37748,10.3807,5.64822,55.7672,2.86947,10.6482,17.5126,8.93451,27.7428,20.843,4.32607,1.99724,9.97786,1.96183,6.45409,2.96713,5.2139,4.3911,7.07514,7.76935,16.7986,5.53654,6.19135,13.1498,4.8122,21.5395,6.13425,4.31169,1.71189,186.158,13.3688,37.2985,11.3042,8.29068,12.7337,39.8494,4.31365,21.5621,9.18643,3.81368,7.25613
1671,2014-07-30,00:00:00.00,0.923625,4.77084,12.2177,9.97963,10.3959,3.89813,3.27059,2.24941,5.07562,9.20659,13.1957,12.3875,60.083,3.24582,10.7443,17.5417,9.16442,28.1529,21.496,4.33554,2.12872,10.2784,1.87652,6.3751,4.03059,5.17491,5.2442,9.31482,9.61509,17.0471,5.7409,6.84302,12.9852,4.7136,21.3361,6.16967,4.56987,1.69069,184.135,13.201,36.915,11.1955,8.20827,12.6831,40.2169,4.2172,22.1891,10.9385,3.77622,7.18775
1672,2014-07-31,00:00:00.00,0.94243,4.64857,10.8778,10.0706,10.3509,3.80738,3.22764,2.16037,3.229,7.29245,15.0049,9.23747,64.8111,3.18501,10.6825,17.4699,9.31809,29.5411,20.3545,4.00233,1.6239,9.55713,1.25421,6.45009,3.92894,3.545,6.09328,8.72593,10.058,17.1929,5.62905,6.60508,12.9268,4.4964,21.1151,6.19197,4.40473,1.68602,182.234,13.0735,36.5037,11.089,8.12275,12.5401,39.8666,3.96303,21.9258,10.203,3.7386,7.10684
1673,2014-08-01,00:00:00.00,0.943333,3.79891,8.52845,10.0512,10.4314,3.7093,3.16392,2.1432,2.50902,6.90712,14.4429,2.34969,64.5104,2.76685,10.659,17.5899,9.06819,29.9841,20.0865,3.77107,1.29999,9.00799,1.065,7.10045,2.82056,3.90544,5.31069,6.83462,9.98134,17.0068,5.44193,5.95113,12.8719,4.49374,20.8737,6.02956,4.02135,1.67508,180.479,12.9474,36.1402,10.9893,8.04035,12.3625,39.5083,3.85805,21.5883,8.19867,3.70237,7.02992
1674,2014-08-02,00:00:00.00,0.902436,3.75409,7.38249,9.72077,10.4179,3.61394,3.10378,2.13228,2.59701,6.68603,12.4722,2.29445,63.733,2.95213,10.5898,17.2917,8.91951,28.7195,19.9418,3.72748,1.31973,8.99021,1.05113,7.02792,2.99738,3.86266,3.67549,8.1447,9.96958,16.7559,5.4172,6.24001,12.7442,4.43809,20.6754,5.74599,3.87179,1.6456,178.681,12.8199,35.7834,10.8837,7.96035,12.2381,39.4871,3.77804,21.6342,7.49575,3.66664,6.95903
1675,2014-08-03,00:00:00.00,0.927128,3.68491,7.50825,9.5399,10.0839,3.58314,3.04914,2.10494,2.41837,5.73707,12.0051,2.22751,65.0126,2.9301,10.4015,17.1727,8.73239,28.3079,19.3148,3.70369,1.38439,9.07087,1.03939,6.22828,2.96771,3.70549,3.62704,8.96372,7.38458,16.6298,5.48853,6.20402,12.7286,4.38869,20.4703,5.62566,3.86529,1.637,177.098,12.6941,35.4324,10.775,7.88627,12.099,38.8534,3.86046,21.577,7.46771,3.63021,6.89081
1676,2014-08-04,00:00:00.00,0.884695,3.61831,7.33651,9.40603,9.88909,3.53524,3.01302,2.07387,2.2771,5.65777,12.3221,2.20795,63.3416,3.00504,10.2057,17.0839,8.57671,28.1118,19.0023,3.60373,1.29082,9.66232,1.02901,6.0585,2.85164,3.67462,3.50954,7.65218,5.0619,16.4605,5.49515,6.37663,12.7492,4.36632,20.2562,5.58417,3.79423,1.6228,175.494,12.5717,35.0808,10.6784,7.82144,12.0576,39.3607,3.89061,21.3794,7.74901,3.5939,6.82225
1677,2014-08-05,00:00:00.00,0.884699,3.58219,7.13227,9.26091,9.76017,3.49753,2.98017,2.0569,2.23775,5.56974,10.2956,2.18998,58.6596,3.03341,10.0763,16.8755,8.53812,27.4128,18.7628,3.52813,1.18448,9.54752,1.01884,6.05233,2.8211,3.40084,3.34366,6.00968,4.93609,16.397,5.51049,6.3424,12.5901,4.35724,20.0564,5.49526,3.72325,1.59963,173.829,12.449,34.7427,10.5788,7.75153,11.9933,39.6624,3.77348,20.6754,7.97519,3.55977,6.75383
1678,2014-08-06,00:00:00.00,0.965558,3.54601,7.24353,9.21602,9.63529,3.49409,2.96209,2.08563,2.29631,5.49467,9.86147,2.35004,56.1826,2.70392,10.0606,16.7078,8.52705,27.0226,18.9915,3.77761,1.44817,8.89564,1.0805,6.01759,2.95702,4.06667,3.49696,5.92523,4.96979,16.302,5.39658,5.80745,12.4385,4.36463,19.8603,5.43659,3.68794,1.60757,172.213,12.3285,34.4034,10.4825,7.68855,11.8499,38.832,3.7415,19.9761,7.67694,3.52419,6.68621
1679,2014-08-07,00:00:00.00,0.861346,3.515,7.2436,9.15674,9.57854,3.47418,2.93996,2.06163,2.29512,5.44525,9.65536,2.47666,56.1468,2.70962,10.1432,16.7248,8.5267,26.8225,19.4642,3.9513,2.06859,9.40197,1.21321,5.93265,3.56785,4.00054,3.59481,6.54607,5.01846,16.3149,5.15514,5.91071,12.2454,4.35486,19.6674,5.37684,3.66173,1.59737,170.62,12.212,34.0503,10.3777,7.6017,11.6955,38.001,3.73335,19.8275,7.45749,3.48776,6.61871
1680,2014-08-08,00:00:00.00,0.85383,3.4799,6.9935,9.01407,9.49217,3.40879,2.90454,1.99254,2.19228,5.38019,8.68023,2.27523,54.1761,2.6907,10.1374,16.6757,8.64957,27.0957,19.2925,3.66972,1.77275,9.16972,1.13147,6.01578,3.26516,3.26524,3.49161,6.33578,4.99367,16.6173,5.08169,5.84255,12.006,4.31643,19.48,5.31428,3.63665,1.55913,168.973,12.0919,33.7045,10.2663,7.50059,11.5417,37.1017,3.71849,19.5044,7.50747,3.45324,6.55266
1681,2014-08-09,00:00:00.00,0.847644,3.44077,6.78427,8.9416,9.34616,3.35671,2.86984,1.97275,2.14962,5.32597,8.5386,2.10622,51.7531,2.58896,10.0269,16.5725,8.65043,27.4196,18.6583,3.42451,1.12842,8.39792,0.978783,6.26735,2.59901,3.23278,3.32303,5.66126,4.88718,16.2754,4.97922,5.58012,11.8851,4.27272,19.2878,5.27909,3.58956,1.53904,167.287,11.9693,33.3738,10.1664,7.42608,11.4293,36.7728,3.69333,19.0768,7.49222,3.41908,6.48728
1682,2014-08-10,00:00:00.00,0.841398,3.40639,6.72741,8.86854,9.27037,3.32324,2.8375,1.95316,2.12814,5.2731,8.40369,2.08729,49.5293,2.57208,9.96843,16.5172,8.40267,27.0633,18.4767,3.34187,1.11714,8.23234,0.969058,6.20338,2.57394,3.20062,3.14596,5.69775,4.77308,15.5249,4.84894,5.5534,11.7928,4.24175,19.0934,5.21508,3.5406,1.52311,165.784,11.8494,33.0464,10.0663,7.35238,11.3202,36.869,3.66275,18.9277,7.40788,3.38518,6.42255
1683,2014-08-11,00:00:00.00,0.835077,3.37234,6.67504,8.70462,9.19402,3.29016,2.81003,1.93377,2.10686,5.21638,8.28739,2.06781,48.1883,2.55409,9.92483,16.3892,8.2562,26.3579,18.4519,3.30866,1.10598,8.29249,0.959429,5.80886,2.54912,3.16879,3.11476,5.57354,4.53661,15.2067,4.82279,5.52449,11.7061,4.22141,18.9064,5.1421,3.50557,1.50925,164.236,11.732,32.7206,9.96871,7.2794,11.2127,36.7328,3.64899,18.7973,7.371,3.35156,6.35847
1684,2014-08-12,00:00:00.00,1.31222,3.34116,6.75485,8.76135,9.14421,3.52864,2.97099,2.08309,2.68901,5.55734,8.27857,2.1155,47.3866,2.53433,10.1165,16.4659,8.58088,26.206,19.072,3.90461,1.55045,8.52748,1.19032,5.57128,2.53461,3.92636,3.30354,5.43989,4.49991,14.8901,4.79447,5.49125,11.8586,4.73447,19.0581,5.10784,3.47946,2.59132,162.94,11.9441,32.4864,9.88658,7.25105,11.1314,36.4579,3.81781,18.7608,7.3345,3.33608,6.4336
1685,2014-08-13,00:00:00.00,1.07762,3.37162,7.57287,9.18101,9.23046,4.09545,3.36687,2.08466,3.50665,6.22209,8.50544,2.83646,47.3271,2.52458,10.9784,18.3029,8.65104,26.5714,24.4849,4.2953,2.41292,9.36538,1.66807,5.55769,3.28948,4.1495,3.51169,5.97838,5.20745,14.7977,5.0691,5.71046,12.0474,6.1086,19.7227,5.25405,3.55836,3.77474,162.288,12.494,32.4308,9.88074,7.28897,11.3119,36.8193,4.19412,18.8347,7.6674,3.35588,6.47451
1686,2014-08-14,00:00:00.00,0.841814,3.59682,8.39484,9.15467,9.52972,3.93726,3.45978,1.89732,3.08638,6.12109,9.16692,4.26559,48.3126,2.97321,11.1223,18.8028,9.35658,28.5208,27.7405,3.82726,1.99946,9.18219,1.61756,5.56374,3.39744,3.32958,3.54284,6.40665,5.86748,15.7029,5.39531,6.98883,11.7673,5.87817,20.9464,5.35434,3.83538,2.67095,160.895,12.7004,32.3096,9.89392,7.26509,11.5474,37.2764,4.25191,18.9173,8.85289,3.39413,6.46149
1687,2014-08-15,00:00:00.00,0.811643,3.50029,8.08467,9.36029,9.4679,3.30719,3.06511,1.85811,2.22746,5.41849,9.67615,3.50791,48.9832,2.9752,10.4849,17.766,9.91186,34.6246,22.5484,3.39272,1.11532,8.03869,1.12245,5.81369,2.59451,3.04484,3.5151,5.85312,5.65128,17.0897,5.47054,6.78564,11.557,4.48456,20.2235,5.47684,3.96249,1.4616,159.335,13.1804,31.8476,9.85379,7.23355,11.6177,38.1527,3.91873,18.9995,9.33992,3.35299,6.36073
1688,2014-08-16,00:00:00.00,0.806654,3.20716,7.02735,9.61299,9.67099,3.13276,2.73436,1.83965,2.00364,5.28679,9.29678,1.97482,48.9332,2.48466,10.2674,17.4521,8.9684,37.0648,19.4566,3.16813,1.0518,7.76342,0.914023,6.14887,2.42949,3.01454,3.2045,5.50574,5.45959,17.1746,5.11167,5.43782,11.5936,4.1815,19.0539,5.5439,3.66309,1.44512,157.642,13.6762,31.3369,9.70595,7.10623,11.2396,38.3556,3.66233,18.9811,8.32004,3.23567,6.11706
1689,2014-08-17,00:00:00.00,0.819112,3.17535,6.40337,8.85391,9.92334,3.10847,2.6615,1.82761,2.02554,5.21355,8.81089,2.02096,48.9446,2.43187,10.1799,16.8455,8.26004,30.7782,19.7648,3.12536,1.04603,7.70727,0.90363,5.85817,2.4068,3.0675,2.98821,5.50801,5.06065,16.5227,4.67921,5.33183,11.4269,4.20443,19.2408,5.2133,3.37402,1.43478,155.907,12.3798,31.0834,9.47548,6.8941,10.7148,37.3723,3.58713,18.9481,7.36564,3.16017,5.99255
1690,2014-08-18,00:00:00.00,0.833319,3.15816,6.36025,8.21653,9.16198,3.08706,2.64457,1.80957,2.05971,4.92652,9.04706,2.0938,49.0175,2.41847,10.0119,16.6952,8.0725,27.0114,18.9262,3.10377,1.05283,7.9403,0.897787,5.35287,2.45035,3.04545,3.00335,5.56014,4.33519,16.2624,4.66417,5.41726,11.5362,4.31161,18.431,4.93791,3.36009,1.42677,154.24,11.0439,31.0115,9.3184,6.79633,10.5434,37.9607,3.65288,18.9403,7.07383,3.12565,5.92823
1691,2014-08-19,00:00:00.00,0.793229,3.12649,6.29826,8.02969,8.52035,3.05593,2.62451,1.78547,1.9991,4.83858,8.89474,2.01099,48.5214,2.45553,9.82349,16.9271,8.07112,27.2508,18.4893,3.07029,1.03778,8.25478,0.890745,5.19718,2.4299,2.93299,2.98153,5.25019,4.10477,15.4859,4.6892,5.50532,11.7581,4.61562,17.7094,4.8864,3.39041,1.41832,152.406,10.9065,30.9049,9.22541,6.72546,10.4753,38.0979,3.70177,19.0231,7.35922,3.09468,5.86931
1692,2014-08-20,00:00:00.00,0.860259,3.08083,6.24086,8.01096,8.3618,3.1125,2.67792,1.78115,1.93415,4.78268,8.13158,1.90202,47.1094,2.43602,9.80838,16.8035,8.15736,26.455,18.7329,3.13874,1.07573,7.9389,0.888943,5.16323,2.342,2.93844,2.91286,4.91644,4.10855,14.751,4.66625,5.39204,11.4715,4.62715,17.5016,4.89418,3.34983,1.43807,150.785,10.8373,30.6191,9.1364,6.6569,10.4004,37.0165,3.70572,18.847,7.60753,3.06427,5.81096
1693,2014-08-21,00:00:00.00,0.921917,3.0543,6.33398,8.04493,8.35772,3.33896,2.857,1.80874,2.07931,4.97711,7.92535,1.95036,46.5833,2.36561,9.99326,16.7647,8.18357,26.0956,19.5429,3.23438,1.19728,7.49429,0.946397,5.13371,2.48011,3.31755,2.9199,4.92447,4.28459,14.5005,4.59507,5.27184,11.0889,4.57689,17.3046,4.99465,3.33744,1.48936,149.347,10.7788,30.5323,9.05203,6.60361,10.3557,36.6971,4.00168,18.4898,7.52052,3.03889,5.79548
1694,2014-08-22,00:00:00.00,0.797723,3.20391,6.54525,8.00087,8.36299,3.28279,2.9142,1.77847,2.30316,5.12538,7.81355,2.11079,46.2567,2.34771,10.115,16.8098,8.56482,26.685,19.931,3.19707,1.32468,7.44231,0.970758,5.07613,2.91129,3.26734,2.94743,5.25347,4.29463,14.3154,4.53993,5.25578,10.9178,4.58602,17.1864,4.97293,3.53827,1.46065,148.744,10.7111,30.2421,8.97874,6.55064,10.6124,36.897,4.27609,18.6272,7.90477,3.025,5.78015
1695,2014-08-23,00:00:00.00,0.803191,3.17119,6.80212,7.93575,8.29982,3.00332,2.70618,1.71618,2.21825,4.86128,7.64704,2.03042,44.8762,2.32895,10.0866,16.7848,8.84627,27.8263,19.9019,3.0809,1.18312,7.31507,0.90633,5.02158,2.73838,2.83122,2.87783,5.15714,4.05939,14.204,4.5155,5.23682,10.8434,4.50745,17.0325,5.03668,3.61881,1.39542,147.658,10.6543,29.4251,8.90827,6.48186,10.7446,36.7957,3.96047,18.6686,8.50977,3.00459,5.78028
1696,2014-08-24,00:00:00.00,0.771816,2.96122,6.49315,7.96144,8.22842,2.91729,2.53336,1.6987,1.94818,4.78551,7.6499,1.83705,43.6445,2.30947,10.0729,17.0777,8.39121,28.1473,20.5946,2.95178,0.970554,7.1408,0.859228,5.13987,2.2609,2.78282,2.79603,4.77579,3.95339,14.1154,4.48938,5.21517,10.8593,4.5459,16.8536,5.09064,3.30857,1.37811,146.136,10.6626,28.8284,8.82358,6.45219,10.5749,37.1988,3.59705,18.3493,7.84814,2.9588,5.74679
1697,2014-08-25,00:00:00.00,0.767271,2.92989,5.96882,7.83591,8.25191,2.89124,2.50196,1.68187,1.83039,4.71707,7.44065,1.81729,42.8171,2.28945,10.0194,16.9691,8.07794,27.735,20.3635,2.87788,0.960848,7.05416,0.838707,5.34092,2.2262,2.75513,2.71487,4.75729,3.9536,14.0778,4.46146,5.19037,10.7617,4.49783,16.7009,4.71995,3.07611,1.3623,144.84,10.6804,28.5202,8.71712,6.37815,10.1689,37.5563,3.55733,18.0364,6.9261,2.91535,5.66658
1698,2014-08-26,00:00:00.00,0.763082,2.9006,5.91994,7.57793,8.12417,2.86529,2.48278,1.66518,1.81209,4.49194,7.43156,1.79897,42.3675,2.26916,9.8743,16.8292,8.05198,28.1386,19.1684,2.84875,0.951239,6.97976,0.825924,5.12043,2.20467,2.72773,2.68306,4.66873,3.88225,14.0649,4.43174,5.16243,10.6633,4.48465,16.5384,4.44666,3.03524,1.3485,143.491,10.5007,28.2685,8.61702,6.26624,9.79756,37.0987,3.55943,17.7254,6.83469,2.88645,5.54919
1699,2014-08-27,00:00:00.00,0.793907,2.8716,5.87106,7.44603,7.8639,2.83945,2.4668,1.6487,1.80041,4.44554,7.5073,1.78197,42.0546,2.24862,9.83065,16.8386,8.10443,27.9132,18.9302,2.82374,0.945296,7.07847,0.821632,4.80446,2.1834,2.7007,2.65653,4.56904,3.75536,14.0403,4.39999,5.13019,10.6537,4.57274,16.3803,4.39542,3.0025,1.33874,142.078,10.2931,28.0601,8.53392,6.20391,9.71936,38.429,3.57424,17.7748,6.81202,2.85786,5.42045
1700,2014-08-28,00:00:00.00,0.754828,2.84289,5.8203,7.37286,7.72961,2.81393,2.44989,1.63237,1.78247,4.40125,7.21755,1.76505,41.7128,2.22789,9.99572,17.0749,8.10754,26.803,19.9711,2.79625,0.935879,7.26014,0.816231,4.75096,2.16294,2.67384,2.63022,4.47015,3.69716,14.0019,4.36635,5.09356,10.4044,4.77635,16.2226,4.35319,2.97451,1.32841,140.758,10.2067,27.8458,8.45166,6.14223,9.65841,38.064,3.57933,17.7683,6.79488,2.82953,5.36457
1701,2014-08-29,00:00:00.00,0.749811,2.81446,5.77134,7.30299,7.65397,2.788,2.43045,1.61618,1.75828,4.35744,7.11846,1.74852,41.6536,2.20728,10.0058,17.0372,8.22519,26.7686,20.426,2.76518,0.922987,7.02046,0.804287,4.70428,2.14211,2.64715,2.60412,4.42079,3.6602,13.9482,4.33084,5.0533,10.1901,4.72924,16.074,4.31116,2.94641,1.31749,139.936,10.1147,27.6008,8.37016,6.08114,9.57758,36.0286,3.56997,17.191,6.77151,2.80152,5.31118
1702,2014-08-30,00:00:00.00,0.745189,2.78632,5.72282,7.23385,7.58161,2.76179,2.40871,1.60016,1.74069,4.31409,7.02685,1.73274,41.8564,2.18665,9.86762,16.8834,8.26331,27.796,19.4659,2.73723,0.913757,6.68549,0.793592,4.65815,2.12089,2.62082,2.57832,4.3769,3.6236,13.8792,4.29389,5.01068,10.1336,4.56103,15.9244,4.2694,2.91826,1.30679,138.657,10.0297,27.4019,8.28936,6.02061,9.47594,35.2466,3.56771,17.1581,6.73992,2.77379,5.25835
1703,2014-08-31,00:00:00.00,0.742943,2.75846,5.67443,7.16513,7.51067,2.73742,2.38609,1.58431,1.72329,4.27118,6.77885,1.71653,42.1138,2.16728,9.82241,16.9184,8.06186,28.0386,19.0867,2.71005,0.904619,6.61317,0.785678,4.61241,2.10042,2.59476,2.55277,4.33339,3.58737,13.7958,4.27792,4.98463,10.0326,4.57361,15.7698,4.22791,2.89001,1.29709,137.287,9.94446,27.0982,8.20923,5.96068,9.38993,34.6808,3.56581,17.4715,6.7058,2.7463,5.20607
1704,2014-09-01,00:00:00.00,0.751895,2.73088,5.6266,7.10591,7.44775,2.74272,2.37193,1.56894,1.70606,4.2287,6.70982,1.70404,40.9603,2.17952,9.81029,16.8054,7.98854,26.9879,19.1717,2.68375,0.896115,6.54788,0.777881,4.56704,2.08016,2.56901,2.52754,4.29026,3.5515,13.7351,4.26951,4.98122,9.93864,4.58873,15.6262,4.20862,2.86594,1.28893,135.972,9.85825,26.7408,8.12991,5.90135,9.30913,34.6143,3.57849,16.5922,6.66705,2.71908,5.15433
1705,2014-09-02,00:00:00.00,0.837762,2.70358,5.70336,7.07583,7.39954,2.80385,2.38387,1.64001,1.72086,4.20254,6.64616,1.71872,39.4535,2.18128,9.92775,16.8565,8.09363,26.6047,19.3637,2.8132,1.03653,6.48912,0.838238,4.53449,2.06638,3.07253,2.61533,4.30369,3.72491,13.8125,4.22664,4.99965,9.91697,4.69143,15.4868,4.2085,2.85891,1.29495,133.927,9.77152,26.4147,8.05135,5.84266,9.22968,34.6458,3.58383,15.7205,6.64679,2.69216,5.10308
1706,2014-09-03,00:00:00.00,0.872114,2.68216,6.38862,7.09126,7.35898,2.94096,2.45059,1.65049,1.97482,4.43823,6.68222,2.1562,38.9939,2.13576,10.333,17.5782,8.1801,26.8289,21.3595,2.93891,1.38552,7.01004,1.11427,4.54975,2.53483,3.93318,2.78471,4.88777,3.96371,13.9796,4.26067,5.00056,9.88191,4.95352,15.354,4.22087,2.8368,1.42828,132.146,9.69016,26.0846,7.97435,5.78468,9.15204,34.6649,3.58134,15.6472,6.6393,2.66567,5.05253
1707,2014-09-04,00:00:00.00,0.721017,2.69457,7.19473,7.04968,7.35756,2.82836,2.51367,1.54863,2.2908,4.53227,7.0143,3.2361,38.7431,2.2044,10.4483,17.6982,8.6249,27.3065,22.5275,2.87057,1.29584,7.5669,1.40565,4.62356,3.50005,3.37922,2.76564,5.31624,3.93463,14.0612,4.3147,5.1668,9.77636,4.93124,15.2176,4.18932,2.8037,1.46594,130.935,9.61516,25.8308,7.89841,5.72703,9.07893,34.719,3.57372,15.5728,6.62367,2.63945,5.00227
1708,2014-09-05,00:00:00.00,0.717509,2.66246,6.66866,7.02438,7.31301,2.60943,2.40103,1.50736,2.00339,4.21973,7.21371,2.76323,39.5131,2.17779,10.2272,17.3994,8.84585,29.2734,20.7079,2.71839,0.928753,7.06452,1.11475,4.81222,2.99289,2.46843,2.68707,4.78411,3.75396,14.1212,4.24991,5.04927,9.73598,4.72015,15.071,4.11806,2.77724,1.30921,129.927,9.53742,25.5807,7.82127,5.66979,8.997,34.7075,3.54122,15.489,6.58432,2.61327,4.95221
1709,2014-09-06,00:00:00.00,0.876321,2.62935,6.70076,7.03375,7.32351,2.66998,2.29963,2.47753,1.98326,4.97681,7.15711,1.77338,40.2233,2.04644,10.2715,17.5465,8.28063,30.2072,19.9063,3.11702,1.14617,6.44232,0.798692,5.06051,1.98904,2.64158,2.54945,4.411,3.66165,13.8935,4.12176,4.72057,9.72972,4.82345,14.9404,4.09232,2.74556,1.39457,129.025,9.45536,25.3313,7.7501,5.64865,8.9337,34.6191,3.55043,15.4047,6.47495,2.58713,4.9031
1710,2014-09-07,00:00:00.00,1.00334,3.35206,8.15317,6.98862,7.34771,2.87795,2.3989,2.7438,2.91689,5.82118,7.21088,3.25932,40.8703,2.07097,10.3855,17.6854,7.94368,28.2727,20.8295,3.8459,2.24556,7.44894,0.935601,5.26539,2.76609,5.95907,3.44827,4.56924,4.81511,13.5221,4.21621,4.93091,9.67098,4.90456,14.816,4.08884,2.77266,1.5809,128.33,9.4188,25.0992,7.71257,5.74111,9.04882,34.9095,3.61545,15.3845,6.50492,2.56191,4.85493
1711,2014-09-08,00:00:00.00,0.7007,3.55069,9.70842,6.86583,7.2618,2.8283,2.43055,1.74411,2.94079,5.01947,8.53001,6.02933,42.7681,2.17704,10.2354,17.7327,8.14853,27.5349,20.9201,4.45543,2.26113,8.21477,0.888224,5.64407,5.53882,5.73723,4.22136,7.86571,5.96839,13.3732,4.24058,5.18479,9.71794,4.75315,14.6933,4.07552,2.85971,1.4789,127.608,9.38958,24.8882,7.71047,5.71894,9.36051,35.2679,3.59012,15.4319,6.80462,2.54093,4.8064
1712,2014-09-09,00:00:00.00,0.6958,2.77656,8.54815,6.76657,7.11927,2.57112,2.34139,1.44872,1.97504,4.83944,9.24184,4.51569,45.1301,2.11344,9.98104,17.508,8.42587,28.602,19.9594,3.93123,1.14487,7.43697,0.736461,6.37084,4.72337,2.37182,4.02397,7.66157,5.72468,13.134,4.02365,4.88136,9.76656,4.62307,14.556,4.09212,2.84298,1.27128,126.906,9.29019,24.6567,7.62109,5.52593,9.21927,35.0033,3.49623,15.4171,6.79406,2.51994,4.75788
1713,2014-09-10,00:00:00.00,0.691614,2.49493,5.85286,6.81594,7.01763,2.48545,2.23629,1.43481,1.55852,4.87242,7.86784,1.56525,46.0509,1.96939,9.93196,17.2962,8.20518,28.5898,19.4384,2.73421,0.818202,7.02401,0.71102,6.42306,1.907,2.34873,3.1995,5.15399,5.30324,12.8205,3.91554,4.54953,9.50813,4.60284,14.4011,4.03774,2.69232,1.19134,125.326,9.20857,24.3964,7.47378,5.4105,8.77904,34.5487,3.4538,15.3385,6.38406,2.49057,4.71041
