time,date,hour,precip [mm/day],sub710 [m3/s],sub710 (observed) [m3/s],sub685 [m3/s],sub685 (observed) [m3/s],sub684 [m3/s],sub684 (observed) [m3/s],sub676 [m3/s],sub676 (observed) [m3/s],sub677 [m3/s],sub677 (observed) [m3/s],sub686 [m3/s],sub686 (observed) [m3/s],sub699 [m3/s],sub699 (observed) [m3/s],sub701 [m3/s],sub701 (observed) [m3/s],sub700 [m3/s],sub700 (observed) [m3/s],sub683 [m3/s],sub683 (observed) [m3/s],sub697 [m3/s],sub697 (observed) [m3/s],sub698 [m3/s],sub698 (observed) [m3/s],sub696 [m3/s],sub696 (observed) [m3/s],sub682 [m3/s],sub682 (observed) [m3/s],sub694 [m3/s],sub694 (observed) [m3/s],sub695 [m3/s],sub695 (observed) [m3/s],sub678 [m3/s],sub678 (observed) [m3/s],sub680 [m3/s],sub680 (observed) [m3/s],sub681 [m3/s],sub681 (observed) [m3/s],sub691 [m3/s],sub691 (observed) [m3/s],sub693 [m3/s],sub693 (observed) [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub689 [m3/s],sub689 (observed) [m3/s],sub712 [m3/s],sub712 (observed) [m3/s],sub724 [m3/s],sub724 (observed) [m3/s],sub723 [m3/s],sub723 (observed) [m3/s],sub720 [m3/s],sub720 (observed) [m3/s],sub719 [m3/s],sub719 (observed) [m3/s]
852,2012-05-02,00:00:00.00,2.37361,12.8139,24.6073,4.65049,4.43,4.90117,1.23,9.97347,0.31,10.7775,5.47,4.2104,1.45,10.1478,0.603,6.83988,2.05,12.296,0.644,6.90758,1.18,6.85259,0.609,15.7438,2.12,12.1977,2.82,10.0706,0.227,7.58056,0.579,6.84368,0.08,15.4929,1.7755,7.84755,0.8042,6.25255,1.1242,10.1444,6.2297,13.3711,13.6204,17.0186,17.7547,9.15405,2.7156,4.54301,3.2848,14.7616,0.7334,6.73426,1.2205,5.02473,7.8721,25.3347,49.5545
853,2012-05-03,00:00:00.00,0.912522,12.3983,31.4317,5.54542,4.5,3.54251,1.43,8.66287,0.313,10.346,5.19,4.42004,1.45,6.65132,0.576,7.14369,1.99,7.45701,0.543,5.29441,1.09,5.68999,0.443,17.056,2.62,9.79402,3.26,4.48984,0.282,4.9638,0.645,5.48861,0.111,15.6481,2.07,9.81562,0.9401,8.11684,1.5688,11.2866,4.7572,10.3069,6.9376,16.5817,10.5622,8.661,1.6141,4.72238,3.398,23.3174,1.985,9.03562,2.8062,6.051,3.9077,29.3698,28.0054
854,2012-05-04,00:00:00.00,0.294269,8.82628,12.1479,4.67539,4.59,1.88416,1.35,4.05793,0.294,9.16924,5.21,2.40797,1.39,1.42343,0.531,4.85839,2.01,1.78986,0.542,3.0052,1.02,2.06981,0.376,11.6153,2.55,3.41814,3.6,1.29734,0.332,2.62487,0.657,3.31008,0.15,17.5106,2.0473,10.8859,1.0081,9.09253,1.5348,9.79841,5.0687,4.96929,6.8244,13.6027,9.8826,7.89976,1.3309,3.54689,2.3418,28.8494,19.482,8.48238,1.4838,3.28409,2.3871,25.7566,21.4075
855,2012-05-05,00:00:00.00,6.84548,11.0657,10.7038,5.32084,5.21,5.72253,1.62,11.2542,0.498,14.916,7.5,3.44201,1.71,13.8832,1.79,7.90613,2.18,13.6509,2.13,7.76912,1.31,5.58925,0.552,17.7692,3.63,11.0038,6.23,12.5351,2.23,11.1544,6.42,9.73465,4.22,30.4468,7.6739,24.1834,3.5679,21.0132,11.7232,19.1304,27.6656,13.1923,47.5723,39.5414,63.1466,11.9078,8.7782,3.2851,1.8349,26.7897,28.6,7.80111,1.1412,2.30064,1.8519,23.6819,21.266
856,2012-05-06,00:00:00.00,0.0694682,11.4111,13.1107,6.51001,5.28,6.73433,1.83,16.9992,1.23,17.4261,8.24,4.08131,1.96,17.7171,1.28,9.14919,2.11,13.6538,1.13,8.97319,1.9,7.48421,0.529,27.0731,5.24,15.9458,8.32,12.4591,3.94,12.3065,7.5,12.0352,5.34,37.7079,13.4788,33.8052,7.2491,33.0485,24.126,35.9587,21.6341,20.3073,33.1307,67.7519,57.7664,15.4355,3.7661,3.22501,1.4243,21.379,24.2392,8.40658,8.042,2.13074,1.5433,24.3273,23.0499
857,2012-05-07,00:00:00.00,0,9.63739,8.1553,6.02825,4.92,2.90967,2.05,7.30416,0.665,13.6789,8.14,2.29556,1.86,4.25705,0.791,5.75396,2.02,1.79871,0.728,4.0573,1.27,2.83054,0.383,20.0106,3.97,5.95454,8.91,1.22258,1.82,4.02701,7.07,5.71945,1.93,28.6254,8.042,21.809,6.258,23.6742,11.2135,36.7821,18.6042,10.4287,24.5224,44.7338,45.0238,13.7554,2.3814,2.37895,1.3535,15.0832,12.7992,6.83153,9.9675,1.91171,1.3705,24.2345,20.5014
858,2012-05-08,00:00:00.00,2.49597,11.1552,4.6156,5.11263,5.14,1.9174,1.4,1.05259,0.478,11.8776,6.53,1.66571,1.51,1.79114,0.609,4.63427,1.89,2.54848,0.584,3.33392,1.09,2.34455,0.352,14.2381,3.15,5.02517,8.65,5.48698,1.02,7.32927,4.61,6.5284,0.934,25.3998,5.3236,15.6521,4.2192,16.0659,5.5501,32.09,22.0588,10.4073,31.4317,28.3681,41.0594,17.3066,3.483,4.62951,7.504,15.2115,4.8422,9.37201,3.1149,2.42382,2.2937,24.6902,21.0394
859,2012-05-09,00:00:00.00,3.53416,15.2212,30.0159,5.53835,5.35,3.21493,1.24,4.32793,0.461,12.5632,6.76,4.66402,1.93,6.77936,0.78,6.74437,2.08,9.11112,0.638,5.4235,1.32,4.83898,0.522,17.8096,2.88,10.4689,8.01,8.21709,1.01,8.21997,3.5,7.39464,0.712,25.4839,4.4457,13.6603,3.1432,14.3805,4.5873,31.0156,22.9366,16.9991,31.7149,33.32,40.7763,21.456,3.6812,7.39081,18.6608,21.0802,15.2628,18.4687,2.322,9.43254,17.8962,37.4016,147.814
860,2012-05-10,00:00:00.00,1.03263,14.6882,43.3248,7.36415,5.3,4.34457,1.33,6.73896,0.391,12.9346,6.19,7.24922,2.09,9.08369,0.917,10.3782,2.12,11.5013,0.602,6.60855,1.63,5.2844,0.541,18.396,3.13,9.28346,7.32,5.55259,2.15,4.66969,3.48,5.5948,0.704,21.9063,4.1909,11.3651,2.8005,12.1232,4.3042,25.3169,18.4343,11.0703,24.2109,24.9966,33.697,18.8804,2.5797,5.78185,11.9497,23.0205,38.7941,19.7975,9.0897,12.1987,14.6964,53.5501,82.6852
861,2012-05-11,00:00:00.00,0.0798928,11.8266,14.4699,7.81899,5.04,2.83883,0.796,4.81992,0.355,10.1408,5.84,5.03292,1.9,4.58357,0.761,9.45434,2.06,4.94368,0.637,4.58708,1.46,3.0955,0.529,15.1818,3.5,6.02182,6.66,2.82335,2.35,3.50112,3.98,4.50259,0.609,18.3818,3.5679,10.0064,2.4239,11.3263,4.1059,19.7949,16.4521,5.96727,21.181,22.2212,27.6372,16.386,2.4522,3.42273,5.8616,19.7124,58.6159,12.2806,4.9838,6.8844,8.0703,53.8625,54.0852
862,2012-05-12,00:00:00.00,0,11.623,7.4756,6.49391,4.68,1.53499,0.681,2.35769,0.286,8.40392,5.18,2.43704,1.66,1.25665,0.577,6.10538,1.87,1.81125,0.521,2.86349,1.17,1.22916,0.377,11.0287,2.98,3.17323,5.91,1.22475,1.36,2.54069,4.23,3.10735,0.39,15.6801,2.8883,7.91041,1.8887,8.71324,3.2281,15.3604,13.5921,4.29235,17.4149,16.9217,23.7578,14.3221,1.9086,2.46558,3.3131,15.4003,28.3168,7.10897,2.4324,3.99213,3.3131,52.8258,37.3782
863,2012-05-13,00:00:00.00,0.344137,10.9671,4.9271,4.83111,4.24,1.15648,0.571,1.95342,0.23,7.21381,4.64,1.40177,1.43,1.35102,0.491,4.21305,1.73,1.81341,0.478,1.99209,1.02,0.739982,0.312,8.34189,2.6,2.08048,4.98,1.28034,0.871,2.02602,3.3,2.23564,0.205,14.4412,2.3984,7.368,1.464,7.66987,2.4607,12.0233,11.6665,2.99211,14.6964,11.5484,19.8784,11.749,1.6254,1.90364,2.1662,11.5034,6.9376,5.05785,1.4951,2.44572,2.2002,50.8386,29.4495
864,2012-05-14,00:00:00.00,0.45792,10.122,3.7661,3.45857,4.04,1.22933,0.514,2.15072,0.206,6.51996,4.33,1.01392,1.25,1.3522,0.449,3.08019,1.64,1.82689,0.436,1.85006,0.917,0.661398,0.28,7.81096,2.37,2.1742,4.07,2.51167,0.671,2.47201,2.26,2.08242,0.126,13.5764,2.5797,7.53307,1.3507,8.54749,2.1606,11.8387,11.2701,3.98934,15.1212,13.8109,18.859,10.344,2.036,1.57719,1.6594,9.10426,4.1343,4.03092,1.1157,1.89474,1.6735,43.844,24.0976
865,2012-05-15,00:00:00.00,8.80035e-05,9.24615,3.1149,2.66609,3.85,1.16124,0.568,2.26987,0.173,5.79702,4.13,0.854048,1.12,1.41458,0.409,2.46501,1.6,1.8288,0.415,1.75747,0.873,0.64189,0.262,7.72182,2.18,2.06688,3.42,2.45655,0.57,2.29911,1.69,1.90015,0.094,11.782,2.574,6.43714,1.413,7.57189,2.254,11.9784,9.8543,4.44069,13.2523,14.2397,17.3299,9.33259,1.9199,1.43196,1.4045,7.5915,2.9733,3.30018,0.9769,1.66659,1.464,37.973,21.6341
866,2012-05-16,00:00:00.00,0.000414571,8.4145,2.5853,2.23533,3.66,0.867928,0.645,2.04153,0.146,4.82519,3.97,0.760319,1.03,1.31743,0.375,2.11791,1.53,1.81912,0.405,1.39335,0.862,0.641193,0.242,6.7023,2.04,1.65256,3.14,1.22556,0.506,1.3713,1.36,1.31355,0.075,10.1816,2.2484,5.34841,1.3054,5.67428,2.0473,10.4195,8.9481,3.02584,11.6382,10.8311,15.2628,7.91311,1.481,1.36314,1.2035,6.57859,2.2625,2.82598,0.8608,1.54319,1.3479,32.219,19.5386
867,2012-05-17,00:00:00.00,0.79147,7.71643,2.3475,2.28179,3.53,1.22103,0.782,2.21865,0.147,4.71109,3.83,1.12228,0.947,1.5567,0.369,2.44845,1.5,2.27912,0.403,1.59835,0.841,1.58661,0.249,5.92985,1.91,1.84856,3,2.18423,0.448,1.94546,1.14,1.46245,0.06,13.8353,2.0643,8.08766,1.161,6.3602,1.7103,8.78197,8.3535,2.84174,11.4117,9.25642,14.2151,7.01694,1.3535,1.33257,1.076,5.95482,1.8293,2.54616,0.7759,1.47416,1.2431,28.2165,18.7458
868,2012-05-18,00:00:00.00,0,7.18827,1.9454,2.5158,3.66,1.28676,0.745,2.52194,0.136,4.39386,3.63,1.3135,0.883,1.63273,0.351,2.62328,1.48,2.28062,0.403,1.63224,0.852,2.00892,0.251,5.64966,1.81,2.07088,2.8,2.18421,0.395,1.93696,0.974,1.41956,0.052,17.0635,2.0077,8.94822,1.0194,6.96625,1.5489,7.63297,7.504,3.37937,9.9392,10.3137,12.9125,6.51256,1.2403,1.32374,0.9373,5.51798,1.5036,2.3962,0.6938,1.43347,1.1638,25.6337,17.6131
869,2012-05-19,00:00:00.00,0.000160764,6.73847,1.7953,2.24514,3.45,0.881619,0.761,2.19468,0.119,3.6846,3.5,0.97641,0.816,1.35444,0.323,2.25324,1.48,1.82362,0.412,1.31666,0.813,1.13674,0.207,5.12898,1.74,1.45636,2.62,1.22551,0.35,1.11335,0.849,0.904815,0.043,14.1017,1.8066,6.0475,0.9288,5.47727,1.3875,6.59147,6.7394,2.63401,8.6083,8.79008,11.3834,5.88937,1.127,1.32082,0.8099,5.17449,1.2686,2.32326,0.6258,1.40801,1.0874,23.6887,17.1317
870,2012-05-20,00:00:00.00,0,6.31987,1.6679,1.86744,3.27,0.786324,0.685,1.87729,0.122,3.46231,3.32,0.804173,0.769,1.31021,0.306,2.07364,1.45,1.82485,0.389,1.21886,0.747,0.736373,0.183,4.65317,1.68,1.24902,2.51,1.22537,0.306,0.999364,0.74,0.778221,0.042,11.8995,1.5546,5.06734,0.875,4.32278,1.229,5.71053,6.2014,2.15842,7.7871,6.70408,10.2507,5.28268,1.0534,1.31988,0.7589,4.90925,1.0732,2.29008,0.5465,1.39113,1.0506,21.8524,16.3955
871,2012-05-21,00:00:00.00,0.000382553,5.9437,1.5886,1.65919,3.16,0.730357,0.769,1.84814,0.115,3.34111,3.21,0.734411,0.742,1.34205,0.259,1.96213,1.4,1.82595,0.37,1.16175,0.693,0.687565,0.168,4.39713,1.6,1.27406,2.4,1.22517,0.286,0.933909,0.647,0.723335,0.07,11.3178,1.5461,4.30179,0.8495,3.57732,1.0845,4.93237,5.9182,2.17348,7.2774,5.82842,9.6277,4.74927,0.9769,1.31975,0.6909,4.70781,0.9599,2.27564,0.504,1.37931,0.9883,20.3107,15.5459
872,2012-05-22,00:00:00.00,0.296217,5.61544,1.4668,1.51889,3.03,0.697701,0.794,1.98172,0.11,3.27825,3.13,0.683493,0.683,1.32346,0.24,1.90678,1.33,1.82691,0.34,1.12859,0.67,0.727044,0.163,4.99852,1.54,3.10334,2.29,2.37419,0.259,1.26576,0.575,1.94762,0.096,11.0301,1.481,4.26282,0.824,3.40016,1.0279,4.63244,5.6351,2.92005,6.9376,5.64762,9.0331,4.68735,0.9656,1.32168,0.6371,4.55705,0.8722,2.26956,0.4644,1.37064,1.2488,19.0285,15.6875
873,2012-05-23,00:00:00.00,0.05782,5.33442,1.3819,1.41688,2.92,0.734669,0.774,2.37107,0.112,3.24132,3.25,0.646394,0.642,1.33798,0.222,1.88176,1.29,1.82775,0.329,1.10957,0.687,1.23669,0.185,5.75414,1.51,4.94576,2.41,2.4811,0.244,2.37898,0.572,3.38234,0.345,10.5805,1.3847,3.96865,0.7759,3.22249,1.0024,4.53,4.8422,3.62031,6.2863,5.94571,8.1269,4.61611,0.9175,1.32655,0.5918,4.4454,0.8269,2.26703,0.4587,1.36405,1.1582,17.9854,16.537
874,2012-05-24,00:00:00.00,0.00032499,5.0969,1.2459,1.33202,2.86,0.743154,0.759,2.50636,0.117,3.21924,3.37,0.619426,0.62,1.33045,0.203,1.87099,1.25,1.82846,0.303,1.09879,0.692,1.34515,0.173,5.23974,1.53,3.1401,2.33,1.33143,0.233,2.22763,0.583,2.74204,0.152,9.53793,1.2318,3.17816,0.7674,2.68368,0.9628,4.22748,3.5679,2.88521,5.1537,5.36994,6.7677,4.12251,0.8891,1.32935,0.5352,4.36334,0.7589,2.26595,0.4729,1.35888,1.0251,17.1406,15.5176
875,2012-05-25,00:00:00.00,0,4.89789,1.2006,1.26448,2.92,0.692843,0.786,2.14006,0.117,3.20634,3.2,0.599879,0.616,1.3373,0.193,1.86644,1.23,1.82904,0.286,1.09282,0.654,0.851355,0.146,4.4835,1.52,1.49628,2.23,1.22375,0.223,1.20929,0.497,1.63572,0.075,8.74293,1.2516,2.84451,0.8127,2.32585,0.9118,3.89701,3.1998,2.2389,4.5024,4.54394,6.0032,3.78329,0.824,1.32596,0.4899,4.30331,0.7192,2.2654,0.4304,1.35471,0.9968,16.4707,14.385
876,2012-05-26,00:00:00.00,0.0253228,4.73231,1.1723,1.2177,2.91,0.681724,0.799,1.87052,0.106,3.19912,3.09,0.585766,0.584,1.33945,0.186,1.86494,1.23,1.82959,0.269,1.09543,0.597,0.696406,0.121,4.17958,1.42,1.45703,2.15,1.22325,0.211,1.04863,0.422,1.17025,0.058,8.2631,1.3167,2.58807,0.7872,2.09722,0.8467,3.60602,3.0299,2.20073,4.2475,4.23144,5.6351,3.61041,0.7844,1.32169,0.4786,4.46229,0.6938,2.49565,0.4106,1.66418,0.9656,16.0999,13.7903
877,2012-05-27,00:00:00.00,0.298058,4.59694,1.0959,1.18687,3.07,0.675182,0.732,1.84633,0.096,3.1953,3.03,0.575627,0.569,1.34453,0.175,1.864,1.18,1.82994,0.254,1.09428,0.568,0.940938,0.122,4.03383,1.37,1.84838,2.01,1.24847,0.186,1.16668,0.31,1.19274,0.044,7.92385,1.2318,2.80893,0.7108,2.52077,0.8099,3.56961,3.0016,2.88453,4.2475,4.31622,5.3519,3.91447,0.7646,1.35215,0.4219,4.83344,0.657,3.76107,0.487,1.80532,0.9231,17.1675,16.622
878,2012-05-28,00:00:00.00,1.37325,4.91351,1.0449,1.40232,2.76,0.992193,0.627,2.0484,0.096,3.19351,2.95,0.618105,0.563,4.25294,0.696,3.20169,1.17,5.37023,0.807,2.21363,0.567,2.27367,0.127,5.81581,1.4,5.17783,2.03,5.23232,0.285,5.71101,0.28,4.95484,0.052,13.2414,5.5784,6.74726,2.1917,5.40321,0.8042,4.00146,2.9733,4.10681,4.1059,6.98472,5.4652,4.15089,0.79,1.38839,0.3879,4.80211,0.6088,5.13069,0.8297,1.60161,0.9175,17.9465,16.084
879,2012-05-29,00:00:00.00,0.102508,5.02113,1.1865,1.58102,2.7,1.08039,0.627,2.21667,0.085,3.19288,3.09,0.623864,0.553,5.9582,0.836,3.8811,1.23,5.55748,0.525,2.59014,0.598,2.4807,0.13,8.74546,2.98,7.4151,2.46,5.95053,0.661,6.69094,0.391,5.93589,0.04,18.1788,15.9707,8.31557,3.1715,6.66859,0.8127,4.47625,2.9166,3.81341,3.9644,11.0744,5.6067,3.85128,0.7221,1.36743,0.371,4.56419,0.5663,4.96548,0.6031,1.48587,1.0647,16.3116,14.1018
880,2012-05-30,00:00:00.00,0.710727,4.79365,1.195,1.85657,2.72,1.30525,0.68,2.72541,0.076,3.21972,3.05,0.794653,0.541,5.14562,0.736,4.44072,1.25,5.68464,0.508,2.65558,0.613,5.21851,0.184,8.622,2.87,6.94072,3.99,1.9776,0.72,2.78985,1.26,3.38162,0.03,15.2772,10.5339,5.63124,1.3026,4.97419,0.9146,4.58138,2.7524,2.78471,4.3891,10.2514,5.9465,3.60857,0.9203,1.67434,0.6428,5.96407,0.5748,4.49101,0.4729,2.16143,1.178,15.4178,13.7337
881,2012-05-31,00:00:00.00,0.110769,4.85789,1.0449,2.12358,2.63,1.40538,0.683,3.29394,0.212,3.22985,3.02,0.833409,0.519,4.89993,0.742,4.65845,1.22,5.49742,0.48,2.71183,0.657,6.83709,0.589,8.50445,2.44,7.84465,3.7,1.81249,0.461,2.18745,2.38,3.10998,0.03,12.6503,5.9749,4.62746,0.8382,3.97442,0.8269,4.39444,2.5712,2.51593,3.6246,7.16866,5.0121,3.47248,0.6739,1.85216,0.3766,6.10591,0.5437,4.076,0.4219,2.65431,1.0619,15.8904,21.2943
882,2012-06-01,00:00:00.00,0.00257261,4.88103,0.9854,1.91696,2.55,0.962686,0.642,2.6861,0.131,3.21452,2.94,0.645921,0.519,2.13243,0.471,3.32604,1.17,1.82994,0.409,1.74161,0.603,2.98859,0.245,9.1381,2.04,5.80854,3.18,1.79946,0.333,1.81103,1.68,2.62163,0.027,12.1241,3.398,3.94402,0.657,3.27035,0.7447,4.05903,2.4154,2.3564,3.3697,6.139,3.9077,3.36517,0.6258,1.59179,0.3228,4.79786,0.5182,3.32033,0.3738,2.11132,0.9373,15.9333,16.9335
883,2012-06-02,00:00:00.00,6.36104,8.95121,1.498,7.41083,3.49,10.2535,1.53,17.4704,0.393,17.7429,5.85,10.4392,0.936,22.1792,10.5,16.1792,2.3,30.4378,3.96,13.2896,1.3,7.87174,0.217,16.166,1.76,13.4343,2.8,9.1766,0.326,6.60072,1.25,6.48313,0.034,18.7944,2.9166,8.13188,0.6994,5.57711,0.7646,5.92212,3.4547,6.35327,7.5323,10.2484,9.1747,4.89314,1.4243,2.27051,2.7779,7.75589,0.5493,4.68964,0.3625,4.5253,3.0299,21.2381,30.5822
884,2012-06-03,00:00:00.00,0.19894,9.96795,2.5004,13.467,6.84,13.1698,7.03,29.108,6.21,26.7015,6.22,16.0522,3.05,27.8394,16.5,24.0013,3.85,30.4374,6.62,17.4537,4.57,11.3174,0.509,25.3727,2.17,19.0593,2.65,9.4593,0.531,7.90553,1.33,8.08555,0.111,24.1537,3.8511,9.83705,0.9826,7.6613,1.0902,8.702,3.5396,10.3339,5.8899,16.8965,8.3535,6.15731,1.2828,2.94232,0.6315,8.85966,0.4927,6.3682,0.3823,5.06319,1.9482,26.9097,23.418
885,2012-06-04,00:00:00.00,0.841787,7.99615,5.2386,13.4158,9.19,7.35526,10.7,14.935,4.15,21.9125,5.2,9.05983,1.45,5.69001,5.09,16.3744,4.23,5.43514,3.13,10.6555,3.69,5.33978,0.288,21.6892,3.21,8.44467,2.77,3.51031,0.865,4.32525,1.43,5.17422,0.377,20.0445,5.1253,7.53721,1.0534,6.90438,1.4045,9.216,2.809,6.81551,4.0776,14.4256,5.7483,5.51409,0.8948,2.43346,0.4955,7.031,0.4955,5.42076,0.4531,2.44944,1.2261,23.5572,16.6503
886,2012-06-05,00:00:00.00,0.151242,9.28776,3.0299,12.1634,11.5,5.96568,7.36,5.49664,2.2,19.3952,4.78,4.54068,1.09,5.34911,3.3,11.361,3.09,7.98322,2.19,9.19604,3.57,1.81306,0.2,15.7247,3.42,4.56935,3.55,3.23115,0.685,3.51362,2.33,3.86149,0.766,17.0672,4.8139,6.96451,0.9345,5.96434,1.2403,8.31422,2.608,3.17208,3.7378,9.74056,5.0404,5.29095,0.7532,1.83636,0.4219,6.85591,0.5069,4.01815,0.3794,1.83972,0.9316,20.5551,15.4044
887,2012-06-06,00:00:00.00,0.113346,9.14584,2.4777,10.401,8.84,3.36218,4.78,4.33975,1.36,14.152,4.19,2.26852,0.915,6.36523,4.28,7.06046,2.55,5.70026,2.98,6.78286,2.43,1.06356,0.154,13.4024,3.16,4.36125,3.86,1.32052,0.519,2.21892,2.06,2.56411,0.407,15.6111,4.1343,5.41538,0.8099,4.77493,1.0506,7.17283,2.4919,2.78635,3.6246,8.51297,4.5873,5.49641,0.6824,1.61034,0.3766,6.52878,0.5125,3.28027,0.3256,1.61174,0.8495,20.8497,15.0646
888,2012-06-07,00:00:00.00,0.523382,8.68996,1.8123,11.1548,7.14,3.05636,3.34,2.17869,0.917,16.6721,5.58,3.53085,0.784,2.74353,2.3,7.37418,2.24,3.66091,1.92,5.78856,1.85,1.06064,0.127,10.7189,2.91,2.63206,3.6,1.31409,0.404,1.66826,1.43,1.82229,0.161,13.8761,3.3697,4.5945,0.7023,3.92093,0.9231,6.19018,2.3899,2.58632,3.3697,6.63612,4.2475,5.5182,0.6428,1.51317,0.3426,6.119,0.504,2.812,0.3002,1.49242,0.8127,20.2242,14.4982
889,2012-06-08,00:00:00.00,0.0361287,8.37542,1.4045,11.8484,7.78,2.37451,2.52,2.06082,0.681,16.7689,6.94,4.97213,0.975,1.82086,1.39,8.07623,2.71,2.33678,1.38,4.2852,1.73,0.829704,0.115,8.84974,2.89,2.3289,3.26,1.21245,0.324,1.28146,1.04,1.29297,0.086,12.3998,2.6306,3.91796,0.6173,3.28233,0.8269,5.36901,2.3475,2.72725,3.2281,5.96627,4.1343,5.27387,0.6088,1.40261,0.2778,5.62406,0.4814,2.52272,0.2696,1.42781,0.8438,19.603,14.1301
890,2012-06-09,00:00:00.00,0,7.91465,1.1921,9.2027,6.61,1.2731,2.05,1.91382,0.487,11.5587,4.16,3.3377,0.824,1.11768,0.99,6.14692,3.08,1.82595,1.11,3.05499,1.41,0.691003,0.103,7.40496,2.44,1.7395,3.2,1.21134,0.271,1.08609,0.8,0.962046,0.054,11.0507,2.1124,3.37323,0.5409,2.8021,0.7589,4.6601,2.271,2.85202,3.1432,5.60006,4.0493,4.89163,0.5692,1.34576,0.241,5.28965,0.4389,2.37657,0.2231,1.39099,0.824,18.861,13.6487
891,2012-06-10,00:00:00.00,0.436553,7.47771,1.1015,8.00421,5.66,2.48295,1.87,3.83912,0.723,12.4213,4.84,4.09105,0.778,2.12852,0.836,4.94942,2.52,2.51788,0.966,3.29298,1.18,0.662151,0.089,7.06061,2.01,1.7901,2.94,2.33957,0.243,1.24336,0.643,0.94572,0.036,10.1414,1.9935,3.02937,0.4899,2.44756,0.7023,4.03423,2.2115,2.42998,2.9733,4.79443,3.7661,4.45038,0.5437,1.3216,0.25,5.012,0.3879,2.30543,0.1824,1.36871,0.7504,18.1116,13.5355
892,2012-06-11,00:00:00.00,0.00853478,7.09326,0.9628,7.90804,5.59,2.77822,3.43,5.79572,1.8,11.3183,4.07,5.03412,1.09,2.18233,0.681,3.95797,2.09,2.51689,0.824,3.3876,1.01,0.647628,0.082,7.06065,1.81,1.6961,2.5,2.33874,0.213,1.2942,0.523,0.992568,0.026,9.46564,1.7896,2.75339,0.4616,2.19667,0.6513,3.63672,2.1096,2.13009,2.8883,4.20834,3.6246,4.02922,0.5097,1.31345,0.2353,4.78886,0.3738,2.27224,0.1821,1.35428,0.6994,17.3985,13.3372
893,2012-06-12,00:00:00.00,0.119109,6.69831,0.8495,6.51223,5.38,1.4631,4.19,3.93305,1.24,7.97996,3.7,2.98449,0.842,1.47974,0.544,3.13481,1.82,1.82513,0.7,2.27137,0.837,0.72525,0.073,6.37613,1.65,1.55749,2.23,1.20862,0.188,1.07427,0.437,0.876787,0.021,8.83516,1.5093,2.61439,0.4219,2.2604,0.6031,3.69767,2.0954,2.44394,2.9166,5.01574,3.5679,3.73318,0.4984,1.43998,0.4729,4.93737,0.3936,2.3027,0.2305,1.34429,0.6881,16.7509,13.1957
894,2012-06-13,00:00:00.00,0.61443,6.81729,0.824,5.37257,6.25,1.86347,3.2,3.18434,0.758,9.83885,4.88,2.67729,0.717,1.36424,0.526,2.92432,1.67,2.05119,0.799,2.22684,0.811,0.834343,0.069,6.42513,1.53,2.51643,2.15,2.92693,0.172,2.21392,0.413,1.75833,0.455,9.16057,1.515,2.95147,0.4106,2.58413,0.572,4.15072,2.7411,2.67898,4.6723,6.67957,7.4473,3.54025,0.5493,1.5005,0.3511,4.90179,0.3653,2.38069,0.222,1.33695,0.6824,16.1994,13.9319
895,2012-06-14,00:00:00.00,0.000203492,6.69371,0.7476,4.60485,5.84,1.88244,2.23,4.24358,0.528,10.0775,3.91,2.84574,0.728,1.54099,0.441,2.705,1.6,2.04754,0.657,2.1609,0.75,0.799288,0.076,6.84077,1.44,3.07253,2.07,2.92521,0.154,2.41908,0.354,2.08165,0.307,9.48178,1.3535,3.08643,0.3766,2.67781,0.5578,4.56598,2.2087,2.33737,3.4263,6.68122,5.0404,3.34265,0.5012,1.39365,0.2299,4.58752,0.3341,2.42527,0.2095,1.33127,0.6796,15.7425,13.762
896,2012-06-15,00:00:00.00,0,6.19346,0.8014,3.53483,4.83,1.13573,1.62,3.12122,0.413,7.70412,3.68,1.90111,0.72,1.31545,0.361,2.30595,1.5,1.8191,0.543,1.59283,0.642,0.711769,0.078,5.94259,1.35,1.77692,1.92,1.20404,0.135,1.29051,0.312,1.24148,0.228,8.73874,1.1213,2.76187,0.3653,2.55474,0.6201,4.69856,2.0558,2.08161,2.9166,5.61187,3.8511,3.18719,0.4616,1.33771,0.1977,4.51558,0.3313,2.39438,0.2095,1.32669,0.6598,15.3258,13.5355
897,2012-06-16,00:00:00.00,0,6.06147,0.9883,2.72931,4.24,0.944163,1.34,1.91414,0.3,7.05248,3.51,1.23368,0.601,1.35153,0.298,2.09127,1.39,1.81747,0.481,1.3786,0.592,0.672833,0.074,4.90293,1.23,1.284,1.81,1.20273,0.116,1.09004,0.271,0.933152,0.103,8.04213,1.0874,2.52802,0.3341,2.40601,0.5975,4.51838,2.0218,2.09586,2.8289,5.06249,3.5113,3.13501,0.4474,1.31466,0.2129,4.43529,0.303,2.32676,0.1991,1.32286,0.6654,14.9259,12.8275
