time,date,hour,precip [mm/day],sub7057 [m3/s],sub7057 (observed) [m3/s],sub7058 [m3/s]
335,2000-12-01,00:00:00.00,0.47208,20.3081,2.79,3.30437
336,2000-12-02,00:00:00.00,0.323314,21.1128,2.63,3.08663
337,2000-12-03,00:00:00.00,0.388664,21.762,2.33,3.0037
338,2000-12-04,00:00:00.00,0.505236,22.2274,2.09,2.90802
339,2000-12-05,00:00:00.00,0.494243,22.5018,1.93,2.81508
340,2000-12-06,00:00:00.00,6.83571,22.656,1.91,2.73745
341,2000-12-07,00:00:00.00,3.61882,22.7231,1.9,2.67911
342,2000-12-08,00:00:00.00,1.5611,22.744,1.88,2.63339
343,2000-12-09,00:00:00.00,1.39925,22.7216,1.8,2.58543
344,2000-12-10,00:00:00.00,0.630679,22.6282,1.67,2.52884
345,2000-12-11,00:00:00.00,2.24762,22.4386,1.62,2.45761
346,2000-12-12,00:00:00.00,6.19248,22.2115,1.58,2.39459
347,2000-12-13,00:00:00.00,11.5448,21.9935,1.72,2.35748
348,2000-12-14,00:00:00.00,1.32623,21.7496,1.66,2.32086
349,2000-12-15,00:00:00.00,5.50719,21.4836,1.62,2.27476
350,2000-12-16,00:00:00.00,0.381565,21.1899,1.6,2.2268
351,2000-12-17,00:00:00.00,8.70416,20.8542,1.54,2.17917
352,2000-12-18,00:00:00.00,17.7323,20.5601,1.92,2.17684
353,2000-12-19,00:00:00.00,1.05065,20.5703,2.42,2.35177
354,2000-12-20,00:00:00.00,5.4754,20.7809,2.49,2.44362
355,2000-12-21,00:00:00.00,0.357787,20.8564,3.32,2.3692
356,2000-12-22,00:00:00.00,5.04466,20.8849,10.2,2.33508
357,2000-12-23,00:00:00.00,1.58657,20.9182,10.4,2.28882
358,2000-12-24,00:00:00.00,1.28491,20.9029,10.6,2.24849
359,2000-12-25,00:00:00.00,6.81601,20.834,10.6,2.21075
360,2000-12-26,00:00:00.00,0.410568,20.7339,10.6,2.17645
361,2000-12-27,00:00:00.00,1.79803,20.6031,10.6,2.14327
362,2000-12-28,00:00:00.00,1.87807,20.4268,10.6,2.10772
363,2000-12-29,00:00:00.00,0.258969,20.2501,10.5,2.07895
364,2000-12-30,00:00:00.00,0.25371,20.0626,8.7,2.04881
365,2000-12-31,00:00:00.00,1.7812,19.8495,2.18,2.01594
366,2001-01-01,00:00:00.00,0.699439,19.6225,1.62,1.98671
367,2001-01-02,00:00:00.00,0.259341,19.4072,1.53,1.96332
368,2001-01-03,00:00:00.00,0.265742,19.1586,1.46,1.93523
369,2001-01-04,00:00:00.00,2.92353,18.8861,1.43,1.90244
370,2001-01-05,00:00:00.00,0.566594,18.6359,1.39,1.87562
371,2001-01-06,00:00:00.00,11.964,18.3547,1.42,1.84655
372,2001-01-07,00:00:00.00,0.184633,18.0546,1.45,1.81541
373,2001-01-08,00:00:00.00,1.75827,17.777,1.41,1.79481
374,2001-01-09,00:00:00.00,0.528287,17.527,1.42,1.78329
375,2001-01-10,00:00:00.00,2.46749,17.2742,1.4,1.76834
376,2001-01-11,00:00:00.00,0.22193,16.9807,1.39,1.74435
377,2001-01-12,00:00:00.00,0.284447,16.6864,1.32,1.71589
378,2001-01-13,00:00:00.00,0.266601,16.414,1.28,1.69417
379,2001-01-14,00:00:00.00,0.267837,16.1101,1.25,1.66464
380,2001-01-15,00:00:00.00,0.276475,15.8122,1.24,1.63693
381,2001-01-16,00:00:00.00,7.05691,15.5674,1.23,1.62753
