time,date,hour,precip [mm/day],sub7078 [m3/s],sub7079 [m3/s],sub7080 [m3/s],sub7081 [m3/s],sub7082 [m3/s],sub7082 (observed) [m3/s]
5266,2014-06-02,00:00:00.00,0.705216,7.84193,4.50323,2.40435,4.67865,30.5464,15.6
5267,2014-06-03,00:00:00.00,5.29463,7.49342,4.45851,2.28721,4.45585,29.4679,14.7
5268,2014-06-04,00:00:00.00,2.84002,7.30504,4.95606,2.19014,4.28891,29.7895,13.7
5269,2014-06-05,00:00:00.00,0.129071,7.08277,5.14499,2.10169,4.12808,29.4965,12.9
5270,2014-06-06,00:00:00.00,0.193491,6.73333,4.67812,2.01176,3.94305,27.7006,12.1
5271,2014-06-07,00:00:00.00,0.0839279,6.42393,4.32828,1.92808,3.7736,26.1961,11.5
5272,2014-06-08,00:00:00.00,0.398581,6.15533,4.10142,1.85051,3.61967,25.0192,10.9
5273,2014-06-09,00:00:00.00,0.124265,5.9028,3.89686,1.7774,3.47471,23.923,10.5
5274,2014-06-10,00:00:00.00,0.0233894,5.66744,3.71017,1.70927,3.33963,22.9024,10.1
5275,2014-06-11,00:00:00.00,0.0814146,5.44639,3.53881,1.64491,3.21227,21.9507,9.9
5276,2014-06-12,00:00:00.00,8.37474,5.35912,3.4763,1.61118,3.15166,21.8825,9.79
5277,2014-06-13,00:00:00.00,6.47663,5.83892,3.71484,1.7219,3.40032,25.0605,9.85
5278,2014-06-14,00:00:00.00,0.118427,6.6793,3.81148,1.96286,3.91343,28.8811,10.9
5279,2014-06-15,00:00:00.00,0.0488203,6.70508,3.54292,1.99107,3.97191,28.2259,12.5
5280,2014-06-16,00:00:00.00,0.663592,6.07747,3.31441,1.81025,3.59791,25.4061,13.5
5281,2014-06-17,00:00:00.00,1.46557,5.66956,3.16293,1.69045,3.35212,23.6538,11.9
5282,2014-06-18,00:00:00.00,0.32316,5.41461,3.02917,1.61751,3.20304,22.4826,10.6
5283,2014-06-19,00:00:00.00,1.0357,5.18451,2.90579,1.55146,3.06853,21.4336,10.8
5284,2014-06-20,00:00:00.00,0.993739,4.97112,2.79205,1.48987,2.94346,20.4734,11
5285,2014-06-21,00:00:00.00,0.00845486,4.77373,2.68779,1.43268,2.82761,19.5939,10.9
5286,2014-06-22,00:00:00.00,0.025823,4.58991,2.59062,1.37927,2.71967,18.7804,9.73
5287,2014-06-23,00:00:00.00,0.161368,4.41801,2.49854,1.32918,2.61871,18.0246,8.9
5288,2014-06-24,00:00:00.00,0.0396067,4.25699,2.41149,1.28215,2.52412,17.3207,8.19
5289,2014-06-25,00:00:00.00,11.0872,4.29869,2.52297,1.29981,2.55551,17.5474,9.26
5290,2014-06-26,00:00:00.00,0.360918,4.92918,3.24336,1.50681,2.95439,20.4987,22.4
5291,2014-06-27,00:00:00.00,0.517088,5.20051,3.59386,1.59787,3.12879,21.8036,37.4
5292,2014-06-28,00:00:00.00,0.088506,4.71911,3.15843,1.44595,2.83255,19.6383,27.4
5293,2014-06-29,00:00:00.00,0.207896,4.38325,2.86736,1.34097,2.62698,18.1278,18.7
5294,2014-06-30,00:00:00.00,6.66856,4.27459,2.83036,1.30607,2.55783,17.7161,15.2
5295,2014-07-01,00:00:00.00,0.117402,4.37581,3.08663,1.32912,2.60435,18.4875,14.7
5296,2014-07-02,00:00:00.00,0.103531,4.36382,3.17428,1.3215,2.58975,18.6058,14.7
5297,2014-07-03,00:00:00.00,0.0526787,4.10985,2.90818,1.24799,2.44377,17.338,14.5
5298,2014-07-04,00:00:00.00,1.02059,3.91153,2.71405,1.18998,2.32862,16.3726,12.4
5299,2014-07-05,00:00:00.00,0.0576109,3.77434,2.59842,1.149,2.24731,15.7375,11.7
5300,2014-07-06,00:00:00.00,0.130751,3.64838,2.49486,1.11127,2.17255,15.1613,11.2
5301,2014-07-07,00:00:00.00,0.078817,3.52945,2.39855,1.07562,2.10195,14.6208,10.2
5302,2014-07-08,00:00:00.00,10.1761,3.55533,2.35693,1.08578,2.12353,14.6632,14.1
5303,2014-07-09,00:00:00.00,13.4011,4.29791,2.57421,1.32835,2.61157,17.3066,29.2
5304,2014-07-10,00:00:00.00,0.0848501,5.69401,3.04114,1.79421,3.54539,21.7151,65.5
5305,2014-07-11,00:00:00.00,0.00573316,5.97156,3.11326,1.89471,3.74704,22.2035,97.6
5306,2014-07-12,00:00:00.00,0.042882,5.16049,2.78463,1.6286,3.21619,19.4669,67.9
5307,2014-07-13,00:00:00.00,0.0944761,4.69234,2.57964,1.47542,2.91009,17.8724,35.4
5308,2014-07-14,00:00:00.00,29.9311,5.25752,2.77192,1.65196,3.27826,20.0456,25.9
5309,2014-07-15,00:00:00.00,1.63893,8.51616,3.95148,2.67401,5.41054,32.6581,22.9
5310,2014-07-16,00:00:00.00,29.7027,11.805,4.94959,3.71766,7.59524,44.9398,22.6
5311,2014-07-17,00:00:00.00,1.65987,17.1568,5.9551,5.45741,11.2671,63.4549,31.3
5312,2014-07-18,00:00:00.00,0.0199725,19.5547,6.38627,6.24297,12.8887,71.2345,32.2
5313,2014-07-19,00:00:00.00,0.104568,15.4623,5.41798,4.92958,10.0783,56.06,24.2
5314,2014-07-20,00:00:00.00,1.92079,12.785,4.75266,4.07196,8.25526,46.2871,17.8
5315,2014-07-21,00:00:00.00,1.09467,11.3719,4.38913,3.62858,7.29293,41.0206,14.8
5316,2014-07-22,00:00:00.00,0.00342565,10.2731,4.0874,3.28063,6.55242,37.0011,12.6
5317,2014-07-23,00:00:00.00,0.110484,9.3351,3.82431,2.97393,5.92304,33.7027,11
5318,2014-07-24,00:00:00.00,0.46692,8.55596,3.59216,2.72038,5.40505,30.9603,9.57
5319,2014-07-25,00:00:00.00,0.072341,7.90209,3.38623,2.50906,4.97396,28.6497,8.58
5320,2014-07-26,00:00:00.00,0.035774,7.34378,3.20297,2.32897,4.60826,26.6764,7.84
5321,2014-07-27,00:00:00.00,0.132207,6.86095,3.03875,2.17354,4.29382,24.9666,7.26
5322,2014-07-28,00:00:00.00,2.13022,6.43799,2.92041,2.03762,4.01968,23.51,7.08
5323,2014-07-29,00:00:00.00,3.58477,6.13156,2.99247,1.94312,3.8257,22.5659,18.2
5324,2014-07-30,00:00:00.00,0.994567,6.05467,3.28603,1.93325,3.79133,22.2934,59.2
5325,2014-07-31,00:00:00.00,3.19953,5.95083,3.31541,1.91273,3.73945,21.6614,79.4
5326,2014-08-01,00:00:00.00,0.00604713,5.80163,3.05174,1.87804,3.66299,20.5761,48.5
5327,2014-08-02,00:00:00.00,2.08455,5.62955,2.8748,1.83095,3.5658,19.6533,29
5328,2014-08-03,00:00:00.00,2.03989,5.36584,2.77302,1.74378,3.39811,18.8033,19.4
5329,2014-08-04,00:00:00.00,0.302801,5.12638,2.67188,1.66434,3.24421,18.02,23.3
5330,2014-08-05,00:00:00.00,3.4839,4.87238,2.54872,1.57595,3.07169,17.294,33.5
5331,2014-08-06,00:00:00.00,0.245715,4.66029,2.44407,1.50071,2.92567,16.8624,24.1
5332,2014-08-07,00:00:00.00,0.135179,4.47571,2.35348,1.4375,2.80257,16.3745,16.7
5333,2014-08-08,00:00:00.00,0.0136746,4.29674,2.26656,1.37933,2.68823,15.6589,13.5
5334,2014-08-09,00:00:00.00,0.0053559,4.13153,2.18572,1.32529,2.5822,15.032,11.2
5335,2014-08-10,00:00:00.00,0.0379962,3.97942,2.11068,1.27508,2.48387,14.4971,9.29
5336,2014-08-11,00:00:00.00,0.0337461,3.8375,2.04034,1.22828,2.39226,13.999,7.98
5337,2014-08-12,00:00:00.00,5.52373,3.7396,2.05674,1.1936,2.32494,13.728,7.11
5338,2014-08-13,00:00:00.00,12.891,4.00906,2.44004,1.26704,2.48236,14.8923,8.84
5339,2014-08-14,00:00:00.00,0.349186,5.00985,3.01445,1.56829,3.12213,18.2053,11.5
5340,2014-08-15,00:00:00.00,0.780405,5.38458,3.0416,1.68446,3.37528,19.176,11.6
5341,2014-08-16,00:00:00.00,0.162863,4.75381,2.6787,1.49125,2.97491,17.0267,9.9
5342,2014-08-17,00:00:00.00,6.50669,4.42133,2.4887,1.38724,2.76298,15.987,8.44
5343,2014-08-18,00:00:00.00,0.100983,4.51069,2.43831,1.41048,2.82467,16.5362,8.2
5344,2014-08-19,00:00:00.00,0.287859,4.4921,2.37525,1.40199,2.81502,16.593,7.64
5345,2014-08-20,00:00:00.00,1.93402,4.22133,2.26942,1.31886,2.63911,15.5396,7.11
5346,2014-08-21,00:00:00.00,11.2648,4.22492,2.30635,1.3241,2.64836,15.5521,7.51
5347,2014-08-22,00:00:00.00,0.0634043,4.94198,2.74603,1.5621,3.14294,18.3041,20.2
5348,2014-08-23,00:00:00.00,0.0614747,5.25699,2.94386,1.66784,3.3639,19.5285,32.3
5349,2014-08-24,00:00:00.00,0.0790078,4.72626,2.63545,1.49534,3.00826,17.5359,21.6
5350,2014-08-25,00:00:00.00,0.125778,4.36144,2.42688,1.37722,2.76419,16.1751,13.6
5351,2014-08-26,00:00:00.00,0.0421723,4.17915,2.32856,1.31898,2.64269,15.51,10.4
5352,2014-08-27,00:00:00.00,0.463868,4.01831,2.24214,1.26768,2.5359,14.9238,8.59
5353,2014-08-28,00:00:00.00,0.236682,3.86948,2.16203,1.2202,2.43742,14.3814,7.41
5354,2014-08-29,00:00:00.00,0.0584692,3.73176,2.08776,1.17627,2.34655,13.8795,6.55
5355,2014-08-30,00:00:00.00,0.130729,3.60398,2.01866,1.13553,2.26251,13.4136,5.91
5356,2014-08-31,00:00:00.00,0.53723,3.48449,1.95387,1.09746,2.18416,12.9774,5.45
5357,2014-09-01,00:00:00.00,0.617097,3.37239,1.89299,1.06176,2.11083,12.5678,5.39
5358,2014-09-02,00:00:00.00,4.33865,3.28771,1.84431,1.03508,2.05512,12.2512,5.79
5359,2014-09-03,00:00:00.00,3.3292,3.31527,1.85035,1.04719,2.0734,12.2711,6.88
5360,2014-09-04,00:00:00.00,0.149736,3.44853,1.92184,1.09905,2.1679,12.5259,6.38
5361,2014-09-05,00:00:00.00,0.212913,3.41756,1.91119,1.09322,2.15362,12.3115,6.57
5362,2014-09-06,00:00:00.00,4.10486,3.22375,1.80721,1.02636,2.02356,11.7655,8.54
5363,2014-09-07,00:00:00.00,3.56838,3.12297,1.77648,0.990099,1.95207,11.6585,12.6
5364,2014-09-08,00:00:00.00,0.0222163,3.148,1.86682,0.99887,1.96777,11.8671,31.9
5365,2014-09-09,00:00:00.00,0.0131347,3.11804,1.88399,0.991282,1.95161,11.6717,47.1
5366,2014-09-10,00:00:00.00,0.342,2.98397,1.77218,0.947643,1.8651,11.1317,33.7
5367,2014-09-11,00:00:00.00,9.73415,3.05369,1.70937,0.993303,1.9427,11.1646,23.5
5368,2014-09-12,00:00:00.00,0.880777,3.69547,1.72864,1.30029,2.49602,12.5941,36.6
5369,2014-09-13,00:00:00.00,0.0834004,3.99482,1.71908,1.44949,2.76266,13.2037,65
5370,2014-09-14,00:00:00.00,5.75788,3.62655,1.68217,1.28013,2.45526,12.3713,57.3
5371,2014-09-15,00:00:00.00,0.432991,3.55545,1.76845,1.21912,2.35548,12.6911,37.1
5372,2014-09-16,00:00:00.00,3.12662,3.56036,1.80865,1.20752,2.33986,12.9712,28.1
5373,2014-09-17,00:00:00.00,0.159958,3.41097,1.73096,1.15247,2.23602,12.456,23.1
5374,2014-09-18,00:00:00.00,0.208892,3.28693,1.66958,1.10714,2.14957,12.0255,18.9
5375,2014-09-19,00:00:00.00,0.495544,3.1711,1.61178,1.06905,2.07309,11.5528,15.5
5376,2014-09-20,00:00:00.00,0.230289,3.07152,1.56437,1.03499,2.00559,11.1706,13
5377,2014-09-21,00:00:00.00,0.697387,2.98652,1.52639,1.00432,1.9459,10.8731,11.5
5378,2014-09-22,00:00:00.00,22.5603,3.28318,1.73575,1.12011,2.15634,11.9503,13.8
5379,2014-09-23,00:00:00.00,0.214881,4.81247,2.76477,1.71633,3.24711,17.4664,25.3
5380,2014-09-24,00:00:00.00,0.044569,5.5897,3.29567,2.02422,3.80785,20.2626,37.4
5381,2014-09-25,00:00:00.00,0.851818,4.74943,2.74543,1.70514,3.2195,17.2177,27.4
5382,2014-09-26,00:00:00.00,0.0787261,4.22221,2.40756,1.50358,2.84733,15.3186,19.6
5383,2014-09-27,00:00:00.00,0.0538683,4.04252,2.30603,1.43221,2.71469,14.6926,15.9
5384,2014-09-28,00:00:00.00,0.0281265,3.89154,2.22216,1.37237,2.60324,14.1675,13.6
5385,2014-09-29,00:00:00.00,0.135931,3.75179,2.14426,1.31742,2.50074,13.68,11.8
5386,2014-09-30,00:00:00.00,0.332792,3.62208,2.07177,1.26679,2.40615,13.2264,10.5
5387,2014-10-01,00:00:00.00,6.48815,3.57115,2.08227,1.24315,2.36381,13.1584,10.9
5388,2014-10-02,00:00:00.00,0.0226596,3.73275,2.33033,1.29036,2.45948,14.169,11.4
5389,2014-10-03,00:00:00.00,0.04791,3.76707,2.43079,1.29649,2.47458,14.5157,11.4
5390,2014-10-04,00:00:00.00,5.41594,3.59503,2.2627,1.23553,2.35756,13.7434,12.1
5391,2014-10-05,00:00:00.00,8.40253,3.78355,2.35072,1.29236,2.46924,14.5944,24.7
5392,2014-10-06,00:00:00.00,0.881667,4.30455,2.68538,1.45755,2.79632,16.9829,69.6
5393,2014-10-07,00:00:00.00,7.62496,4.52596,2.80921,1.53473,2.9502,17.8364,84.8
5394,2014-10-08,00:00:00.00,4.90187,4.88145,2.94907,1.68381,3.23483,18.5434,64.5
5395,2014-10-09,00:00:00.00,0.743422,5.31864,3.19093,1.84905,3.55633,19.8402,41.9
5396,2014-10-10,00:00:00.00,0.0443193,5.05244,3.06635,1.74811,3.36565,19.0232,32.4
5397,2014-10-11,00:00:00.00,0.0273656,4.59583,2.79216,1.58269,3.04585,17.4245,25.2
5398,2014-10-12,00:00:00.00,0.121826,4.343,2.63122,1.49043,2.8676,16.4602,19.6
5399,2014-10-13,00:00:00.00,0.0663414,4.17441,2.5249,1.42765,2.74701,15.8114,15.4
5400,2014-10-14,00:00:00.00,6.94568,4.1613,2.51261,1.42021,2.73436,15.7213,13.2
5401,2014-10-15,00:00:00.00,15.6211,4.94758,3.04156,1.69031,3.26383,18.664,11.9
5402,2014-10-16,00:00:00.00,5.95377,6.86524,4.37622,2.35121,4.55659,26.2736,16.4
5403,2014-10-17,00:00:00.00,0.881448,8.19583,4.95838,2.8348,5.49948,31.0947,24.9
5404,2014-10-18,00:00:00.00,1.67673,7.8243,4.34032,2.73947,5.30545,28.8441,32.9
5405,2014-10-19,00:00:00.00,3.29111,7.07627,3.90953,2.4776,4.79512,25.9432,41.4
5406,2014-10-20,00:00:00.00,0.206654,6.85706,3.92305,2.38162,4.61816,25.5006,51
5407,2014-10-21,00:00:00.00,5.58665,6.78804,3.98847,2.34155,4.54409,25.5314,39.6
5408,2014-10-22,00:00:00.00,0.623318,6.91921,4.19279,2.36694,4.59609,26.495,33.4
5409,2014-10-23,00:00:00.00,0.023779,6.85809,4.22236,2.33234,4.53016,26.5199,29.8
5410,2014-10-24,00:00:00.00,0.0458589,6.30632,3.841,2.1405,4.15429,24.2485,29
5411,2014-10-25,00:00:00.00,0.448347,5.88485,3.56268,1.99244,3.86456,22.55,26.5
5412,2014-10-26,00:00:00.00,0.107556,5.59497,3.39813,1.88786,3.66029,21.4457,22.8
5413,2014-10-27,00:00:00.00,0.0373327,5.33932,3.24806,1.79601,3.48105,20.4687,19.2
5414,2014-10-28,00:00:00.00,0.281689,5.1092,3.09707,1.71383,3.32083,19.5703,16.7
5415,2014-10-29,00:00:00.00,5.65359,5.00451,3.03459,1.66854,3.23984,19.3278,17
5416,2014-10-30,00:00:00.00,0.251584,5.21857,3.19564,1.71264,3.35426,20.8258,20.5
5417,2014-10-31,00:00:00.00,0.312681,5.2556,3.23335,1.70968,3.3635,21.3228,21.7
5418,2014-11-01,00:00:00.00,12.0104,5.29828,3.29662,1.72695,3.39089,21.3582,22.7
5419,2014-11-02,00:00:00.00,1.08745,6.65558,4.34744,2.16221,4.25695,27.0919,28.1
5420,2014-11-03,00:00:00.00,0.131161,7.49446,4.96211,2.43694,4.8009,30.4244,30.3
5421,2014-11-04,00:00:00.00,0.116226,6.72645,4.37117,2.19662,4.31743,26.9536,26.2
5422,2014-11-05,00:00:00.00,4.50778,6.24395,3.99604,2.03822,4.00353,24.8888,22.9
5423,2014-11-06,00:00:00.00,0.0915336,6.58886,4.10446,2.14849,4.22514,25.9462,22.1
5424,2014-11-07,00:00:00.00,0.690257,6.68302,4.11116,2.17763,4.28333,26.1396,22.8
5425,2014-11-08,00:00:00.00,1.51242,6.19642,3.90507,2.01396,3.95804,24.4248,28.6
5426,2014-11-09,00:00:00.00,6.12156,6.15767,4.04851,1.98528,3.90861,24.6251,34.2
5427,2014-11-10,00:00:00.00,1.36475,6.81988,4.6421,2.16717,4.28058,27.8767,40.4
5428,2014-11-11,00:00:00.00,0.723155,7.01549,4.79759,2.20552,4.36438,29.1762,44.2
5429,2014-11-12,00:00:00.00,1.62041,6.44112,4.35483,2.01954,3.99647,26.9039,41.8
5430,2014-11-13,00:00:00.00,0.36622,6.03539,4.04339,1.88624,3.73186,25.3506,34.8
5431,2014-11-14,00:00:00.00,1.0449,5.80732,3.85443,1.80784,3.57759,24.5101,28.3
5432,2014-11-15,00:00:00.00,2.5583,5.71021,3.79031,1.77003,3.50855,24.169,24.9
5433,2014-11-16,00:00:00.00,0.160894,5.79753,3.90949,1.77785,3.5341,24.8594,22.6
5434,2014-11-17,00:00:00.00,2.37677,5.78358,3.93226,1.7672,3.51188,24.8615,20.7
5435,2014-11-18,00:00:00.00,5.5486,5.80836,4.09254,1.77088,3.51226,25.1409,19.4
5436,2014-11-19,00:00:00.00,5.40886,5.85035,4.70835,1.74966,3.46594,26.7005,18.4
5437,2014-11-20,00:00:00.00,4.21202,5.59883,4.82095,1.65687,3.27854,26.3097,17.6
5438,2014-11-21,00:00:00.00,3.44879,5.29906,4.33055,1.58428,3.13172,24.2659,17
5439,2014-11-22,00:00:00.00,2.03283,5.09019,4.00341,1.53245,3.02641,22.863,16.7
5440,2014-11-23,00:00:00.00,3.32908,5.05021,3.94439,1.52916,3.0156,22.3724,16.9
5441,2014-11-24,00:00:00.00,1.60697,5.45567,4.46476,1.67469,3.29242,24.5557,41.1
5442,2014-11-25,00:00:00.00,23.9735,8.1611,6.94245,2.52661,4.94636,39.9771,174
5443,2014-11-26,00:00:00.00,0.721083,21.0119,15.675,6.49089,12.6488,93.5562,282
5444,2014-11-27,00:00:00.00,0.764811,27.8342,19.4459,8.58907,16.701,117.076,251
5445,2014-11-28,00:00:00.00,2.59555,21.355,14.6287,6.56353,12.7447,88.6554,161
5446,2014-11-29,00:00:00.00,1.61743,17.6341,12.2524,5.37273,10.386,73.0947,107
5447,2014-11-30,00:00:00.00,0.788906,15.6695,10.8403,4.76379,9.16903,64.4033,75.1
5448,2014-12-01,00:00:00.00,2.26559,14.0466,9.4265,4.28915,8.27841,56.9463,61.6
5449,2014-12-02,00:00:00.00,0.428158,13.213,8.81298,4.04501,7.82759,53.3203,58.4
5450,2014-12-03,00:00:00.00,0.439774,12.3182,8.2366,3.77813,7.31318,49.689,52
5451,2014-12-04,00:00:00.00,1.40085,11.2244,7.43903,3.44859,6.67159,45.1827,43.1
5452,2014-12-05,00:00:00.00,0.51736,10.5667,7.04254,3.24811,6.27862,42.8318,37.2
5453,2014-12-06,00:00:00.00,0.484568,9.99535,6.69492,3.07318,5.93811,40.6965,32.1
5454,2014-12-07,00:00:00.00,0.436663,9.3393,6.23432,2.87185,5.55095,37.8502,28.5
5455,2014-12-08,00:00:00.00,0.563161,8.85154,5.84728,2.72516,5.26922,35.5885,26.4
5456,2014-12-09,00:00:00.00,0.524492,8.42287,5.48799,2.59864,5.02543,33.6733,24.1
5457,2014-12-10,00:00:00.00,1.53302,8.06175,5.28986,2.48557,4.80786,32.3714,22.3
5458,2014-12-11,00:00:00.00,0.439145,7.94627,5.42358,2.43778,4.72037,32.3266,22.4
5459,2014-12-12,00:00:00.00,5.48748,7.90087,5.57201,2.3759,4.61825,32.5452,20.1
5460,2014-12-13,00:00:00.00,0.439206,8.07251,5.87177,2.26895,4.46706,33.8771,18.8
5461,2014-12-14,00:00:00.00,0.504791,8.08366,5.97379,2.18658,4.34519,34.2542,18.7
5462,2014-12-15,00:00:00.00,0.573378,7.71438,5.65455,2.12977,4.2193,33.4993,18.1
5463,2014-12-16,00:00:00.00,0.752536,8.01802,5.82833,2.25445,4.45517,37.9757,17.8
5464,2014-12-17,00:00:00.00,7.98997,10.2793,6.50558,3.12685,6.16707,45.0804,18.8
5465,2014-12-18,00:00:00.00,6.31743,13.984,8.47056,4.38578,8.63823,56.6844,27.5
5466,2014-12-19,00:00:00.00,0.425898,16.2758,10.6569,4.97637,9.80067,68.5254,47.8
5467,2014-12-20,00:00:00.00,0.398809,15.3606,10.3076,4.645,9.13996,65.7323,50.1
5468,2014-12-21,00:00:00.00,0.484692,13.1998,8.70665,4.00972,7.8742,55.7737,38.7
5469,2014-12-22,00:00:00.00,0.689026,11.8639,7.72433,3.61313,7.0827,49.5859,31.2
5470,2014-12-23,00:00:00.00,0.341174,11.0115,7.10966,3.34628,6.54954,45.8289,26.9
5471,2014-12-24,00:00:00.00,4.68522,10.7041,6.88759,3.25026,6.3474,44.2919,24.9
5472,2014-12-25,00:00:00.00,20.8766,13.8366,9.27274,4.19558,8.15794,57.3009,42.8
5473,2014-12-26,00:00:00.00,2.9888,24.5541,17.9314,7.35006,14.2591,104.9,115
5474,2014-12-27,00:00:00.00,0.225747,29.6551,22.0149,8.81569,17.1033,128.025,151
5475,2014-12-28,00:00:00.00,2.96213,24.3828,17.4274,7.26144,14.0922,103.761,121
5476,2014-12-29,00:00:00.00,1.26962,21.173,14.4448,6.3546,12.3283,88.126,84.5
5477,2014-12-30,00:00:00.00,0.365314,19.6967,13.0269,5.9718,11.5566,80.3113,64.6
5478,2014-12-31,00:00:00.00,1.553,17.4525,11.3632,5.33133,10.2934,70.1603,48.9
5479,2015-01-01,00:00:00.00,0.979245,15.3383,9.893,4.69103,9.06109,61.439,37
5480,2015-01-02,00:00:00.00,2.35005,13.8437,8.86528,4.23744,8.18834,55.3228,28.4
5481,2015-01-03,00:00:00.00,1.72031,12.7185,8.10179,3.89689,7.53147,50.7189,23.4
5482,2015-01-04,00:00:00.00,19.6004,14.0862,8.04244,4.12207,8.23674,53.9927,21.5
5483,2015-01-05,00:00:00.00,10.048,25.7343,10.7075,6.56206,14.4923,89.2563,22.1
5484,2015-01-06,00:00:00.00,2.4817,37.2241,14.9445,9.37596,20.883,127.37,20.3
5485,2015-01-07,00:00:00.00,1.5479,33.5628,15.0045,8.90147,19.0888,117.881,16.4
5486,2015-01-08,00:00:00.00,3.42155,25.2722,12.0523,6.95291,14.5358,90.29,22.1
5487,2015-01-09,00:00:00.00,3.24809,20.7612,10.2675,5.83255,12.021,74.9786,20.5
5488,2015-01-10,00:00:00.00,6.70034,18.0637,9.19598,5.15125,10.5085,65.8478,19.7
5489,2015-01-11,00:00:00.00,0.628038,16.1307,8.39491,4.64896,9.41548,59.2489,18.9
5490,2015-01-12,00:00:00.00,0.477699,14.6694,7.7668,4.26056,8.58361,54.2174,18.2
5491,2015-01-13,00:00:00.00,3.13462,13.5254,7.26024,3.9511,7.92894,50.2485,17.5
5492,2015-01-14,00:00:00.00,0.584512,12.6047,6.84229,3.69853,7.39985,47.0329,17
5493,2015-01-15,00:00:00.00,0.431556,11.8505,6.49274,3.48929,6.96494,44.3829,16.6
5494,2015-01-16,00:00:00.00,0.858066,11.2225,6.19657,3.31342,6.60179,42.1638,16.2
5495,2015-01-17,00:00:00.00,0.928102,10.6884,5.94056,3.16268,6.29228,40.2658,15.8
5496,2015-01-18,00:00:00.00,0.618475,10.226,5.71532,3.03126,6.02373,38.6131,15.4
5497,2015-01-19,00:00:00.00,4.03677,10.1398,5.70611,3.00661,5.97129,38.5233,15
5498,2015-01-20,00:00:00.00,0.516916,11.0177,6.27051,3.25711,6.4724,42.5529,14.7
5499,2015-01-21,00:00:00.00,0.377706,11.3458,6.50107,3.35091,6.65845,44.188,14.3
5500,2015-01-22,00:00:00.00,0.360451,10.534,6.04092,3.11861,6.19015,40.8796,14
5501,2015-01-23,00:00:00.00,0.55347,9.93036,5.70154,2.94575,5.84153,38.4458,13.6
5502,2015-01-24,00:00:00.00,0.438568,9.5379,5.48602,2.83373,5.61468,36.9005,13.4
5503,2015-01-25,00:00:00.00,1.22385,9.21986,5.33258,2.73629,5.42103,35.7825,13.1
5504,2015-01-26,00:00:00.00,0.4522,9.00102,5.29324,2.64953,5.25808,35.4179,12.9
5505,2015-01-27,00:00:00.00,0.280391,8.77471,5.2105,2.57152,5.10763,34.7922,12.7
5506,2015-01-28,00:00:00.00,0.408515,8.49744,5.02226,2.50093,4.9613,33.504,12.5
5507,2015-01-29,00:00:00.00,0.366738,8.25556,4.86507,2.43704,4.83029,32.4253,12.3
5508,2015-01-30,00:00:00.00,12.5773,8.04486,4.73764,2.37843,4.71173,31.8393,12.1
5509,2015-01-31,00:00:00.00,0.542273,7.85011,4.62062,2.32384,4.60155,32.22,11.9
5510,2015-02-01,00:00:00.00,0.385699,7.66889,4.51192,2.27277,4.49869,32.1057,11.7
5511,2015-02-02,00:00:00.00,6.40458,7.50016,4.41076,2.22501,4.40266,30.9057,11.5
5512,2015-02-03,00:00:00.00,7.12571,7.34333,4.31678,2.18046,4.3132,29.9287,11.3
5513,2015-02-04,00:00:00.00,1.04591,7.19851,4.23009,2.13919,4.23042,29.1821,11.2
5514,2015-02-05,00:00:00.00,5.04189,7.06401,4.14966,2.10077,4.15344,28.5108,11
5515,2015-02-06,00:00:00.00,0.343056,6.9374,4.07414,2.06451,4.08081,27.8931,10.9
5516,2015-02-07,00:00:00.00,0.591938,6.8185,4.00338,2.03035,4.01247,27.3245,10.7
5517,2015-02-08,00:00:00.00,4.79387,6.70606,3.93652,1.99798,3.94772,26.7961,10.6
5518,2015-02-09,00:00:00.00,6.09955,6.59786,3.87216,1.96675,3.88529,26.2968,10.4
5519,2015-02-10,00:00:00.00,0.332716,6.49384,3.81012,1.93665,3.82515,25.8244,10.3
5520,2015-02-11,00:00:00.00,0.414846,6.39485,3.75101,1.90796,3.76787,25.38,10.2
5521,2015-02-12,00:00:00.00,2.66822,6.30018,3.69457,1.88051,3.71308,24.959,10.1
5522,2015-02-13,00:00:00.00,1.52806,6.20836,3.63981,1.85385,3.65992,24.5549,9.99
5523,2015-02-14,00:00:00.00,2.05244,6.11996,3.5871,1.82814,3.60868,24.1698,9.91
5524,2015-02-15,00:00:00.00,4.42892,6.03648,3.53729,1.80384,3.56026,23.8085,9.84
5525,2015-02-16,00:00:00.00,1.20598,5.95774,3.49016,1.78091,3.5146,23.4694,9.77
5526,2015-02-17,00:00:00.00,0.255562,5.88337,3.44563,1.75923,3.47144,23.1509,9.7
5527,2015-02-18,00:00:00.00,1.26323,5.81325,3.40371,1.73876,3.43071,22.8521,9.64
5528,2015-02-19,00:00:00.00,2.82624,5.74626,3.36365,1.71919,3.39179,22.5682,9.58
5529,2015-02-20,00:00:00.00,0.203846,5.68166,3.32502,1.7003,3.35424,22.2957,9.53
5530,2015-02-21,00:00:00.00,0.254102,5.61998,3.28822,1.68225,3.31835,22.0365,9.48
5531,2015-02-22,00:00:00.00,3.15939,5.56118,3.25319,1.66502,3.28411,21.7906,9.43
5532,2015-02-23,00:00:00.00,0.663282,5.5035,3.2189,1.64812,3.25049,21.5506,9.39
5533,2015-02-24,00:00:00.00,0.760871,5.44659,3.18506,1.63144,3.2173,21.3149,9.35
