time,date,hour,precip [mm/day],02GB007 [m3/s],02GB007 (observed) [m3/s]
1755,2014-10-22,00:00:00.00,5.93666,6.95753,1.3
1756,2014-10-23,00:00:00.00,0.949206,7.12635,1.63
1757,2014-10-24,00:00:00.00,0.000386093,6.92116,1.56
1758,2014-10-25,00:00:00.00,0.000380856,6.64733,1.56
1759,2014-10-26,00:00:00.00,0.00021131,6.49971,1.44
1760,2014-10-27,00:00:00.00,8.17205e-308,6.35915,1.31
1761,2014-10-28,00:00:00.00,0.013455,6.22513,1.26
1762,2014-10-29,00:00:00.00,2.86702,6.14145,1.26
1763,2014-10-30,00:00:00.00,0.0181818,6.06973,1.24
1764,2014-10-31,00:00:00.00,0.296872,5.95678,1.27
1765,2014-11-01,00:00:00.00,3.54076,5.92098,1.29
1766,2014-11-02,00:00:00.00,1.57935,5.92517,1.37
1767,2014-11-03,00:00:00.00,0.0512857,5.83854,1.31
1768,2014-11-04,00:00:00.00,3.16e-308,5.71684,1.24
1769,2014-11-05,00:00:00.00,3.39216,5.6796,1.2
1770,2014-11-06,00:00:00.00,2.30162,5.73646,1.37
1771,2014-11-07,00:00:00.00,0.12322,5.68948,1.32
1772,2014-11-08,00:00:00.00,2.97139,5.60669,1.64
1773,2014-11-09,00:00:00.00,2.73686,5.62407,1.64
1774,2014-11-10,00:00:00.00,1.20474,5.5924,1.67
1775,2014-11-11,00:00:00.00,0.0490971,5.49913,1.63
1776,2014-11-12,00:00:00.00,0,5.40249,1.64
1777,2014-11-13,00:00:00.00,1.29934,5.32288,1.64
1778,2014-11-14,00:00:00.00,0.843316,5.24924,1.58
1779,2014-11-15,00:00:00.00,0.614085,5.16239,1.47
1780,2014-11-16,00:00:00.00,0.671564,5.07571,1.45
1781,2014-11-17,00:00:00.00,1.19841,4.99213,1.45
1782,2014-11-18,00:00:00.00,11.3391,4.98756,1.36
1783,2014-11-19,00:00:00.00,0.113239,5.02518,1.17
1784,2014-11-20,00:00:00.00,4.40051,4.95845,1.26
1785,2014-11-21,00:00:00.00,6.04831,4.85181,1.5
1786,2014-11-22,00:00:00.00,0.41199,4.77557,1.46
1787,2014-11-23,00:00:00.00,0.24697,4.70186,1.4
1788,2014-11-24,00:00:00.00,2.98752,4.68566,2.54
1789,2014-11-25,00:00:00.00,28.3553,6.66828,9.35
1790,2014-11-26,00:00:00.00,0.0499879,9.07677,12.7
1791,2014-11-27,00:00:00.00,0.158526,7.92078,11.1
1792,2014-11-28,00:00:00.00,2.27393,6.25392,7.59
1793,2014-11-29,00:00:00.00,1.1983,6.12353,5.85
1794,2014-11-30,00:00:00.00,0.153636,5.99494,4.88
1795,2014-12-01,00:00:00.00,0.0159626,5.8714,4.31
1796,2014-12-02,00:00:00.00,0.068508,5.75335,4.08
1797,2014-12-03,00:00:00.00,0.912451,5.64043,3.6
1798,2014-12-04,00:00:00.00,0.906998,5.53228,3.19
1799,2014-12-05,00:00:00.00,0.129285,5.42859,2.91
1800,2014-12-06,00:00:00.00,0.00611016,5.32909,2.57
1801,2014-12-07,00:00:00.00,0.0326627,5.23352,2.31
1802,2014-12-08,00:00:00.00,0.000437738,5.14162,2.17
1803,2014-12-09,00:00:00.00,0.000243104,5.05318,1.86
1804,2014-12-10,00:00:00.00,0.0587139,4.96801,1.93
1805,2014-12-11,00:00:00.00,0.689072,4.8859,1.98
1806,2014-12-12,00:00:00.00,3.62261,4.8067,1.88
1807,2014-12-13,00:00:00.00,0.229434,4.73023,1.81
1808,2014-12-14,00:00:00.00,0.270804,4.65635,1.77
1809,2014-12-15,00:00:00.00,0.43948,4.58493,1.76
1810,2014-12-16,00:00:00.00,0.155437,4.51583,1.78
1811,2014-12-17,00:00:00.00,2.96442,4.49604,1.86
1812,2014-12-18,00:00:00.00,1.63118,4.50831,2.14
1813,2014-12-19,00:00:00.00,0.511052,4.46974,2.29
1814,2014-12-20,00:00:00.00,0.0115745,4.40083,2.22
1815,2014-12-21,00:00:00.00,5.41556e-308,4.3373,1.75
1816,2014-12-22,00:00:00.00,0.00116665,4.2757,1.28
1817,2014-12-23,00:00:00.00,0.0117093,4.21595,1.13
1818,2014-12-24,00:00:00.00,0.0126064,4.15795,1.07
1819,2014-12-25,00:00:00.00,4.79908,4.224,1.22
1820,2014-12-26,00:00:00.00,6.46019,4.74346,1.7
1821,2014-12-27,00:00:00.00,0.0104596,5.02321,2.3
1822,2014-12-28,00:00:00.00,0.00819422,4.64465,2.77
1823,2014-12-29,00:00:00.00,2.78916,5.51114,3.05
1824,2014-12-30,00:00:00.00,0.0916435,6.97494,2.94
1825,2014-12-31,00:00:00.00,0.115148,6.32293,2.42
