time,date,hour,precip [mm/day],02GB001 [m3/s],02GB001 (observed) [m3/s]
1806,2014-12-12,00:00:00.00,3.68842,69.4187,45.5
1807,2014-12-13,00:00:00.00,0.150105,68.2329,41.9
1808,2014-12-14,00:00:00.00,0.398372,67.0903,45.1
1809,2014-12-15,00:00:00.00,0.522691,65.9885,44.2
1810,2014-12-16,00:00:00.00,0.61066,64.9252,44.2
1811,2014-12-17,00:00:00.00,4.68202,65.003,45.5
1812,2014-12-18,00:00:00.00,2.49294,66.8825,51.3
1813,2014-12-19,00:00:00.00,0.594847,66.4707,60.2
1814,2014-12-20,00:00:00.00,0.0190559,64.2653,66.1
1815,2014-12-21,00:00:00.00,0.0226933,63.2545,55
1816,2014-12-22,00:00:00.00,0.0172659,62.2774,50.7
1817,2014-12-23,00:00:00.00,0.00193097,61.3323,47.3
1818,2014-12-24,00:00:00.00,0.192423,60.4175,46.5
1819,2014-12-25,00:00:00.00,12.4296,68.2249,49.4
1820,2014-12-26,00:00:00.00,6.42133,83.9413,106
1821,2014-12-27,00:00:00.00,0.0495684,82.8812,268
1822,2014-12-28,00:00:00.00,0.128548,71.7829,243
1823,2014-12-29,00:00:00.00,2.04006,68.8479,187
1824,2014-12-30,00:00:00.00,0.162266,67.9481,130
1825,2014-12-31,00:00:00.00,0.332771,66.8336,90.7
