time,date,hour,precip [mm/day],02GE007 [m3/s],02GE007 (observed) [m3/s]
1755,2014-10-22,00:00:00.00,0.811336,2.56315,0.701
1756,2014-10-23,00:00:00.00,0.131335,2.38428,0.582
1757,2014-10-24,00:00:00.00,0.0781639,2.22711,0.504
1758,2014-10-25,00:00:00.00,0.00905903,2.08802,0.469
1759,2014-10-26,00:00:00.00,0.000117617,1.96411,0.434
1760,2014-10-27,00:00:00.00,0.000421399,1.85308,0.401
1761,2014-10-28,00:00:00.00,0.00688516,1.75308,0.347
1762,2014-10-29,00:00:00.00,0.221805,1.66259,0.324
1763,2014-10-30,00:00:00.00,0.0616435,1.58032,0.319
1764,2014-10-31,00:00:00.00,0.172077,1.50525,0.296
1765,2014-11-01,00:00:00.00,3.78853,1.81808,0.288
1766,2014-11-02,00:00:00.00,3.85626,2.28128,0.329
1767,2014-11-03,00:00:00.00,0.0577457,2.07363,0.308
1768,2014-11-04,00:00:00.00,0.00489864,1.70707,0.288
1769,2014-11-05,00:00:00.00,1.14315,1.62225,0.335
1770,2014-11-06,00:00:00.00,0.95107,1.54486,0.292
1771,2014-11-07,00:00:00.00,7.71899,2.55119,0.303
1772,2014-11-08,00:00:00.00,3.22243,3.21766,0.546
1773,2014-11-09,00:00:00.00,1.42065,2.62642,0.562
1774,2014-11-10,00:00:00.00,0.148649,2.2768,0.47
1775,2014-11-11,00:00:00.00,0.000194982,2.07775,0.399
1776,2014-11-12,00:00:00.00,0.0189671,1.95672,0.358
1777,2014-11-13,00:00:00.00,0.137676,1.84805,0.326
1778,2014-11-14,00:00:00.00,0.0426181,1.74997,0.285
1779,2014-11-15,00:00:00.00,0.0092171,1.66105,0.265
1780,2014-11-16,00:00:00.00,0.00349517,1.58008,0.246
1781,2014-11-17,00:00:00.00,0.317773,1.50607,0.228
1782,2014-11-18,00:00:00.00,5.62189,1.54208,0.21
1783,2014-11-19,00:00:00.00,0.291449,1.5095,0.181
1784,2014-11-20,00:00:00.00,0.927967,1.37566,0.159
1785,2014-11-21,00:00:00.00,0.536829,1.31814,0.146
1786,2014-11-22,00:00:00.00,0.191902,1.26488,0.138
1787,2014-11-23,00:00:00.00,2.71967,1.27438,0.171
1788,2014-11-24,00:00:00.00,4.57206,1.77009,3.64
1789,2014-11-25,00:00:00.00,20.7204,8.0132,23.2
1790,2014-11-26,00:00:00.00,0.048809,10.0037,16.2
1791,2014-11-27,00:00:00.00,0.0214937,5.78417,3.48
1792,2014-11-28,00:00:00.00,0.0824132,5.02591,1.93
1793,2014-11-29,00:00:00.00,0.0433623,4.43233,1.47
1794,2014-11-30,00:00:00.00,0.411495,3.95607,1.18
1795,2014-12-01,00:00:00.00,1.96075,3.80381,1.17
1796,2014-12-02,00:00:00.00,0.532684,3.57355,1.26
1797,2014-12-03,00:00:00.00,0.0117912,3.14239,1.07
1798,2014-12-04,00:00:00.00,0.0067537,2.88333,0.949
1799,2014-12-05,00:00:00.00,0,2.66104,0.764
1800,2014-12-06,00:00:00.00,0.00179758,2.46837,0.659
1801,2014-12-07,00:00:00.00,0.0457456,2.29991,0.658
1802,2014-12-08,00:00:00.00,8.11515e-308,2.15147,0.578
1803,2014-12-09,00:00:00.00,0,2.01976,0.549
1804,2014-12-10,00:00:00.00,0.880914,1.9394,0.582
1805,2014-12-11,00:00:00.00,0.0131485,1.84584,0.539
1806,2014-12-12,00:00:00.00,0.0112708,1.72428,0.473
1807,2014-12-13,00:00:00.00,8.2997e-308,1.6359,0.435
1808,2014-12-14,00:00:00.00,0.00732769,1.55551,0.409
1809,2014-12-15,00:00:00.00,0.0348872,1.4821,0.427
1810,2014-12-16,00:00:00.00,0.0983708,1.41482,0.429
1811,2014-12-17,00:00:00.00,6.02613,2.12434,0.488
1812,2014-12-18,00:00:00.00,2.1042,2.5143,0.755
1813,2014-12-19,00:00:00.00,0.0920591,1.97103,0.81
1814,2014-12-20,00:00:00.00,0.0106662,1.73386,0.653
1815,2014-12-21,00:00:00.00,0.00133059,1.64664,0.559
1816,2014-12-22,00:00:00.00,7.2739e-308,1.56714,0.506
1817,2014-12-23,00:00:00.00,0.00820214,1.4944,0.485
1818,2014-12-24,00:00:00.00,1.37017,1.54183,0.503
1819,2014-12-25,00:00:00.00,6.2847,2.38908,1
1820,2014-12-26,00:00:00.00,9.91483,4.26375,9.21
1821,2014-12-27,00:00:00.00,0.185174,4.20031,2.67
1822,2014-12-28,00:00:00.00,0.0548723,2.9078,1.8
1823,2014-12-29,00:00:00.00,2.31891,2.98432,1.64
1824,2014-12-30,00:00:00.00,0.000962097,2.90089,1.32
1825,2014-12-31,00:00:00.00,0.00022575,2.52901,0.952
