time,date,hour,precip [mm/day],02GD004 [m3/s],02GD004 (observed) [m3/s]
1761,2014-10-28,00:00:00.00,0.052327,5.73762,1.66
1762,2014-10-29,00:00:00.00,4.52862,5.68778,1.74
1763,2014-10-30,00:00:00.00,0.129189,5.66323,1.73
1764,2014-10-31,00:00:00.00,0.957962,5.54286,1.58
1765,2014-11-01,00:00:00.00,4.77195,5.51841,1.57
1766,2014-11-02,00:00:00.00,0.823297,5.56933,1.73
1767,2014-11-03,00:00:00.00,0.0824489,5.45973,1.72
1768,2014-11-04,00:00:00.00,0.00546637,5.28652,1.72
1769,2014-11-05,00:00:00.00,3.07939,5.22274,1.71
1770,2014-11-06,00:00:00.00,1.6831,5.19123,1.88
1771,2014-11-07,00:00:00.00,5.41181,5.2891,2.09
1772,2014-11-08,00:00:00.00,3.18301,5.52991,2.62
1773,2014-11-09,00:00:00.00,3.08362,5.49944,2.49
1774,2014-11-10,00:00:00.00,1.74924,5.31816,2.49
1775,2014-11-11,00:00:00.00,0.0696769,5.22656,2.44
1776,2014-11-12,00:00:00.00,0.00398794,5.11435,2.35
1777,2014-11-13,00:00:00.00,1.01181,5.00831,2.18
1778,2014-11-14,00:00:00.00,0.889214,4.90834,1.89
1779,2014-11-15,00:00:00.00,2.68953,4.80723,1.81
1780,2014-11-16,00:00:00.00,1.33564,4.70957,1.69
1781,2014-11-17,00:00:00.00,1.42342,4.61619,1.61
1782,2014-11-18,00:00:00.00,11.1146,4.55821,1.54
1783,2014-11-19,00:00:00.00,0.98513,4.50852,1.54
1784,2014-11-20,00:00:00.00,10.2608,4.42937,1.45
1785,2014-11-21,00:00:00.00,8.20443,4.3475,1.69
1786,2014-11-22,00:00:00.00,1.56784,4.26887,1.54
1787,2014-11-23,00:00:00.00,2.81257,4.19328,1.66
1788,2014-11-24,00:00:00.00,5.4246,4.26702,9.17
1789,2014-11-25,00:00:00.00,34.6808,6.57507,39.6
1790,2014-11-26,00:00:00.00,0.226171,9.14768,47.8
1791,2014-11-27,00:00:00.00,0.0855865,7.8647,20.6
1792,2014-11-28,00:00:00.00,2.07831,6.11946,9.78
1793,2014-11-29,00:00:00.00,0.707696,5.95086,6.46
1794,2014-11-30,00:00:00.00,0.799382,5.79223,5.1
1795,2014-12-01,00:00:00.00,0.0183764,5.64268,4.77
1796,2014-12-02,00:00:00.00,0.552966,5.50144,4.14
1797,2014-12-03,00:00:00.00,0.198029,5.36782,3.46
1798,2014-12-04,00:00:00.00,0.319915,5.24119,3.35
1799,2014-12-05,00:00:00.00,0.0146261,5.12101,2.8
1800,2014-12-06,00:00:00.00,0.000544598,5.00677,2.49
1801,2014-12-07,00:00:00.00,0.0023203,4.89803,2.43
1802,2014-12-08,00:00:00.00,0.000112812,4.79438,2.18
1803,2014-12-09,00:00:00.00,0.000385619,4.69546,2.02
1804,2014-12-10,00:00:00.00,0.06377,4.60094,2.08
1805,2014-12-11,00:00:00.00,0.141197,4.51052,2
1806,2014-12-12,00:00:00.00,0.0939976,4.42393,1.92
1807,2014-12-13,00:00:00.00,0.0152227,4.34091,1.84
1808,2014-12-14,00:00:00.00,0.124196,4.26123,1.78
1809,2014-12-15,00:00:00.00,0.189816,4.1847,1.81
1810,2014-12-16,00:00:00.00,0.21269,4.11111,1.82
1811,2014-12-17,00:00:00.00,7.53696,4.28763,1.97
1812,2014-12-18,00:00:00.00,2.35756,4.63751,2.61
1813,2014-12-19,00:00:00.00,0.809835,4.51272,2.74
1814,2014-12-20,00:00:00.00,0.00690147,4.21231,2.48
1815,2014-12-21,00:00:00.00,0.01253,4.13708,2.19
1816,2014-12-22,00:00:00.00,0.00177139,4.06473,2.02
1817,2014-12-23,00:00:00.00,0.000290769,3.99509,1.88
1818,2014-12-24,00:00:00.00,0.0330857,3.928,1.9
1819,2014-12-25,00:00:00.00,12.7356,4.41532,2.99
1820,2014-12-26,00:00:00.00,9.48745,5.55808,11.9
1821,2014-12-27,00:00:00.00,0.0342581,5.69567,8.82
1822,2014-12-28,00:00:00.00,0.0154824,4.91923,5.55
1823,2014-12-29,00:00:00.00,3.49405,4.62392,4.76
1824,2014-12-30,00:00:00.00,0.0850841,4.58159,4.07
1825,2014-12-31,00:00:00.00,0.147315,4.49814,3.29
