date,hour,02GA003,02GA014,02GA015,02GA034,02GA048,02GB001,02GC002,02GC010,02GC018,02GC026,02GD001,02GD003,02GD016,02GE002,02GE003,02GE006,02GG003,02GG009,04197137,04183000,02GA010,02GA018,02GA038,02GA047,02GB007,02GC002,02GC010,02GC018,02GD004,02GE007,02GG002,02GG003,02GG006,02GG009,02GG013,04159492,04159900,04160600,04161820,04164000,04165500,04166100,04177000,04196800,04197100,04207200,04208504,04213000
2014-10-03,00:00:00,17.5209042,2.3126333,3.6975250,3.9072208,8.7877958,26.3372667,4.5033917,4.5192792,4.1514458,2.6291083,8.0366625,4.0361625,1.9439042,18.6440625,39.3286167,29.5228667,4.9969083,0.4019208,0.0872958,6.9546542,5.1064917,1.4015167,0.2212917,5.4878083,2.0878500,4.5033917,0.9903292,4.0329083,1.6032750,0.1144958,4.3889750,4.9969083,0.1036542,0.3802750,0.1052125,5.3781000,2.0426125,2.2219083,14.7646417,24.4716708,31.9717667,6.6040583,1.4058500,0.0165167,0.0035042,1.6851917,13.1012500,1.9005542
2014-10-04,00:00:00,31.7107333,4.3911750,9.8241833,10.9367917,15.2809208,38.1519875,8.6565875,6.4699000,8.3844583,13.2147250,15.3362042,5.6125500,8.0433208,25.0283792,38.1616667,38.6456917,7.2897750,0.2350750,0.1225500,6.2616917,8.6146500,1.6440667,0.2204625,12.9537292,3.8008583,8.6565875,5.7819375,8.5233292,3.0269833,0.2163167,6.3915458,7.2897750,0.0671458,0.2302208,0.0549375,6.3539708,2.6216500,2.8697333,20.3963208,33.1249875,46.2490083,5.0887167,1.0721083,0.0297042,0.0037792,3.3702875,24.6609250,4.4825458
2014-10-05,00:00:00,36.2757333,7.7876667,8.2606125,11.4584667,19.5592208,55.5650125,3.9099250,6.0309708,3.5827042,10.5564458,19.1873292,10.5703083,5.1215042,36.3230417,44.2864792,41.9884167,8.8770792,0.1908542,0.1000083,2.2573417,9.3948375,1.5709000,0.4292875,11.5357417,1.8773208,3.9099250,4.2337417,3.7206833,3.4990625,0.2387167,6.0593750,8.8770792,0.0416542,0.1846500,0.0324708,6.5717833,3.0655292,3.1671333,13.8365125,21.3382083,30.9711708,2.4954417,0.2979042,0.0276708,0.0043208,1.5556875,14.8122083,6.1207583
2014-10-06,00:00:00,39.7232333,11.7264167,8.1050333,17.3261583,26.1850542,54.2137458,6.8552083,7.9571750,6.0407625,11.5492583,18.6562000,6.4137750,5.5428125,32.9221542,52.2566167,46.8787583,8.8616333,0.1196958,0.0961250,3.2074000,9.1861833,2.0200250,1.4983542,11.3634292,2.5746250,6.8552083,4.5669375,5.5148708,4.1897625,0.1700042,7.4204292,8.8616333,0.0266292,0.1129583,0.0209083,6.9144708,3.7014958,3.6762458,8.5108125,13.7864083,22.1053625,2.1961958,0.2156875,0.0254042,0.0049250,1.5221250,13.6500542,5.4013208
2014-10-07,00:00:00,64.8004167,12.2289917,12.4976375,23.2276417,41.5786500,79.9890792,13.5486792,10.5777917,12.6000625,17.1932458,24.2210125,5.3191458,8.9806250,36.8847792,71.4970542,60.0429375,14.8166875,0.0761958,0.1245000,7.4097500,11.9511833,3.7088417,2.2381083,17.1432458,3.5468833,13.5486792,5.9655000,13.2701000,4.8115625,0.3587417,11.8814208,14.8166875,0.0409083,0.0722042,0.0147708,7.7579833,3.9471792,3.9293875,10.2025292,16.1712417,25.1154292,2.5715667,0.3937625,0.0285417,0.0058125,2.4015167,17.6490917,6.5932792
2014-10-08,00:00:00,61.5031292,12.0730500,11.3323833,21.4575542,38.4332417,89.5253833,7.1668125,8.6824750,10.3504375,19.9057500,25.8743708,5.5321875,7.8556875,37.9089667,59.4787833,51.2107000,13.6444458,0.0655500,0.1500458,9.8131000,13.5396250,4.3026125,2.5059667,15.6661625,3.5715375,7.1668125,7.6348833,10.6140083,4.9916167,0.3711750,9.7584792,13.6444458,0.0943542,0.0723125,0.0107125,7.9580500,3.9131667,3.8284458,9.5152542,13.7764833,21.7760875,1.8842167,0.3200167,0.0309167,0.0064833,2.2738083,19.6785958,6.8635000
2014-10-09,00:00:00,54.8315667,10.5507542,9.5082125,19.0207625,34.5410708,81.5605542,7.6375667,8.9703042,9.1121625,19.5761542,24.2884958,5.5357458,6.7542833,36.0939250,59.6485750,50.2771042,13.2810792,0.2249333,0.1170667,5.1388333,13.3000083,4.5876000,2.4738750,13.2912625,3.4251167,7.6375667,7.4773458,9.3837875,4.8883875,0.3687458,10.2342458,13.2810792,0.0916458,0.2384083,0.0080167,7.6400250,3.5870125,3.5578833,7.8525667,11.5412542,18.8348083,1.3807167,0.2004167,0.0295458,0.0066833,1.8603167,17.2017417,7.0758167
2014-10-10,00:00:00,46.4937375,8.8081292,7.8407583,15.6936208,28.5670375,71.6970708,6.8351250,8.5218333,7.4390833,17.0104000,20.6486750,5.5297208,5.8959125,31.7910708,57.3530250,46.3248625,12.8283500,0.2596958,0.1231750,4.4599792,12.3571000,4.4896958,2.1954583,11.0587375,3.6846458,6.8351250,6.3859792,7.7071292,4.3252125,0.4007625,9.7888375,12.8283500,0.0898333,0.2596458,0.0062042,7.0989250,3.1011667,3.1811625,7.5427708,10.3978417,16.7061667,1.1489250,0.1633500,0.0305000,0.0067333,1.7633500,15.6009125,6.8385375
2014-10-11,00:00:00,37.9602542,7.0940458,6.3839792,12.6323042,22.7462458,60.0036292,5.6393833,7.6855167,5.4754500,13.4918375,16.9146958,5.1467958,4.8373417,26.9267583,51.0115833,40.3591000,11.3606167,0.2528917,0.1749250,3.7956292,10.9264542,4.0877042,1.7486375,9.0382250,3.6166125,5.6393833,4.8449042,5.6771083,3.6273042,0.3943250,8.7690000,11.3606167,0.0810958,0.2515583,0.0049583,6.3521583,2.6676417,2.7799083,7.6322750,10.0983500,15.6512000,1.0626458,0.1562375,0.0331125,0.0069292,1.7127000,15.2452667,6.0848542
2014-10-12,00:00:00,30.4120208,5.6842792,5.2382125,9.9598542,17.6242458,49.1570458,4.6500958,6.7730417,4.0592875,10.6023125,13.6837292,4.6146125,4.0217792,22.3455667,44.1457083,34.1876750,9.7785000,0.2263500,0.1918458,3.2400833,9.3861667,3.5315917,1.3076375,7.4072875,3.3907250,4.6500958,3.6320083,4.2215000,2.9891583,0.3580042,7.6454625,9.7785000,0.0658708,0.2232375,0.0040667,5.5398667,2.2586000,2.3982833,7.2108917,9.4222250,14.2878958,0.9413833,0.1507083,0.0306708,0.0069042,1.5227417,14.2645833,5.3410583
2014-10-13,00:00:00,24.7977292,4.5659583,4.3829125,7.9208375,13.8758167,40.3120417,4.1453333,6.0115958,3.2644250,9.0218417,11.6300667,3.9651875,3.3382875,19.5576458,37.5980750,28.9827042,8.3739083,0.1875875,0.1789875,5.4732250,7.9743125,3.0199333,0.9500167,6.2545292,3.2791125,4.1453333,2.9845750,3.3948333,2.4693917,0.4035208,6.6514750,8.3739083,0.0566625,0.1839333,0.0035250,4.8034958,1.9148542,2.0744042,8.5920333,13.3910125,18.0179542,2.9712792,0.3645750,0.0260292,0.0065958,1.8033958,16.7055375,5.3656083
2014-10-14,00:00:00,20.8702458,3.6954958,4.1131417,6.5831292,11.2750792,34.0637958,3.4960000,5.3465000,2.8938417,8.4527583,9.9388542,3.5049833,3.0380083,16.8556375,33.4506375,26.2734542,7.5627208,0.1561125,0.1777333,8.8193667,6.9589833,2.5974667,0.6765542,5.7232625,2.9511875,3.4960000,2.8089292,2.9981167,2.0815792,0.4313792,5.8676208,7.5627208,0.1132167,0.1540125,0.0032000,4.2493500,1.6825875,1.8881000,13.1501333,16.1577417,20.8408167,5.2230333,1.0239750,0.0228833,0.0061333,1.7170083,14.1805417,4.6534250
2014-10-15,00:00:00,26.3928333,3.6159042,5.7659167,9.4263625,14.5685083,34.6786250,4.8222125,5.4864750,4.5892125,11.8172125,11.6565375,4.2162708,6.7131667,21.3913292,30.8021250,29.8434208,8.2569292,0.1760000,0.2131167,7.6743000,7.5586042,2.5092583,0.5199458,8.3063833,3.5865083,4.8222125,4.3107625,4.7013000,2.7372083,0.4948333,5.6783792,8.2569292,0.1321625,0.1853667,0.0033917,10.2925292,4.1892208,5.1846125,28.5640500,51.1802833,71.5832042,8.7732667,1.3788875,0.0245083,0.0056167,4.7773500,33.1120625,7.2524875
2014-10-16,00:00:00,29.2403833,4.7633917,6.0065667,8.4642458,16.3969458,45.5182000,4.9767167,5.7619750,6.3371417,14.0393500,17.7466792,5.3346583,5.9122417,25.6326250,39.7197958,30.8879625,8.6067042,0.2615500,0.1715167,5.6564542,8.5616667,2.3208000,0.5990833,8.0378667,2.8163833,4.9767167,5.6589875,6.4273083,3.3025625,0.3953500,5.9556500,8.6067042,0.0948042,0.2594125,0.0032292,9.6435458,4.7633083,4.0816375,17.0731750,24.1552375,34.3912458,3.0695958,1.0006708,0.0243208,0.0052333,4.4379208,38.7630667,8.6634708
2014-10-17,00:00:00,27.4882500,6.8080875,6.2170792,11.4145833,16.1573750,43.7845083,6.1879500,6.9384917,7.3374083,16.2072083,19.6988292,5.6613458,6.4993875,29.6741708,42.6143500,38.8345167,9.7406417,0.1929542,0.1446208,5.6084875,8.7296250,2.6526125,1.4011625,8.3571542,2.6637167,6.1879500,6.5729583,7.4813542,4.1670208,0.3883958,7.3299500,9.7406417,0.0727583,0.1873000,0.0027958,6.7906625,4.1295750,4.2421750,11.2807208,16.9589208,25.7289042,3.0832583,0.4789958,0.0399458,0.0052125,3.3844875,29.2605667,8.1691875
2014-10-18,00:00:00,36.5473375,7.0033792,6.1753417,13.8037958,25.5198500,50.2747500,6.4729792,7.6533792,7.1057292,16.3490375,22.0135333,9.0712042,7.2346125,36.4108667,50.0835167,44.7042917,11.2414708,0.1508958,0.1674208,7.5198417,9.6463375,4.7554917,3.5033000,8.4947167,2.7697167,6.4729792,6.5242917,7.2902292,4.7104125,0.4545917,8.3361417,11.2414708,0.0808833,0.1475875,0.0024042,8.9392958,5.0674667,4.6596583,10.7304458,15.8837292,24.7897833,2.4883417,0.4029875,0.0546042,0.0062708,4.2152625,31.2885500,9.9646208
2014-10-19,00:00:00,38.3543583,6.6993250,5.5678417,12.7063708,26.3419000,58.4513458,5.9972500,8.0238000,6.4365750,15.0376750,21.9975375,10.2715708,6.7916083,37.5048500,58.5547500,50.2295042,12.1456000,0.1321542,0.1810000,9.1626750,12.0629292,7.1851958,4.9828333,7.6879083,2.7008458,5.9972500,5.8321792,6.6153375,4.9940458,0.4840500,8.8862500,12.1456000,0.2195083,0.1346833,0.0021042,10.7875125,5.2784833,4.6007917,9.1927500,13.6281583,22.1188583,1.8747458,0.4387417,0.0435625,0.0079875,4.0026208,31.8286625,12.2417792
2014-10-20,00:00:00,36.3474042,6.5728000,5.4321833,12.0522167,24.8150792,57.3326542,5.6677167,8.4571458,5.4244917,13.0298000,20.8201542,11.3025458,6.4426667,37.8630042,58.6662458,49.8589333,12.4069417,0.3229625,0.1795667,7.9551667,13.8810958,7.9775042,4.9034667,7.5258792,2.7286458,5.6677167,4.8369417,5.5933125,4.9117667,0.4826042,9.6756750,12.4069417,0.3175417,0.3455833,0.0018417,11.6332250,5.1006667,4.3676167,9.7825458,14.0634333,22.0693958,2.3626625,0.5119750,0.0359500,0.0087708,4.3404292,34.4191875,12.1714792
2014-10-21,00:00:00,40.5568000,6.7526917,7.2701000,14.7344292,26.8255167,59.3396167,5.2117250,8.3961708,4.5928875,11.3437333,19.3707583,11.7812875,6.2673375,37.2836667,58.6251000,49.3235875,12.8269833,0.5346625,0.1921375,7.2891708,14.4298708,7.5655792,4.3828875,9.9507167,3.2423583,5.2117250,4.0497625,4.7385458,4.5948667,0.4795708,9.7277792,12.8269833,0.4924708,0.5486000,0.0018000,11.9910458,5.1009042,4.3919875,13.9203958,18.3502792,26.4789167,2.7989792,0.5283375,0.0392667,0.0085292,9.7302833,70.5863083,12.8746208
2014-10-22,00:00:00,47.8071958,8.4647208,7.9824417,16.4341042,32.5498208,69.2087000,4.7635292,8.2315375,4.2105125,10.3382042,18.0939958,11.3373875,5.8135042,34.7898042,57.2475167,47.3463625,12.4542917,0.7535250,0.1774958,6.4415167,14.7952042,7.7341167,4.8613250,10.5844375,2.8963250,4.7635292,3.7191542,4.3367167,4.4262542,0.4538542,9.5613750,12.4542917,0.5311167,0.7585625,0.0016792,11.7994667,5.3729500,4.3575167,10.0179958,13.7812125,21.4168875,1.4516042,0.4546708,0.0422000,0.0078917,11.3145792,69.0125333,14.1006208
2014-10-23,00:00:00,47.6708750,9.4327875,7.7832958,17.6748458,33.4694167,68.7169667,4.4792708,7.9467542,3.8743333,9.5749750,16.9932292,10.7043917,5.4124083,32.7542125,53.3522667,44.2023292,11.8943542,0.7758625,0.2785542,6.0182500,14.9731792,8.3448333,4.9795500,10.4896875,2.6240542,4.4792708,3.4537750,3.9977542,4.2880667,0.4257875,9.2778917,11.8943542,0.5501208,0.7766792,0.0014625,11.5489667,5.2597958,4.4004667,8.5737167,11.3658667,18.1447333,1.4331708,0.4414000,0.0460667,0.0074000,7.8690333,62.8282208,14.4084833
2014-10-24,00:00:00,47.1000125,8.3912042,6.9521042,16.4716917,32.4832917,70.2591125,4.0590125,7.3901833,3.3579583,8.5000458,15.7805583,10.3764458,5.0007292,30.8151833,49.9315000,41.5258167,10.9524583,0.7951583,0.2907750,5.7908125,15.0068792,7.8249375,4.2397167,9.5791458,2.7565042,4.0590125,2.9916500,3.4749750,3.9239625,0.3995208,8.5872000,10.9524583,0.5282750,0.7951708,0.0012292,11.0836417,5.0256500,4.2375750,8.8400958,11.3450542,17.7746250,1.4295542,0.4292125,0.0448208,0.0073000,6.4771708,61.3844750,12.5712042
2014-10-25,00:00:00,40.5272208,6.9854250,6.0236208,13.7741958,27.0262750,63.0082292,3.6041458,6.7153417,2.8448458,7.3744000,13.9436125,9.7517833,4.3449625,28.0939833,46.5399542,38.3456500,9.7558500,0.7491542,0.2407042,6.5805750,13.6409333,6.8386083,3.3966000,8.3405250,2.7569125,3.6041458,2.4785000,2.9500917,3.4438292,0.3634708,7.7040292,9.7558500,0.4527917,0.7443792,0.0010458,10.2742333,4.6006042,3.9242667,8.9741750,11.3339333,17.3737875,1.3665292,0.4133125,0.0362292,0.0072833,5.6916625,53.2548250,9.9292833
2014-10-26,00:00:00,33.8749958,5.7204292,5.0537333,11.0641792,22.0978208,53.8164792,3.1890208,6.0473417,2.4358583,6.3894583,12.0395125,8.1370375,3.6080708,24.3089708,42.3964625,34.2973958,8.5015625,0.6398500,0.2027917,6.6125500,11.9772208,5.8801708,2.7028333,7.0446167,2.6507042,3.1890208,2.0453833,2.5292958,2.9873667,0.3202833,6.8198667,8.5015625,0.3621500,0.6328542,0.0009167,9.3069000,4.1387375,3.5710458,7.9178625,10.3528250,16.0294625,1.0330625,0.3791375,0.0292083,0.0071417,4.7027750,45.0140208,7.8945708
2014-10-27,00:00:00,27.8301292,4.7143875,4.3948292,8.9157333,17.5701583,45.3109375,2.8466583,5.4534875,2.0869542,5.5183583,10.2283375,6.6428208,2.9609208,20.5338083,37.3440292,29.6838542,7.3655375,0.5168458,0.1769458,6.1871958,10.3825875,5.0570875,2.1261000,6.0491833,2.5045583,2.8466583,1.6620625,2.1727375,2.5725708,0.2771750,6.0316083,7.3655375,0.2761542,0.5093125,0.0008208,8.3430375,3.6011375,3.1830167,6.8028792,8.7191792,13.6501833,0.8591583,0.3604375,0.0248000,0.0067792,3.6437833,36.3479083,6.8476542
2014-10-28,00:00:00,24.9041333,4.0942625,4.3389958,7.9034875,15.1339833,38.9648583,2.6070833,4.9344083,1.7529042,4.7618708,8.9312292,5.6452542,2.6853458,17.8721333,32.5609417,25.5924250,6.4580375,0.4034333,0.1641750,7.1952917,9.1081708,4.3215708,1.5992917,6.0565500,2.6048375,2.6070833,1.3421708,1.8295125,2.2056417,0.2426792,5.3381292,6.4580375,0.2028958,0.3961667,0.0008250,7.4704542,3.1537583,2.8422083,9.6275583,12.9747792,17.5803417,3.1599542,0.6546333,0.0223417,0.0061792,3.1787958,30.1903292,6.1912417
2014-10-29,00:00:00,23.0229333,3.9065333,4.1526792,7.1924917,13.5720375,36.3995500,2.2787833,4.4339500,1.4838917,4.2059042,8.0010500,4.8722167,2.7244333,15.7900875,28.6006417,23.3162667,5.7541042,0.3130750,0.1520750,6.2541375,8.3764417,3.6764000,1.2446458,5.7175417,2.3170417,2.2787833,1.1205417,1.5537167,1.9615542,0.2074167,4.7523542,5.7541042,0.1426625,0.3071667,0.0009500,6.6991583,2.9052542,2.6901500,10.7453250,16.8161417,23.4556083,1.4324208,0.6039208,0.0208458,0.0054917,2.7834500,26.1138542,5.3191000
2014-10-30,00:00:00,20.3196792,4.1977542,4.0496708,6.7198875,11.8768667,32.2121958,2.0331542,4.0934375,1.3211375,3.7858625,7.3401208,4.0874500,2.1683667,14.2655667,26.1343542,20.4506875,5.0806833,0.2368042,0.1303625,4.9944542,7.3800500,3.2903875,1.2027375,5.3870625,2.0803750,2.0331542,1.0021583,1.3801333,1.8776458,0.1693250,4.2888167,5.0806833,0.0950583,0.2304250,0.0010000,6.0539917,2.7280750,2.4613375,6.1422750,8.3874083,12.6856708,0.8447250,0.3256125,0.0188792,0.0048500,2.7182333,25.4151125,5.3322458
2014-10-31,00:00:00,20.3732417,5.1668583,4.3986417,7.6727000,12.2639000,30.4582292,2.1617167,3.8899792,1.2586500,3.6480792,7.3074208,3.5413708,2.2965542,13.9328208,23.4916500,18.5422833,4.6621458,0.1704708,0.1376000,5.8566667,7.0041958,3.3307500,1.3573250,5.8001292,2.2904958,2.1617167,0.9975042,1.3096750,1.9095250,0.1379750,4.0133542,4.6621458,0.0651375,0.1650875,0.0010208,5.9415125,2.6112792,2.4291875,7.5727542,10.1998167,13.5881708,2.6374125,0.5290375,0.0178917,0.0043000,2.4973583,21.9218125,5.5809250
2014-11-01,00:00:00,24.7251708,6.7977125,5.0350417,9.6489292,15.8907917,34.1423375,2.0156875,3.8026542,1.2263542,3.8581542,7.5635833,3.3391542,2.6983292,13.9020833,21.8180708,20.1315083,5.0666792,0.1440583,0.2384917,6.4941708,7.5346042,3.3351333,1.4169917,6.4545792,2.2743167,2.0156875,1.0598375,1.2791750,1.9838292,0.1987250,3.9297417,5.0666792,0.0576667,0.1471333,0.0014292,6.7508292,2.6373000,2.5350625,11.3629333,18.5524167,25.1004000,2.2494417,0.8115000,0.0234125,0.0039292,3.6082750,36.4071333,5.6754500
2014-11-02,00:00:00,25.6006375,8.9609542,5.0876000,11.4666458,17.0952667,36.7145542,1.8085333,3.7280000,1.3568083,4.0541625,7.6372083,3.2418250,2.2634667,13.3805000,23.7564875,18.1759708,4.8563542,0.1651417,0.1248417,4.5738417,7.3024375,3.5159833,1.9089083,6.3449958,1.8479667,1.8085333,1.3123917,1.3945958,2.1225583,0.1698875,3.7710000,4.8563542,0.0375000,0.1601250,0.0016708,6.6239125,2.9394375,2.5606917,5.7267333,8.6076083,13.2353292,1.0343250,0.3419750,0.0235167,0.0038000,2.7119875,23.5123167,5.5131917
2014-11-03,00:00:00,29.0820458,8.7673000,4.8934458,13.2472000,21.0330375,38.7428042,1.9014083,3.9204500,1.5409708,4.3356167,7.7347500,3.0768250,2.2649250,13.4181708,21.7314333,18.2059667,4.5741708,0.1023083,0.1072125,4.0057667,7.4949083,3.9831958,2.0620583,6.2341000,1.8528375,1.9014083,1.4851167,1.5892458,2.1979708,0.1008833,3.9518375,4.5741708,0.0238083,0.0966792,0.0014208,7.1193833,3.1053250,2.6930708,5.2997417,7.5036208,11.4093167,0.9990792,0.2647042,0.0237417,0.0046667,2.5065167,21.2405292,5.4263458
2014-11-04,00:00:00,30.0014333,7.7136125,4.9196458,12.3616292,20.9624958,41.9901583,2.0013542,3.9744958,1.5052417,4.2239125,7.8884375,3.3169792,2.1735917,13.8817042,21.9956542,18.3893375,4.6672458,0.0667750,0.1434167,4.4812792,7.7310708,3.8546833,1.8249083,6.2208958,1.9174000,2.0013542,1.4147458,1.5578292,2.1147458,0.0775542,4.0545917,4.6672458,0.0180458,0.0630958,0.0011208,7.5921958,3.1210667,2.7045458,5.6363583,7.6988750,11.6449292,1.1385917,0.2738000,0.0273667,0.0102208,2.5639000,21.3328083,5.2945333
2014-11-05,00:00:00,33.1870500,7.7662167,5.5909250,13.0534708,22.0609708,44.0565708,2.0869000,3.9467708,1.4783792,4.5557375,7.8216792,3.8185458,2.5461583,14.8108542,22.1641000,20.1049333,4.7892958,0.0465167,0.1823292,6.0815542,8.0158958,3.5986333,1.6677792,7.6024667,2.5392917,2.0869000,1.4216417,1.5346458,2.0250500,0.0884792,4.0581167,4.7892958,0.0151000,0.0440750,0.0009250,7.4784250,2.9499500,2.5978333,7.1100583,9.4949583,13.4121708,1.3342083,0.3848750,0.0274667,0.0142458,3.4407792,26.5394042,5.9535000
2014-11-06,00:00:00,30.4548667,8.4633375,5.4849583,12.8858917,20.7782917,42.7549542,1.9276583,3.8164583,1.4874292,4.5394250,8.0601958,4.2146000,2.2097917,15.5020250,24.2465750,19.0441458,4.7579583,0.0364542,0.1761917,4.9159917,7.3910458,3.6054792,2.0748833,6.8632208,1.8423292,1.9276583,1.5286833,1.5269417,1.9979000,0.1139417,3.8958500,4.7579583,0.0135667,0.0354917,0.0008375,7.0852667,2.7197917,2.4198708,6.6558583,8.6917375,12.5609917,1.5381083,0.4544250,0.0242958,0.0136792,3.9939292,31.9673917,6.3448417
2014-11-07,00:00:00,33.8521292,8.7380833,5.6880458,13.9985875,23.8206417,43.7408167,2.0625292,3.9081500,1.7153875,5.0516042,8.2737958,4.2378792,3.2541542,16.3614083,23.3484708,22.8328292,6.6747792,0.0375000,0.2115667,5.0760708,7.8304500,4.1926083,2.4192500,7.4408125,2.2888375,2.0625292,1.8070042,1.7632042,2.2097792,0.2560750,3.9755250,6.6747792,0.0194625,0.0387625,0.0012917,6.9401333,2.5026500,2.3444375,9.9549542,14.9462208,20.0270208,2.1919042,0.5790833,0.0277708,0.0121542,6.6373542,53.9694042,6.8783875
2014-11-08,00:00:00,34.1486792,9.1364750,5.6216917,13.8454375,24.0667042,47.3765125,2.0840000,4.0112417,1.9891708,5.4127708,9.8500958,4.9381917,2.8773417,17.7285542,28.3417500,20.8185333,6.3861042,0.0707875,0.2465958,3.8873458,8.4862625,4.5008375,2.7785500,7.2187417,1.9903625,2.0840000,2.0811250,2.0292000,2.5817417,0.2029875,4.0220833,6.3861042,0.0176208,0.0759125,0.0015000,6.8655167,2.5270000,2.2509167,6.6035833,8.8041083,12.8739458,1.0432375,0.2992667,0.0334083,0.0111458,5.6928083,38.4192792,7.7829042
2014-11-09,00:00:00,37.5993292,9.2074167,5.7661500,14.8556542,26.1684250,51.1684458,2.3597500,4.4555500,2.3043375,6.0185958,10.9011500,6.2313375,3.7832250,20.1555917,27.1748000,25.2712375,6.4888625,0.0655708,0.3440083,3.7961375,9.6391458,4.9478833,3.0617458,7.7834500,2.4130833,2.3597500,2.3287917,2.3544750,3.0344417,0.1617250,4.4807375,6.4888625,0.0146458,0.0622833,0.0014083,7.2904542,2.5619083,2.3035875,5.9935250,7.9933458,11.6129917,1.0069875,0.2481250,0.0579208,0.0117667,4.8388375,39.3112958,7.7414750
2014-11-10,00:00:00,35.5091833,9.6694958,5.5790792,14.5969583,25.1830833,51.6430042,2.5775958,4.9159875,2.5764167,6.2920542,12.4562917,7.9664250,3.6660417,23.7111083,32.0083708,27.6915167,7.0742375,0.0508042,0.3206208,3.4770542,9.9624458,5.4332167,3.5286583,7.2189125,2.0607583,2.5775958,2.5176375,2.6308917,3.3361792,0.2280333,5.2390833,7.0742375,0.1836500,0.0491708,0.0011250,7.8705958,2.7436917,2.3424417,5.3667042,7.0365208,10.4718375,0.8557958,0.2251417,0.0509958,0.0127792,4.5372917,38.0850750,7.2915292
2014-11-11,00:00:00,36.4388958,9.6470708,5.3608375,15.1815542,26.5936708,51.9635958,2.7257333,5.1505042,2.6046083,6.2405333,12.7031458,8.8813875,3.7774000,25.1935500,35.4149583,31.1405250,7.9570750,0.0528958,0.2632583,3.4998875,10.5118042,5.7334708,3.4553792,7.0291458,2.1613500,2.7257333,2.4345625,2.6731417,3.4125875,0.2934083,6.1187542,7.9570750,0.6701458,0.0745375,0.0008708,8.3512583,2.7944083,2.3779625,5.4898292,6.9288000,10.2345000,0.9020292,0.2208958,0.0388958,0.0124333,3.9972750,35.4346375,6.6911917
2014-11-12,00:00:00,35.5997917,8.7630667,4.8292292,14.0631667,25.4970292,52.3973333,2.6350000,5.1081333,2.3674417,5.8292375,12.2881708,8.7420292,3.6873083,24.9702333,37.3367000,31.9184667,8.0231708,0.7504167,0.2768917,4.4254625,10.4682167,5.4107625,2.9883458,6.5068042,2.3575917,2.6350000,2.1863792,2.4415000,3.1999917,0.3325958,6.0583042,8.0231708,0.7470167,0.7981250,0.0006833,8.4159917,2.7268750,2.3243208,5.6897125,7.2536417,10.5909250,0.8895125,0.2313625,0.0369208,0.0110917,3.8123292,33.4238667,5.9808125
2014-11-13,00:00:00,30.8615250,7.1210125,4.0908542,11.7170125,21.6577417,47.5200417,2.4137250,4.8207625,2.0175542,5.1943875,11.0801750,7.5226667,3.1735667,22.4600417,36.7212417,30.1336500,7.3206417,1.0079000,0.3079625,3.5485042,9.6239542,4.7765292,2.3679125,5.4762708,2.1305208,2.4137250,1.8846958,2.0899208,2.8451000,0.3290625,5.5938292,7.3206417,0.6278917,1.0025083,0.0005583,8.0336750,2.5301542,2.1712000,4.4704042,5.9122125,9.1055250,0.5921417,0.2001417,0.0381333,0.0095500,3.0444375,28.2056875,5.6066958
2014-11-14,00:00:00,25.9585750,5.8330250,3.6438750,9.6473000,17.6504875,40.7925542,2.1362125,4.3922542,1.6564500,4.5914833,9.5195958,6.2284208,2.7415583,19.1506125,33.6331833,26.6458792,6.3764667,0.8348167,0.3088708,3.1467833,8.5384833,4.0724167,1.7834583,4.8947708,2.0587375,2.1362125,1.5849625,1.7251333,2.4673042,0.3061042,4.9551708,6.3764667,0.4692333,0.8243708,0.0004792,7.4277125,2.2672542,2.0112250,4.1897833,5.2610958,8.0302292,0.4895542,0.1762375,0.0357458,0.0082042,2.7437125,24.4964000,4.9860542
