time,date,hour,precip [mm/day],sub676 [m3/s],sub684 [m3/s],sub685 [m3/s],sub685 (observed) [m3/s]
1343,2013-09-05,00:00:00.00,0.143625,2.65841,4.5347,8.25627,4.45
1344,2013-09-06,00:00:00.00,0.000140787,2.56749,4.3876,8.04415,3.98
1345,2013-09-07,00:00:00.00,0.000251644,2.48819,4.24626,7.81068,3.44
1346,2013-09-08,00:00:00.00,10.3887,2.44272,4.14586,7.6021,3.41
1347,2013-09-09,00:00:00.00,0.024834,2.46291,4.13525,7.50517,3.49
1348,2013-09-10,00:00:00.00,0.0486761,2.57558,4.26088,7.61044,3.26
1349,2013-09-11,00:00:00.00,0.188602,2.65051,4.41041,7.82635,3.22
1350,2013-09-12,00:00:00.00,9.32912,2.5774,4.39414,7.91434,3.28
1351,2013-09-13,00:00:00.00,7.73539,2.50111,4.27087,7.82324,4.4
1352,2013-09-14,00:00:00.00,0.243196,2.57356,4.28481,7.77525,4.36
1353,2013-09-15,00:00:00.00,0.0109891,2.71324,4.47025,7.9349,3.88
1354,2013-09-16,00:00:00.00,1.4825,2.71783,4.57361,8.1453,3.65
1355,2013-09-17,00:00:00.00,0.154503,2.57429,4.4397,8.10171,3.5
1356,2013-09-18,00:00:00.00,0.0350544,2.42956,4.19449,7.7929,3.29
1357,2013-09-19,00:00:00.00,0.000610996,2.34395,4.00538,7.44269,3.2
1358,2013-09-20,00:00:00.00,0.201955,2.29546,3.89835,7.16639,3.17
1359,2013-09-21,00:00:00.00,37.1721,2.31499,3.8869,7.05366,3.14
1360,2013-09-22,00:00:00.00,40.1471,2.66311,4.25099,7.42181,7.9
1361,2013-09-23,00:00:00.00,0.111054,3.77846,5.76242,9.33434,67.5
1362,2013-09-24,00:00:00.00,0.000165405,5.36867,8.4398,13.4201,49.6
1363,2013-09-25,00:00:00.00,0.0127154,5.82778,9.84224,17.0561,19.4
1364,2013-09-26,00:00:00.00,9.84286e-308,5.01883,8.80963,16.7948,12.4
1365,2013-09-27,00:00:00.00,0.000566358,4.20269,7.28271,14.0712,9.12
1366,2013-09-28,00:00:00.00,0.003042,3.75387,6.42415,12.0427,7.31
1367,2013-09-29,00:00:00.00,0.0187772,3.59148,6.07492,11.1409,6.26
1368,2013-09-30,00:00:00.00,0.880661,3.50371,5.92539,10.7786,5.57
1369,2013-10-01,00:00:00.00,2.03217,3.42023,5.78807,10.5386,5.19
1370,2013-10-02,00:00:00.00,0.0424886,3.34072,5.65775,10.2948,4.94
1371,2013-10-03,00:00:00.00,0.000287918,3.26534,5.53375,10.0642,4.65
1372,2013-10-04,00:00:00.00,1.83617,3.1934,5.40913,9.85248,4.38
1373,2013-10-05,00:00:00.00,14.5617,3.14986,5.32321,9.68053,4.89
1374,2013-10-06,00:00:00.00,2.06616,3.21943,5.38507,9.69352,7.04
1375,2013-10-07,00:00:00.00,25.5668,3.52454,5.80421,10.2133,11.6
1376,2013-10-08,00:00:00.00,15.6637,4.01709,6.59985,11.4188,17.7
1377,2013-10-09,00:00:00.00,0.034645,4.75607,7.76464,13.3023,69.7
1378,2013-10-10,00:00:00.00,0.00239144,5.45412,8.9734,15.4937,48.5
1379,2013-10-11,00:00:00.00,0.131722,5.4032,9.2026,16.5831,20.4
1380,2013-10-12,00:00:00.00,0.00839547,4.81304,8.33101,15.6725,14.7
1381,2013-10-13,00:00:00.00,0.0465308,4.32134,7.39704,13.917,11.4
1382,2013-10-14,00:00:00.00,5.15172,4.05998,6.89542,12.7068,9.58
1383,2013-10-15,00:00:00.00,0.0568845,3.96883,6.69879,12.1939,8.61
1384,2013-10-16,00:00:00.00,1.96377,3.97649,6.68796,12.0762,7.74
1385,2013-10-17,00:00:00.00,6.33605,3.97441,6.69693,12.0895,7.51
1386,2013-10-18,00:00:00.00,10.7112,3.95549,6.66784,12.069,7.35
1387,2013-10-19,00:00:00.00,0.447076,4.08432,6.82681,12.2286,8.77
1388,2013-10-20,00:00:00.00,10.3483,4.38904,7.28834,12.8658,16.7
1389,2013-10-21,00:00:00.00,0.129327,4.60383,7.70152,13.664,19.1
1390,2013-10-22,00:00:00.00,11.7308,4.69485,7.88706,14.1594,17.7
1391,2013-10-23,00:00:00.00,0.721436,4.78104,8.02018,14.4147,17.7
1392,2013-10-24,00:00:00.00,4.31861,4.88655,8.19449,14.6923,20.6
1393,2013-10-25,00:00:00.00,4.6478,4.92036,8.28319,14.92,18.9
1394,2013-10-26,00:00:00.00,4.41037,4.80488,8.14335,14.8122,22.7
1395,2013-10-27,00:00:00.00,16.9601,4.79185,8.05603,14.6027,42.9
1396,2013-10-28,00:00:00.00,1.67431,5.02762,8.36589,14.8942,50
1397,2013-10-29,00:00:00.00,0.0103522,5.49579,9.08682,15.9588,55.1
1398,2013-10-30,00:00:00.00,0.0764715,5.71507,9.58764,17.0559,28
1399,2013-10-31,00:00:00.00,0.0460659,5.3873,9.23207,16.9555,18.3
1400,2013-11-01,00:00:00.00,38.342,5.07662,8.62564,15.9602,16.7
1401,2013-11-02,00:00:00.00,5.95448,5.45492,8.98967,15.9386,57.6
1402,2013-11-03,00:00:00.00,2.43362,6.96739,11.1418,18.8107,114
1403,2013-11-04,00:00:00.00,0.000472677,8.20634,13.4888,23.0961,72.5
1404,2013-11-05,00:00:00.00,2.32592e-308,7.88466,13.5504,24.6512,27
1405,2013-11-06,00:00:00.00,0.171053,6.99861,12.0744,22.7589,18.9
1406,2013-11-07,00:00:00.00,14.8319,6.37968,10.9006,20.2496,15.8
1407,2013-11-08,00:00:00.00,1.97844,6.29146,10.5736,19.1877,16.9
1408,2013-11-09,00:00:00.00,2.88769,6.7493,11.1683,19.7871,24
1409,2013-11-10,00:00:00.00,0.746566,7.07977,11.8481,21.0217,21
1410,2013-11-11,00:00:00.00,1.02138,6.84723,11.6614,21.2473,19
1411,2013-11-12,00:00:00.00,3.28645,6.44068,10.9749,20.2377,18.3
1412,2013-11-13,00:00:00.00,0.599479,6.13251,10.4098,19.0758,16.5
1413,2013-11-14,00:00:00.00,0.434165,5.96486,10.0855,18.3625,17.7
1414,2013-11-15,00:00:00.00,0.000292917,5.82827,9.85581,17.9141,15.3
1415,2013-11-16,00:00:00.00,2.51267e-308,5.62999,9.55188,17.4182,12.8
1416,2013-11-17,00:00:00.00,0.0285393,5.43891,9.21461,16.8392,11.3
1417,2013-11-18,00:00:00.00,12.4189,5.31363,8.98137,16.3468,10.8
1418,2013-11-19,00:00:00.00,1.90827,5.40105,9.0438,16.2738,10.9
1419,2013-11-20,00:00:00.00,0.155085,5.81364,9.62717,17.021,27.5
1420,2013-11-21,00:00:00.00,0.000784021,6.10613,10.2123,18.1275,22.1
1421,2013-11-22,00:00:00.00,1.91267,5.88996,10.0415,18.3005,14.9
1422,2013-11-23,00:00:00.00,5.91696,5.55125,9.45119,17.4324,12.6
1423,2013-11-24,00:00:00.00,2.52377,5.41758,9.14045,16.6529,11.9
1424,2013-11-25,00:00:00.00,1.44882,5.50178,9.22,16.5675,12.5
1425,2013-11-26,00:00:00.00,1.27822,5.51509,9.29568,16.7465,11.2
1426,2013-11-27,00:00:00.00,0.540453,5.31456,9.03518,16.5026,9.44
1427,2013-11-28,00:00:00.00,0.206949,5.08501,8.63082,15.84,9.01
1428,2013-11-29,00:00:00.00,0.47446,4.91474,8.32436,15.1987,7.47
1429,2013-11-30,00:00:00.00,0.0402,4.79248,8.10542,14.7582,6.89
1430,2013-12-01,00:00:00.00,0.0134598,4.68796,7.92644,14.4233,6.57
1431,2013-12-02,00:00:00.00,0.260985,4.58864,7.75851,14.1165,6.87
1432,2013-12-03,00:00:00.00,0.0249279,4.49667,7.59916,13.824,6.43
1433,2013-12-04,00:00:00.00,0.455865,4.40904,7.44964,13.5446,6.5
1434,2013-12-05,00:00:00.00,2.44481,4.32714,7.3096,13.2863,6.67
1435,2013-12-06,00:00:00.00,1.97616,4.26778,7.2018,13.0711,7.15
1436,2013-12-07,00:00:00.00,0.0185189,4.25364,7.16303,12.9569,8.53
1437,2013-12-08,00:00:00.00,0.185852,4.2593,7.1696,12.9423,15.8
1438,2013-12-09,00:00:00.00,0.333272,4.21383,7.11389,12.8866,10.6
1439,2013-12-10,00:00:00.00,3.00788,4.11151,6.9569,12.6686,7.85
1440,2013-12-11,00:00:00.00,2.54969,4.00938,6.7792,12.3533,7.14
1441,2013-12-12,00:00:00.00,4.50123,3.93234,6.64156,12.0739,6.89
1442,2013-12-13,00:00:00.00,3.15672,3.86959,6.53318,11.8622,6.81
1443,2013-12-14,00:00:00.00,2.95552,3.80818,6.43029,11.6758,6.64
1444,2013-12-15,00:00:00.00,12.2501,3.74762,6.32794,11.4911,6.94
1445,2013-12-16,00:00:00.00,4.33728,3.69046,6.23049,11.3119,6.89
1446,2013-12-17,00:00:00.00,5.51248,3.63628,6.1386,11.1425,6.7
1447,2013-12-18,00:00:00.00,4.75904,3.58447,6.05069,10.9816,6.76
1448,2013-12-19,00:00:00.00,1.16104,3.53449,5.96608,10.8269,6.79
1449,2013-12-20,00:00:00.00,0.381358,3.48629,5.88439,10.6777,6.7
1450,2013-12-21,00:00:00.00,11.977,3.45765,5.82896,10.5607,6.82
1451,2013-12-22,00:00:00.00,8.85719,3.52062,5.90237,10.6103,7.39
1452,2013-12-23,00:00:00.00,12.5328,3.78282,6.27817,11.0969,13.6
1453,2013-12-24,00:00:00.00,0.739102,4.15262,6.88058,12.0519,36.7
1454,2013-12-25,00:00:00.00,0.98742,4.38081,7.32778,12.9818,39.2
1455,2013-12-26,00:00:00.00,2.78418,4.3324,7.33141,13.2788,18.5
1456,2013-12-27,00:00:00.00,3.2247,4.08313,6.95998,12.8239,13.2
1457,2013-12-28,00:00:00.00,0.581589,3.85521,6.55052,12.0787,11.5
1458,2013-12-29,00:00:00.00,0.0126082,3.72992,6.30729,11.5197,10.3
1459,2013-12-30,00:00:00.00,0.0981777,3.66007,6.18064,11.2265,9.43
1460,2013-12-31,00:00:00.00,0.497573,3.60822,6.08928,11.0512,8.6
1461,2014-01-01,00:00:00.00,2.255,3.55681,6.0044,10.895,7.76
1462,2014-01-02,00:00:00.00,0.522588,3.50812,5.92063,10.7438,7.01
1463,2014-01-03,00:00:00.00,2.08074,3.46069,5.84096,10.5972,6.43
1464,2014-01-04,00:00:00.00,0.0270813,3.41546,5.76617,10.4573,6.05
1465,2014-01-05,00:00:00.00,1.66385,3.37166,5.69576,10.3249,5.69
1466,2014-01-06,00:00:00.00,18.9996,3.33496,5.63141,10.2049,5.22
1467,2014-01-07,00:00:00.00,10.502,3.32254,5.59845,10.1282,4.85
1468,2014-01-08,00:00:00.00,1.04307,3.34859,5.62476,10.1425,4.63
1469,2014-01-09,00:00:00.00,0.493591,3.35969,5.65306,10.1954,4.41
1470,2014-01-10,00:00:00.00,0.502675,3.30614,5.59528,10.1429,4.09
1471,2014-01-11,00:00:00.00,3.90464,3.23411,5.47836,9.96641,4.77
1472,2014-01-12,00:00:00.00,22.2243,3.24534,5.45419,9.86473,10.7
1473,2014-01-13,00:00:00.00,0.349667,3.53476,5.82531,10.2867,36.5
1474,2014-01-14,00:00:00.00,0.152792,4.25546,6.9053,11.7805,41.4
1475,2014-01-15,00:00:00.00,0.0329797,4.76992,7.91266,13.6774,39.7
1476,2014-01-16,00:00:00.00,1.07206,4.52141,7.76364,14.2115,45.8
1477,2014-01-17,00:00:00.00,2.40926,4.07317,6.9874,13.1619,33.8
1478,2014-01-18,00:00:00.00,4.65322,3.80986,6.46834,11.9574,23.3
1479,2014-01-19,00:00:00.00,2.36969,3.6945,6.24755,11.3801,17.4
1480,2014-01-20,00:00:00.00,1.71852,3.64624,6.14721,11.1578,14.2
1481,2014-01-21,00:00:00.00,1.30085,3.5908,6.06568,10.9998,11.7
1482,2014-01-22,00:00:00.00,0.00378395,3.54351,5.97774,10.8513,9.83
1483,2014-01-23,00:00:00.00,0.521606,3.49369,5.89817,10.6994,8.99
1484,2014-01-24,00:00:00.00,0.672684,3.44862,5.81896,10.5564,8.51
1485,2014-01-25,00:00:00.00,5.40333,3.40337,5.74716,10.4207,8.25
1486,2014-01-26,00:00:00.00,9.7437,3.36115,5.67811,10.2905,8.01
1487,2014-01-27,00:00:00.00,4.20958,3.31945,5.60734,10.166,7.81
1488,2014-01-28,00:00:00.00,4.32212,3.27962,5.53959,10.0429,7.63
1489,2014-01-29,00:00:00.00,0.173648,3.24053,5.47346,9.92523,7.43
1490,2014-01-30,00:00:00.00,0.0956722,3.20293,5.40952,9.81249,7.24
1491,2014-01-31,00:00:00.00,1.44246,3.16637,5.34751,9.70415,7.1
1492,2014-02-01,00:00:00.00,1.45547,3.13111,5.2905,9.5973,6.95
1493,2014-02-02,00:00:00.00,17.4406,3.10196,5.24205,9.49918,6.81
1494,2014-02-03,00:00:00.00,1.4024,3.09616,5.21777,9.44189,6.7
1495,2014-02-04,00:00:00.00,0.0252144,3.12723,5.24413,9.46045,6.65
1496,2014-02-05,00:00:00.00,1.68987,3.14347,5.28056,9.5138,6.64
1497,2014-02-06,00:00:00.00,14.2047,3.09593,5.24639,9.4896,6.63
1498,2014-02-07,00:00:00.00,1.48428,3.02761,5.14671,9.35678,6.56
1499,2014-02-08,00:00:00.00,0.31196,2.97663,5.04677,9.18285,6.54
1500,2014-02-09,00:00:00.00,0.810544,2.941,4.97599,9.03393,6.58
1501,2014-02-10,00:00:00.00,2.93929,2.91152,4.92244,8.92448,6.58
1502,2014-02-11,00:00:00.00,0.572039,2.88254,4.87357,8.83356,6.6
1503,2014-02-12,00:00:00.00,0.0802166,2.85453,4.82579,8.7468,6.62
1504,2014-02-13,00:00:00.00,0.00552717,2.82703,4.77911,8.6619,6.68
1505,2014-02-14,00:00:00.00,0.00314077,2.80029,4.73359,8.57892,6.64
1506,2014-02-15,00:00:00.00,0.536472,2.77409,4.68911,8.49795,6.59
1507,2014-02-16,00:00:00.00,1.05251,2.74843,4.64555,8.4187,6.56
1508,2014-02-17,00:00:00.00,1.35468,2.72314,4.60271,8.34088,6.55
1509,2014-02-18,00:00:00.00,2.95352,2.69832,4.56061,8.2644,6.54
1510,2014-02-19,00:00:00.00,7.76776,2.67404,4.51936,8.18938,6.53
1511,2014-02-20,00:00:00.00,0.0111085,2.65032,4.47904,8.11925,6.62
1512,2014-02-21,00:00:00.00,6.88943,2.63188,4.44447,8.05967,6.88
1513,2014-02-22,00:00:00.00,4.56452,2.63842,4.4385,8.03041,7.27
1514,2014-02-23,00:00:00.00,1.84834e-308,2.69425,4.49832,8.08269,7.66
1515,2014-02-24,00:00:00.00,0.43523,2.76018,4.60102,8.2373,8.23
1516,2014-02-25,00:00:00.00,0.959503,2.75502,4.64227,8.35286,8.94
1517,2014-02-26,00:00:00.00,1.55931,2.68521,4.57156,8.29343,9.67
1518,2014-02-27,00:00:00.00,0.509141,2.6168,4.45413,8.12918,10.3
1519,2014-02-28,00:00:00.00,2.794,2.57498,4.36368,7.96705,10.5
1520,2014-03-01,00:00:00.00,0.0241256,2.54926,4.30941,7.84324,10.3
1521,2014-03-02,00:00:00.00,4.04836,2.5276,4.27064,7.75327,9.81
1522,2014-03-03,00:00:00.00,3.05398,2.50649,4.23495,7.6836,9.23
1523,2014-03-04,00:00:00.00,0.00257887,2.4858,4.19983,7.62036,8.66
1524,2014-03-05,00:00:00.00,2.13436,2.46549,4.16537,7.55714,8.24
1525,2014-03-06,00:00:00.00,0.355901,2.44563,4.13163,7.4958,7.69
1526,2014-03-07,00:00:00.00,0.0389047,2.42619,4.09862,7.43529,7.25
1527,2014-03-08,00:00:00.00,0,2.40701,4.06615,7.37622,6.93
1528,2014-03-09,00:00:00.00,0.00752821,2.38795,4.03398,7.3177,6.71
1529,2014-03-10,00:00:00.00,0.0114188,2.36892,4.00192,7.25972,6.54
1530,2014-03-11,00:00:00.00,0.00150135,2.34988,3.96987,7.20177,6.38
1531,2014-03-12,00:00:00.00,0.0314436,2.3309,3.93787,7.14398,6.3
1532,2014-03-13,00:00:00.00,15.4787,2.31197,3.90597,7.08625,6.37
1533,2014-03-14,00:00:00.00,0.00533188,2.29304,3.87409,7.02865,6.68
1534,2014-03-15,00:00:00.00,0.0534632,2.27429,3.84241,6.97126,7.21
1535,2014-03-16,00:00:00.00,0.27639,2.25595,3.81124,6.91455,7.76
1536,2014-03-17,00:00:00.00,0.0116087,2.23795,3.78068,6.85877,8.56
1537,2014-03-18,00:00:00.00,3.53134e-308,2.22011,3.75054,6.80387,9.88
1538,2014-03-19,00:00:00.00,0.00362817,2.20254,3.72078,6.74975,11
1539,2014-03-20,00:00:00.00,3.23447,2.18738,3.69364,6.69876,12.1
1540,2014-03-21,00:00:00.00,0.588273,2.1811,3.67698,6.66037,16.7
1541,2014-03-22,00:00:00.00,0.0740634,2.18842,3.67979,6.64837,24.1
1542,2014-03-23,00:00:00.00,4.64537,2.18996,3.68591,6.65152,25.1
1543,2014-03-24,00:00:00.00,0.0321513,2.16685,3.66468,6.63253,21.9
1544,2014-03-25,00:00:00.00,0.577199,2.13506,3.61758,6.57508,19.6
1545,2014-03-26,00:00:00.00,0.501615,2.1105,3.57045,6.49664,18
1546,2014-03-27,00:00:00.00,0.00115524,2.09244,3.53541,6.42263,16.9
1547,2014-03-28,00:00:00.00,3.70663,2.07664,3.50741,6.36327,16.1
1548,2014-03-29,00:00:00.00,3.95966,2.06462,3.48477,6.31728,19
1549,2014-03-30,00:00:00.00,0.00544109,2.06875,3.4807,6.29548,41.3
1550,2014-03-31,00:00:00.00,0,2.0978,3.51219,6.32147,84.5
1551,2014-04-01,00:00:00.00,0,2.1159,3.54942,6.37458,56.2
1552,2014-04-02,00:00:00.00,0.0595525,2.13154,3.57981,6.43403,77.3
1553,2014-04-03,00:00:00.00,0.00286669,2.31797,3.77821,6.67617,103
1554,2014-04-04,00:00:00.00,0.00991959,2.82192,4.40452,7.45086,119
1555,2014-04-05,00:00:00.00,8.15576,3.22294,5.15503,8.69263,106
1556,2014-04-06,00:00:00.00,0.734681,3.12518,5.33358,9.46182,86.8
1557,2014-04-07,00:00:00.00,0.000249131,2.91527,5.0552,9.314,93
1558,2014-04-08,00:00:00.00,5.33962,2.91198,4.90454,8.98854,80.4
1559,2014-04-09,00:00:00.00,3.81643,3.38314,5.42106,9.47793,102
1560,2014-04-10,00:00:00.00,0.0011493,5.16966,7.96447,12.6771,118
1561,2014-04-11,00:00:00.00,0.274083,8.23213,12.8044,20.243,115
1562,2014-04-12,00:00:00.00,0.0329741,12.1401,19.3511,31.8193,85.3
1563,2014-04-13,00:00:00.00,10.3877,18.79,29.783,48.8049,76.1
1564,2014-04-14,00:00:00.00,2.80543,27.5421,43.7524,71.9043,52
1565,2014-04-15,00:00:00.00,4.9515,30.6237,51.2866,89.6064,84.8
1566,2014-04-16,00:00:00.00,10.8521,26.4318,46.4594,87.8458,67.4
1567,2014-04-17,00:00:00.00,0.000359548,21.8931,38.0129,73.1418,47.6
1568,2014-04-18,00:00:00.00,0.00127401,18.9056,32.4857,60.817,33.1
1569,2014-04-19,00:00:00.00,0.404895,16.9265,28.8891,53.8912,28.1
1570,2014-04-20,00:00:00.00,0.00188482,15.8905,26.9192,49.3472,22.7
1571,2014-04-21,00:00:00.00,0,15.6618,26.3829,47.7892,18.6
1572,2014-04-22,00:00:00.00,0.00175073,15.2679,25.844,46.9769,15.8
1573,2014-04-23,00:00:00.00,5.33607,14.1019,24.092,44.3659,14.3
1574,2014-04-24,00:00:00.00,0.0124909,13.0683,22.1833,40.859,13
1575,2014-04-25,00:00:00.00,0.00279674,12.3845,21.0037,38.2818,11.8
1576,2014-04-26,00:00:00.00,6.73659,11.8619,20.0817,36.6859,11
1577,2014-04-27,00:00:00.00,0.186505,11.3237,19.2039,35.0208,10.8
1578,2014-04-28,00:00:00.00,0.00038516,11.0335,18.6177,33.872,10.4
1579,2014-04-29,00:00:00.00,0.0227283,10.705,18.1361,32.9415,9.73
1580,2014-04-30,00:00:00.00,26.0218,10.2763,17.4277,31.8404,11.4
1581,2014-05-01,00:00:00.00,7.87943,10.4731,17.5169,31.5219,24.1
1582,2014-05-02,00:00:00.00,1.09228,11.9729,19.7092,34.505,44.5
1583,2014-05-03,00:00:00.00,3.11405,13.1992,22.0432,38.9523,31.8
1584,2014-05-04,00:00:00.00,5.64194,12.6551,21.6018,39.5762,24.7
1585,2014-05-05,00:00:00.00,0.0554604,11.585,19.7308,36.4951,21
1586,2014-05-06,00:00:00.00,1.25296e-308,10.9148,18.5061,33.8102,21.5
1587,2014-05-07,00:00:00.00,0.000473596,10.4342,17.6968,32.2881,17.7
1588,2014-05-08,00:00:00.00,0.00775169,9.89632,16.833,30.8085,13.8
1589,2014-05-09,00:00:00.00,0.96794,9.37223,15.9509,29.2068,11.9
1590,2014-05-10,00:00:00.00,1.89722,8.94024,15.1878,27.781,10.5
1591,2014-05-11,00:00:00.00,0.033498,8.5647,14.5458,26.5611,9.62
1592,2014-05-12,00:00:00.00,0.000594888,8.2377,13.9762,25.5413,8.98
1593,2014-05-13,00:00:00.00,0.268378,7.92811,13.4551,24.5956,8.38
1594,2014-05-14,00:00:00.00,15.4022,7.70076,13.0357,23.7761,8.11
1595,2014-05-15,00:00:00.00,13.3936,7.77223,13.0393,23.5349,9.18
1596,2014-05-16,00:00:00.00,10.5178,8.51997,14.0457,24.7757,19
1597,2014-05-17,00:00:00.00,0.0388742,9.59155,15.8007,27.6716,37.9
1598,2014-05-18,00:00:00.00,0.0352973,10.0937,16.9251,30.1908,33.3
1599,2014-05-19,00:00:00.00,0.0140159,9.71955,16.5705,30.2498,19.2
1600,2014-05-20,00:00:00.00,0.00195906,8.92522,15.3077,28.2958,14
1601,2014-05-21,00:00:00.00,14.4594,8.3317,14.1945,26.1443,12
1602,2014-05-22,00:00:00.00,6.80669,8.21913,13.8344,25.1196,15.8
1603,2014-05-23,00:00:00.00,0.730716,8.68946,14.4369,25.7129,19.2
1604,2014-05-24,00:00:00.00,0.00888979,9.09567,15.217,27.1251,15.3
1605,2014-05-25,00:00:00.00,0.00203854,8.79165,14.9882,27.3093,12.2
1606,2014-05-26,00:00:00.00,7.62654e-308,8.19279,14.0007,25.8499,10.4
1607,2014-05-27,00:00:00.00,2.35165e-308,7.69396,13.1044,24.133,9.02
1608,2014-05-28,00:00:00.00,0.0274721,7.34548,12.4742,22.8554,8.02
1609,2014-05-29,00:00:00.00,0.00613295,7.07496,11.9995,21.9299,7.31
1610,2014-05-30,00:00:00.00,0.00129084,6.82734,11.5808,21.1505,6.77
1611,2014-05-31,00:00:00.00,0.00100219,6.59601,11.184,20.4259,6.35
1612,2014-06-01,00:00:00.00,0.00122352,6.37779,10.8138,19.7414,5.96
1613,2014-06-02,00:00:00.00,0,6.17324,10.464,19.0985,5.57
1614,2014-06-03,00:00:00.00,3.96168,5.97949,10.135,18.494,5.34
1615,2014-06-04,00:00:00.00,6.82883,5.8084,9.83779,17.9383,6.38
1616,2014-06-05,00:00:00.00,0.000713018,5.69441,9.62416,17.5048,6.08
1617,2014-06-06,00:00:00.00,0.000336751,5.66516,9.54569,17.2863,5.48
1618,2014-06-07,00:00:00.00,0.00311851,5.60259,9.46547,17.1528,5.08
1619,2014-06-08,00:00:00.00,0.0012346,5.42348,9.20671,16.8088,4.75
1620,2014-06-09,00:00:00.00,2.45755,5.22257,8.86118,16.2297,4.63
1621,2014-06-10,00:00:00.00,0.0126707,5.05375,8.56469,15.6464,4.85
1622,2014-06-11,00:00:00.00,0.00027155,4.91297,8.32023,15.1769,4.56
1623,2014-06-12,00:00:00.00,3.32351,4.78609,8.10286,14.7729,4.44
1624,2014-06-13,00:00:00.00,4.9528,4.66679,7.90024,14.4024,4.62
1625,2014-06-14,00:00:00.00,2.59956,4.56702,7.72405,14.071,4.58
1626,2014-06-15,00:00:00.00,0.000239966,4.49484,7.59255,13.8025,4.9
1627,2014-06-16,00:00:00.00,2.91463e-308,4.41992,7.46872,13.5741,6.55
1628,2014-06-17,00:00:00.00,0.270768,4.31316,7.30061,13.3016,5.46
1629,2014-06-18,00:00:00.00,6.91028,4.20606,7.11613,12.9767,5.01
1630,2014-06-19,00:00:00.00,3.10566,4.13811,6.98778,12.7047,4.67
1631,2014-06-20,00:00:00.00,0.0262935,4.1289,6.95445,12.5847,4.43
1632,2014-06-21,00:00:00.00,4.53e-308,4.10581,6.9265,12.537,4.16
1633,2014-06-22,00:00:00.00,0.00172093,4.00231,6.78048,12.354,4.01
1634,2014-06-23,00:00:00.00,0.0530261,3.87443,6.56444,12.004,3.84
1635,2014-06-24,00:00:00.00,4.45944,3.76838,6.37688,11.6365,3.94
1636,2014-06-25,00:00:00.00,22.3926,3.7299,6.28981,11.4149,4.5
1637,2014-06-26,00:00:00.00,0.0517052,3.90755,6.51367,11.6235,5.02
1638,2014-06-27,00:00:00.00,1.27738,4.44081,7.29199,12.6755,6.75
1639,2014-06-28,00:00:00.00,0.00298101,4.80849,8.01611,14.051,7.48
1640,2014-06-29,00:00:00.00,0.00128805,4.56834,7.83251,14.3497,6.02
1641,2014-06-30,00:00:00.00,6.52103,4.18324,7.157,13.4039,4.94
1642,2014-07-01,00:00:00.00,0.00922355,3.95856,6.7154,12.3741,4.41
1643,2014-07-02,00:00:00.00,0.681928,3.88798,6.56274,11.9237,4.15
1644,2014-07-03,00:00:00.00,1.99155,3.85495,6.50146,11.7861,3.95
1645,2014-07-04,00:00:00.00,1.08081,3.75225,6.36041,11.5864,3.98
1646,2014-07-05,00:00:00.00,0.00538272,3.63674,6.15836,11.2619,4.03
1647,2014-07-06,00:00:00.00,0.00180594,3.53719,5.98706,10.9221,3.84
1648,2014-07-07,00:00:00.00,0.00419611,3.45603,5.84468,10.6469,3.72
1649,2014-07-08,00:00:00.00,31.4021,3.44336,5.7992,10.5066,6.53
1650,2014-07-09,00:00:00.00,24.3941,3.75914,6.21399,10.9589,20.2
1651,2014-07-10,00:00:00.00,0.0609888,4.82918,7.73498,12.9894,29.6
1652,2014-07-11,00:00:00.00,0.0346943,6.08663,9.85742,16.5395,38.8
1653,2014-07-12,00:00:00.00,0.00956038,6.2739,10.6398,18.9418,18.6
1654,2014-07-13,00:00:00.00,0.00547724,5.55238,9.65219,18.1566,11
1655,2014-07-14,00:00:00.00,3.70954,4.86541,8.38597,15.8975,8.25
1656,2014-07-15,00:00:00.00,0.260033,4.50949,7.67862,14.2383,7.05
1657,2014-07-16,00:00:00.00,2.8662,4.34575,7.35706,13.4527,6.49
1658,2014-07-17,00:00:00.00,0.876401,4.22618,7.15408,13.0518,10.3
1659,2014-07-18,00:00:00.00,0.000395225,4.11402,6.96305,12.6957,7.46
1660,2014-07-19,00:00:00.00,0.0527952,4.00703,6.78138,12.3714,6.07
1661,2014-07-20,00:00:00.00,0.958555,3.90485,6.60804,12.0456,5.47
1662,2014-07-21,00:00:00.00,1.59644,3.8062,6.44081,11.7448,5.27
1663,2014-07-22,00:00:00.00,0.0679633,3.71171,6.28048,11.4482,4.92
1664,2014-07-23,00:00:00.00,0.000315738,3.62129,6.12692,11.1679,4.59
1665,2014-07-24,00:00:00.00,3.29095,3.53462,5.97994,10.8979,4.5
1666,2014-07-25,00:00:00.00,4.74901e-308,3.45112,5.83911,10.6393,4.12
1667,2014-07-26,00:00:00.00,0.00569333,3.37124,5.70922,10.3931,3.88
1668,2014-07-27,00:00:00.00,0.103799,3.29489,5.58511,10.1621,3.74
1669,2014-07-28,00:00:00.00,14.3941,3.24315,5.48548,9.97281,3.76
1670,2014-07-29,00:00:00.00,40.1605,3.37115,5.6134,10.0715,11.6
1671,2014-07-30,00:00:00.00,1.55737,4.02985,6.53788,11.2266,19.1
1672,2014-07-31,00:00:00.00,2.47513,5.33355,8.5216,14.1359,24.2
1673,2014-08-01,00:00:00.00,1.27143,5.98781,9.97209,17.2357,13.1
