time,date,hour,precip [mm/day],sub676 [m3/s],sub677 [m3/s],sub684 [m3/s],sub685 [m3/s],sub687 [m3/s],sub687 (observed) [m3/s],sub686 [m3/s],sub686 (observed) [m3/s],sub699 [m3/s],sub699 (observed) [m3/s],sub703 [m3/s],sub703 (observed) [m3/s],sub700 [m3/s],sub700 (observed) [m3/s],sub701 [m3/s],sub702 [m3/s],sub702 (observed) [m3/s],sub697 [m3/s],sub697 (observed) [m3/s],sub696 [m3/s],sub696 (observed) [m3/s],sub698 [m3/s],sub682 [m3/s],sub694 [m3/s],sub694 (observed) [m3/s],sub695 [m3/s],sub695 (observed) [m3/s],sub680 [m3/s],sub680 (observed) [m3/s],sub681 [m3/s],sub681 (observed) [m3/s],sub691 [m3/s],sub692 [m3/s],sub692 (observed) [m3/s],sub693 [m3/s],sub689 [m3/s],sub690 [m3/s],sub690 (observed) [m3/s],sub707 [m3/s],sub707 (observed) [m3/s],sub709 [m3/s],sub709 (observed) [m3/s],sub712 [m3/s],sub712 (observed) [m3/s],sub713 [m3/s],sub713 (observed) [m3/s],sub714 [m3/s],sub714 (observed) [m3/s],sub715 [m3/s],sub715 (observed) [m3/s],sub723 [m3/s],sub724 [m3/s],sub716 [m3/s],sub716 (observed) [m3/s],sub717 [m3/s],sub717 (observed) [m3/s],sub718 [m3/s],sub718 (observed) [m3/s],sub719 [m3/s],sub719 (observed) [m3/s],sub720 [m3/s],sub722 [m3/s],sub722 (observed) [m3/s],sub721 [m3/s],sub721 (observed) [m3/s],sub710 [m3/s],sub710 (observed) [m3/s],sub704 [m3/s],sub704 (observed) [m3/s],sub705 [m3/s],sub705 (observed) [m3/s],sub688 [m3/s],sub688 (observed) [m3/s],sub706 [m3/s],sub706 (observed) [m3/s]
1345,2013-09-07,00:00:00.00,0.000119299,2.55386,5.3549,4.22664,7.66128,39.7065,22.1,2.09727,0.279,1.95619,0.145,4.40533,3.37,2.3947,0.235,2.33556,4.42839,2.55,0.882847,0.06,6.64111,0.711,4.68813,1.50441,2.84153,0.121,1.19677,0.006,3.44555,0.235,2.62822,0.4899,4.11276,11.3478,5.6351,6.4987,4.19388,5.71573,1.1667,8.69051,10.0525,14.7562,4.644,0.996074,0.2973,112.389,7.6739,8.0754,0.7362,21.1484,3.0016,2.1721,4.50582,5.94578,1.0902,4.40249,0.3341,5.80422,0.5324,12.526,16.2822,1.24849,3.55987,1.801,10.1702,2.9733,3.30994,1.2658,8.47801,4.1909,2.86879,0.4531,1.67429,0.1433,3.06578,0.4955
1346,2013-09-08,00:00:00.00,0.236851,4.52497,10.9864,5.90427,8.4335,45.2496,25.7,3.24317,0.372,1.99291,0.119,4.67321,3.36,2.47407,0.242,2.89798,4.63736,2.5,0.88032,0.057,6.67341,0.762,4.97812,1.74591,2.99133,0.096,1.20129,0.004,3.84514,0.2033,2.86292,0.4446,4.03761,11.1713,5.097,6.32081,3.83354,5.21832,1.0279,8.59656,10.364,14.527,4.4741,0.982909,0.286,110.509,7.3624,7.99119,0.7249,20.8502,2.7496,2.14923,4.45539,5.86759,1.0081,4.3649,0.286,5.70874,0.4757,12.4684,15.7442,1.23615,3.50045,1.6537,10.1065,2.4154,3.24407,1.0166,9.56281,4.2192,3.27612,0.4531,1.9192,0.1557,3.58156,0.7079
1347,2013-09-09,00:00:00.00,0.0273955,5.00786,15.905,7.44293,10.2661,64.3963,37.1,3.88119,0.655,1.96381,0.103,4.99674,3.57,2.44538,0.242,3.17239,5.02669,2.55,0.871564,0.059,6.96117,0.799,5.24345,1.78769,3.2059,0.089,1.22492,0.003,4.07505,0.2036,3.04394,0.4191,4.20454,11.6363,4.9838,6.52087,3.81358,5.24597,1.0166,8.77873,10.4206,14.4258,4.3325,0.971786,0.2809,109.061,6.5978,7.88995,0.7646,20.6065,2.6306,2.12332,4.40118,5.80052,0.9741,4.31477,0.2755,5.66346,0.4531,12.3542,15.5459,1.22284,3.47887,1.5319,9.97263,1.9425,3.20847,0.9175,11.8572,6.3147,3.82135,0.4814,2.24034,0.1863,4.71891,0.9798
1348,2013-09-10,00:00:00.00,0.151646,2.64306,10.8563,5.66375,10.4471,74.4847,32.7,2.58423,0.366,1.90702,0.084,4.78397,3.56,2.31355,0.237,2.5493,4.90488,2.57,0.860432,0.063,6.99694,0.792,4.95059,1.50917,3.00326,0.085,1.20854,0.002,3.64147,0.1979,2.76701,0.4474,4.15095,11.5662,5.1253,6.48887,3.80396,5.36847,0.9713,12.473,11.3551,22.4321,4.6723,1.54325,0.2888,108.864,7.2208,8.05027,0.6881,20.3714,2.5825,2.0995,4.35264,5.73284,0.9231,4.25993,0.2472,5.57736,0.4389,12.1399,15.376,1.2099,3.42234,1.4725,9.87288,1.5914,3.19286,0.8297,12.1384,5.4652,3.52425,0.5947,1.71704,0.1691,4.26263,0.9571
1349,2013-09-11,00:00:00.00,0.00585511,2.27552,5.49626,3.86686,8.51238,60.5627,29.6,1.91992,0.325,1.89577,0.069,4.42652,3.47,2.32518,0.241,2.2467,4.46241,2.55,0.847627,0.059,6.59968,0.857,4.67523,1.49397,2.7613,0.085,1.16433,0.002,3.34177,0.2172,2.53777,0.4701,3.96395,10.9431,5.0687,6.25979,3.84886,5.47731,0.9996,16.0657,11.1285,33.6427,5.2386,1.8695,0.2888,109.051,9.3162,8.11199,0.5918,20.1333,2.5344,2.07517,4.3014,5.6672,0.9146,4.21118,0.2302,5.52967,0.4163,12.0904,15.2911,1.19699,3.40102,1.4045,9.76084,1.4045,3.18743,0.8325,9.22293,5.0404,3.00059,0.538,1.45529,0.1702,2.9751,0.6343
1350,2013-09-12,00:00:00.00,0.101487,2.48579,4.91098,3.99112,7.07736,44.5751,27.3,2.10356,0.309,2.04492,0.137,4.2507,3.53,2.48142,0.253,2.29911,4.28471,2.59,0.838803,0.057,6.43629,0.866,4.70739,1.85939,2.98285,0.097,1.14436,0.002,3.70191,0.2152,3.12678,0.3936,5.42488,15.1525,6.881,9.3488,4.8255,6.61179,1.1836,14.555,10.7321,28.8464,5.4935,1.21484,0.2973,108.232,7.7871,7.79238,0.5182,19.9437,2.3701,2.05133,4.38033,5.60175,0.8722,4.16253,0.2104,5.45161,0.3851,11.9728,15.1212,1.18418,3.34658,1.3734,9.6614,1.3337,3.14555,0.6994,7.45554,5.9749,2.66111,0.4248,1.51403,0.1535,2.58531,0.521
1351,2013-09-13,00:00:00.00,1.06992,3.47354,7.83928,5.39007,9.29864,45.1176,39.7,3.88179,1.16,4.42888,0.301,5.21854,3.98,5.78787,0.366,5.93192,6.84304,3.43,0.855453,0.078,16.9919,0.94,23.2355,7.06043,8.22873,0.119,2.04771,0.003,3.95672,0.1889,3.69445,0.4276,8.40171,26.2672,31.7149,15.1159,7.13712,10.3225,10.7887,15.0404,10.6188,20.1281,7.0509,1.17182,0.3115,117.236,8.3252,9.47616,0.5409,23.8246,2.2625,2.99976,7.00265,7.80097,0.9968,5.02927,0.2044,6.78872,0.3964,16.6377,22.7951,2.25462,5.21968,1.7585,13.1602,1.2346,3.80281,0.6938,10.1146,6.1731,3.18531,0.4814,1.82269,0.1611,3.68853,0.8778
1352,2013-09-14,00:00:00.00,0.276105,3.77926,9.63351,6.17541,11.5822,52.7251,32.6,4.71484,0.867,4.40338,0.455,6.2825,3.86,5.57936,0.342,7.20228,9.80907,3.04,1.09843,0.135,33.8445,1.13,34.8877,7.46667,12.3964,0.188,3.05242,0.005,3.64382,0.1733,3.27499,0.4304,8.70794,27.3397,18.0095,14.8596,8.04276,11.2016,5.6067,16.7902,10.279,20.4003,6.2297,1.38091,0.2973,152.22,6.6545,11.992,0.5975,33.5832,2.608,4.3627,9.02033,12.1955,1.6707,8.47636,0.5324,12.4953,1.4555,32.1624,47.5723,4.4968,8.7202,8.1836,20.7634,2.0501,4.53707,0.7108,14.3108,6.7394,3.4994,0.6513,1.97909,0.2059,4.60708,1.699
1353,2013-09-15,00:00:00.00,0.000298833,2.43931,7.22134,4.86734,9.72082,50.119,29.8,2.72329,0.548,1.81118,0.423,5.58793,3.61,2.18403,0.208,3.23685,7.42597,2.84,1.11442,0.105,28.9506,7.61,14.0387,2.16726,6.72494,0.761,2.17452,0.004,3.36501,0.1761,2.75488,0.4786,6.40388,17.063,9.5994,10.0206,7.07845,8.77251,2.1662,14.374,9.9392,19.7942,5.8899,1.05257,0.2945,188.617,5.1537,11.0863,0.6739,36.729,2.5768,3.71508,6.55384,11.1602,1.5319,9.32168,0.6881,13.5925,1.2261,38.5799,26.8444,4.19455,7.86021,4.3042,22.5586,2.0954,4.16265,0.6315,12.9329,6.0315,2.89676,0.5947,1.38709,0.2229,3.43491,1.3847
1354,2013-09-16,00:00:00.00,0.0311232,2.21723,5.1855,3.78608,7.47389,40.7426,28.2,1.77715,0.454,1.77888,0.285,4.47402,3.51,2.21509,0.179,1.89441,4.22197,2.74,0.828024,0.073,9.49597,10.1,2.27817,1.54025,2.2635,2.38,1.15412,0.004,3.8701,0.1801,2.8528,0.4616,4.96004,12.3423,7.5606,7.38474,5.90527,7.33916,1.5065,10.9975,9.9958,16.4646,5.5501,0.885293,0.286,178.123,6.1448,8.53593,0.6003,28.2965,2.5995,2.26516,4.21328,6.55538,1.4498,5.90421,0.9146,7.93488,1.2403,25.3479,18.6325,1.86473,4.40968,2.2484,16.776,2.1606,3.47766,0.6485,8.36459,5.0404,2.51042,0.4814,1.24997,0.1838,2.42356,0.8353
1355,2013-09-17,00:00:00.00,0.253881,2.38482,5.06353,3.84199,6.69832,35.5542,26.9,1.99944,0.401,1.82507,0.227,4.06011,3.6,2.27516,0.182,2.26715,3.95078,2.73,0.78089,0.064,2.98485,9.24,4.67423,1.84813,3.00299,1.52,1.12355,0.007,4.3542,0.2027,3.11291,0.487,4.5312,12.0564,7.1925,6.84773,4.81122,6.31634,1.3394,9.57324,10.3356,15.3771,5.097,0.983843,0.2752,139.393,8.6083,8.14174,0.5324,22.3214,2.8034,2.17131,5.20208,5.5586,1.2148,4.04778,0.6909,5.88363,0.926,15.3455,17.5281,1.18318,3.45543,1.8321,11.1796,2.2795,3.10814,0.6598,6.76669,4.6156,2.60348,0.4531,1.70535,0.1778,2.5769,0.7108
1356,2013-09-18,00:00:00.00,9.83534e-10,2.34654,5.35677,3.96813,6.65866,34.8806,25.6,2.0047,0.412,1.7684,0.181,3.98277,3.59,2.19435,0.236,2.23076,4.07022,2.67,0.791339,0.066,5.97543,5.23,4.78199,1.63396,3.07269,0.767,1.1102,0.007,3.74333,0.2098,2.77238,0.4587,4.11646,11.099,6.5129,6.32108,4.06804,5.37202,1.1921,9.18911,10.4772,16.3771,4.8139,1.02724,0.275,124.479,8.2685,8.98815,0.5097,23.5848,2.6646,2.361,6.13343,5.69774,1.0789,3.88148,0.5012,5.61031,0.7249,13.6421,16.1972,1.26307,3.26836,1.699,8.99499,3.0016,2.96615,0.6201,7.02165,4.3325,2.65653,0.4248,1.79388,0.1795,2.6953,0.5409
1357,2013-09-19,00:00:00.00,4.33668e-05,2.21838,5.09162,3.84359,6.69939,35.0008,23.7,1.88629,0.394,1.72481,0.168,3.90792,3.48,2.08498,0.232,2.06193,3.94712,2.59,0.772495,0.064,6.35327,2.66,4.28172,1.29247,2.63599,0.492,1.05956,0.005,3.15157,0.205,2.36334,0.4049,3.73381,10.0941,6.8244,5.80131,3.70894,4.9454,1.1412,8.49392,10.1657,15.3593,4.7572,0.905376,0.2772,128.353,9.118,8.4253,0.5692,23.5527,2.5145,2.03633,4.76949,5.25956,0.9854,3.8452,0.4021,5.16341,0.6088,12.4764,16.1689,1.12504,3.13498,1.5234,8.9383,2.2767,2.89418,0.5607,6.77083,4.0493,2.35491,0.3964,1.30554,0.1603,2.3674,0.4729
1358,2013-09-20,00:00:00.00,0.0965247,2.15104,4.79722,3.71273,6.46483,34.1689,25.4,1.81384,0.369,1.6874,0.165,3.84238,3.52,2.06077,0.195,2.00094,3.81425,2.59,0.768389,0.068,5.6553,1.91,3.99254,1.27607,2.43928,0.325,1.03354,0.003,2.99191,0.1937,2.2892,0.3879,3.52077,9.70865,6.881,5.55283,3.44514,4.6541,1.0081,7.79909,10.1091,13.6677,4.8422,0.841728,0.2769,124.798,9.1747,7.20113,0.555,20.1003,2.4098,1.84478,3.77682,5.11014,0.9175,3.80085,0.32,5.01531,0.5295,11.5744,16.3955,1.08421,3.07664,1.43,8.88545,1.7556,2.84032,0.538,6.34283,3.8228,2.19849,0.3681,1.18896,0.139,2.17945,0.4389
1359,2013-09-21,00:00:00.00,0.552029,3.92905,4.72844,4.64417,6.66611,33.6823,24.8,1.80356,0.34,2.27687,0.807,3.86782,3.76,2.71972,0.236,2.27448,3.95326,2.74,0.97489,0.156,7.47764,1.76,6.82202,4.38237,5.84373,0.224,1.98202,0.004,3.89309,0.2362,2.86516,0.4163,3.70663,11.9927,11.44,6.8938,3.54097,5.2993,10.4772,8.641,11.1568,15.6061,4.7006,0.971365,0.2832,121.144,9.8259,8.00084,0.5097,21.1246,2.6448,2.14459,7.74426,5.29801,1.0052,3.75923,0.4729,4.92405,1.0675,11.3736,16.4521,1.09485,3.20796,1.5489,9.69746,2.6986,3.31378,0.6116,6.19999,3.6812,2.11341,0.3398,1.23998,0.1271,2.1288,0.3851
1360,2013-09-22,00:00:00.00,3.30608,25.8657,23.6486,24.5891,20.4103,75.2927,74.7,6.88771,1.93,12.0896,17,9.75384,5.14,15.4751,2.9,12.8831,14.0596,5.58,3.72807,5.14,35.3485,18.3,46.4768,18.7532,22.9211,0.386,7.42098,0.99,5.01386,0.2676,3.90496,0.487,5.1031,20.1344,22.9933,11.5381,4.56316,7.74641,7.6739,10.488,10.7038,22.6812,5.2386,1.92415,0.6003,155.713,13.224,20.0141,1.9595,53.6824,5.2669,7.80607,21.0984,18.1406,3.5679,12.9911,3.8228,24.5507,5.2103,40.8373,99.3921,7.18978,19.9549,37.0951,27.4575,33.4139,9.78367,3.5962,24.2782,7.504,9.99157,2.9166,8.49582,0.8495,12.607,5.6067
1361,2013-09-23,00:00:00.00,0.0227264,28.2421,38.0733,39.5938,42.8104,164.487,208,9.29869,2.36,12.1001,10.2,14.6431,7.65,14.8497,3.38,15.9061,22.6393,9.77,4.22769,3.77,69.8988,48.4,66.8764,16.2534,29.7662,3.43,8.0955,5.86,4.34322,0.3058,3.56342,0.4587,5.73909,21.2532,9.8259,11.8739,4.80387,7.84128,2.6221,10.696,10.1941,24.5676,5.4935,2.14706,0.2733,231.645,9.9109,29.0618,4.7855,89.1847,7.9854,9.79694,23.286,23.8339,6.0598,20.2838,6.5978,37.14,17.1317,73.7829,61.4476,9.08566,25.2009,14.8947,45.9863,97.9763,15.835,23.4747,42.8312,12.8275,14.5899,2.0105,9.72009,1.2941,17.6532,5.4935
1362,2013-09-24,00:00:00.00,0.00336568,5.25948,19.1738,19.3868,40.2055,202.65,209,3.58557,1.87,1.83159,3.66,9.17555,5.67,2.04722,1.27,4.59678,12.3487,8.53,1.23601,0.713,54.3988,53.8,25.2561,2.16565,11.8058,12.6,2.32295,10.3,3.19397,0.2716,2.47585,0.4332,4.45457,12.3438,7.7588,7.0262,3.95435,5.29122,1.5065,9.38507,9.4295,17.4773,5.4085,1.08125,0.2721,258.903,16.7636,17.2319,6.9943,71.2915,12.7709,3.31203,8.51351,9.43642,3.4547,11.0641,4.4174,16.4423,8.9198,49.0998,34.8297,2.78203,7.27076,5.6634,34.236,53.5188,10.5602,12.3178,24.5077,7.4473,7.24878,1.1044,1.80274,0.5239,6.33039,1.8972
1363,2013-09-25,00:00:00.00,0,1.59536,3.95851,2.7398,17.2158,133.116,152,1.22905,1.37,1.55538,2.09,3.94585,5.13,1.94309,0.753,1.2116,3.2781,5.6,0.612007,0.348,15.9914,60.6,1.97816,1.51153,1.47896,17.1,0.738615,4.51,2.85201,0.2432,2.15251,0.4389,3.61097,9.07802,7.1075,5.41015,3.68501,4.72554,1.2374,8.11981,9.203,13.0009,5.182,0.735304,0.2563,197.186,31.1485,6.30488,3.3414,29.6589,11.6382,1.03393,1.75485,4.0764,2.1464,3.28273,2.3163,3.67572,3.5679,17.2641,25.1454,0.910215,1.91785,3.5113,15.7989,24.0127,3.69229,4.7572,4.72742,5.7483,2.71425,0.6513,0.952487,0.2945,1.10816,1.093
1364,2013-09-26,00:00:00.00,0,2.23412,3.5303,2.93425,4.4497,53.2331,106,1.78244,1.04,1.62104,1.09,3.23922,4.87,1.92022,0.582,1.89064,3.15726,4.38,0.771984,0.243,2.33649,48.9,3.57018,1.18145,2.39877,13.7,1.03143,1.5,2.77978,0.2203,2.1252,0.4502,3.37788,9.34738,6.796,5.3409,3.39794,4.61376,1.1298,7.27923,6.6545,12.3704,4.8422,0.809566,0.258,126.296,24.9188,6.19883,1.9595,12.3186,8.9764,1.81179,3.18377,4.93421,1.5971,2.9951,1.5518,4.38894,2.036,13.2901,20.8129,1.05937,2.65328,2.7212,8.21742,13.2523,2.29265,2.6703,4.31266,4.8988,2.14938,0.4814,1.27923,0.2243,1.85726,0.7532
1365,2013-09-27,00:00:00.00,8.79534e-05,1.8345,4.13562,3.46251,3.89329,33.3568,76.6,1.67091,0.86,1.52898,0.754,3.3414,4.69,1.89759,0.446,1.86003,3.36761,3.79,0.680373,0.191,4.52275,21.1,3.60031,1.16637,2.25144,5.03,0.948535,0.693,2.74253,0.2027,2.09736,0.4219,3.17731,8.78605,6.343,5.01901,3.10334,4.18805,1.0591,6.93969,7.8154,11.9548,4.6723,0.779047,0.2557,93.5097,16.8768,6.61224,1.413,15.2068,6.3147,1.72696,3.61812,4.57264,1.3394,3.32774,1.1213,4.54587,1.3989,12.3222,18.5759,0.985475,2.70743,2.2795,6.81638,8.3818,2.47608,1.8293,5.39745,4.3891,2.02486,0.4531,1.05131,0.1906,1.95974,0.6201
1366,2013-09-28,00:00:00.00,0,2.02927,4.33725,3.32748,5.38404,29.7822,66.5,1.66686,0.736,1.57526,0.582,3.46767,4.57,1.87517,0.425,1.80248,3.46758,3.45,0.71362,0.155,5.1711,12.3,3.63669,1.15148,2.16356,1.86,0.943081,0.322,2.71006,0.1943,2.07331,0.4106,3.13947,8.7898,5.9465,4.98347,2.99748,4.09709,0.9769,6.79477,7.8154,11.7338,4.4457,0.774816,0.2557,84.9908,12.2046,6.28335,1.0789,16.8669,4.9271,1.69194,3.51174,4.73134,1.195,3.42562,0.8948,4.55339,1.0477,10.6586,17.7547,0.997115,2.80856,2.0728,7.98382,6.0881,2.54643,1.396,5.7139,4.1059,1.94831,0.4248,1.17419,0.1657,1.95764,0.5267
1367,2013-09-29,00:00:00.00,0,1.88752,4.30067,3.28868,5.85566,28.4156,60.4,1.64567,0.613,1.50082,0.433,3.44689,4.5,1.85298,0.381,1.80008,3.37502,3.24,0.685103,0.135,4.96111,7.69,3.52869,1.13677,2.18108,1.11,0.931733,0.152,2.67847,0.1894,2.04921,0.4163,3.08144,8.61492,5.5784,4.88891,2.88164,3.95156,0.9203,6.65424,7.2774,11.4688,4.3325,0.76415,0.2631,84.99,10.817,6.2544,0.9203,16.3184,3.9644,1.68307,3.49159,4.529,1.1015,3.41107,0.7419,4.4411,0.8495,10.2619,16.5087,0.980749,2.72054,1.8661,8.02267,4.6156,2.5398,1.1553,5.62192,3.936,1.91262,0.3681,1.07556,0.1546,1.93881,0.4644
1368,2013-09-30,00:00:00.00,0.186432,1.9607,4.25253,3.2747,5.60762,30.2426,54.5,1.62744,0.542,1.53235,0.354,3.39708,4.5,1.83101,0.36,1.76916,3.36494,3.08,0.699148,0.132,5.23597,5.44,3.89849,1.4989,2.44449,0.85,1.04935,0.069,3.40181,0.1994,2.57679,0.4474,3.67095,11.1639,5.72,6.12503,3.17176,4.47465,0.9741,7.64255,5.4935,12.9498,4.2475,0.953161,0.2653,88.0889,12.8842,7.09665,0.9288,16.3128,3.3697,1.65837,3.44302,4.58775,1.0364,3.37973,0.6315,4.44797,0.6909,10.1885,15.9707,0.970967,2.75185,1.7585,7.88262,3.5962,2.5187,0.9883,5.58501,3.7378,1.88507,0.3681,1.11715,0.143,1.91748,0.4361
1369,2013-10-01,00:00:00.00,0.0636076,2.41604,4.74195,3.57907,5.90713,30.3595,46,1.76875,0.522,1.57718,0.293,3.48878,4.68,2.04144,0.36,2.09483,3.51991,3.04,0.693247,0.127,6.03296,4.47,5.01271,2.22987,3.43477,0.681,1.25543,0.039,3.78818,0.2107,2.94085,0.504,4.29618,13.2742,7.419,7.19174,3.39818,4.91935,1.5659,8.91521,5.72,15.1134,4.1626,1.10385,0.2631,95.5159,11.0719,8.35056,0.824,16.1128,3.0299,1.64047,3.40451,4.4602,1.0166,3.37242,0.555,4.39835,0.6315,9.73956,16.1406,0.959967,2.67115,1.7443,7.77896,2.945,2.52402,0.9146,5.50718,3.5962,1.86185,0.3398,1.07033,0.1325,1.89595,0.4049
1370,2013-10-02,00:00:00.00,0.00126019,2.58191,5.31324,3.98381,6.35324,32.0832,40,1.83921,0.483,1.61079,0.26,3.57651,4.83,2.01991,0.35,2.22644,3.76429,3.05,0.676753,0.126,6.75721,3.85,5.16991,1.83901,3.54438,0.518,1.19179,0.025,3.05725,0.1985,2.38174,0.4644,3.87004,10.6598,6.0315,6.09037,3.22657,4.43427,1.1355,8.59881,5.9182,14.1325,4.1343,0.891953,0.2662,102.737,9.7693,7.84408,0.7759,15.8527,2.8062,1.62039,3.3633,4.47829,1.0109,3.35272,0.5295,4.45347,0.5918,9.68358,15.5743,0.949322,2.68282,1.7953,7.79968,2.54,2.50362,0.8438,5.45491,3.483,1.83989,0.3398,1.07959,0.1232,1.87458,0.3964
1371,2013-10-03,00:00:00.00,0.000401273,1.93545,4.90039,3.72344,6.34193,33.34,38.2,1.64955,0.428,1.44315,0.226,3.47627,4.8,1.76642,0.343,1.85194,3.62099,2.99,0.660869,0.114,6.03593,3.36,3.88469,1.082,2.53128,0.396,0.959799,0.022,2.64223,0.2761,1.98785,0.4729,3.30503,8.59895,5.72,5.06498,3.15595,4.14529,1.0647,7.58131,5.7483,12.0141,4.1626,0.724332,0.2566,102.047,8.3252,6.42932,0.9061,15.5705,2.7382,1.60134,3.32356,4.35789,0.9996,3.28374,0.5097,4.32936,0.521,9.47,15.0646,0.938701,2.61578,1.7726,7.69,2.3163,2.44707,0.79,5.38693,3.4547,1.8186,0.3398,1.05361,0.1218,1.85343,0.3851
1372,2013-10-04,00:00:00.00,0.0647899,1.76307,4.24639,3.21516,5.93134,32.2017,29.7,1.54476,0.408,1.45176,0.209,3.3312,4.72,1.74532,0.288,1.67304,3.34092,3.02,0.653147,0.107,4.9898,2.99,3.39723,1.0945,2.06836,0.318,0.890843,0.018,2.64731,0.3823,2.06094,0.4559,3.06779,8.44615,5.4368,4.81281,3.04539,4.08868,0.9769,6.78148,7.8721,11.5498,4.2192,0.786719,0.2571,93.7832,7.957,5.90907,0.8467,15.69,2.6193,1.6945,3.61845,4.37433,0.9798,3.23213,0.4842,4.35675,0.4814,10.4911,15.0079,1.10122,2.70452,1.699,7.89656,2.0728,2.61615,0.7702,5.33021,3.398,1.79765,0.3115,1.05011,0.1184,1.83251,0.3823
1373,2013-10-05,00:00:00.00,0.778959,3.99477,7.99845,5.64953,8.32828,38.5579,48.2,3.31002,0.844,3.2555,0.499,5.45556,5.25,4.45159,0.397,5.02509,5.7119,3.18,0.646207,0.101,6.55655,2.93,6.66844,3.02442,3.70449,0.27,1.20558,0.018,3.12573,0.4786,2.21669,0.4786,2.95114,8.293,5.5501,4.6381,2.85719,3.86852,0.9741,6.41321,7.7305,12.165,4.4457,0.972986,0.2551,96.9458,9.7127,12.7377,0.8722,25.3904,2.4551,3.28927,8.18938,6.17609,1.0222,3.42068,0.4248,4.70429,0.4729,13.1051,23.3614,1.21527,2.74861,1.9878,8.18716,3.4263,2.76729,0.8014,7.72325,3.8228,2.7802,0.3964,2.18475,0.132,2.92549,0.4389
1374,2013-10-06,00:00:00.00,0.715366,4.57348,10.7002,7.75759,12.5494,56.23,51,5.23588,1.4,3.94911,1.54,8.14371,5.73,5.20046,0.745,7.37328,9.35625,3.98,0.645578,0.107,11.1744,3.23,11.2665,4.58992,6.49051,0.261,1.60104,0.018,4.0458,0.4927,2.99519,0.5748,3.82851,11.1905,8.58,6.19932,3.52818,5.67114,1.8293,9.32783,13.3656,14.014,4.6156,1.43353,0.2566,132.764,29.4495,30.2616,17.4998,49.1731,12.063,5.73493,12.5863,9.64994,2.4126,4.51051,0.4587,6.36042,1.0562,15.8961,27.8638,1.22757,3.30179,3.7095,9.47605,3.6529,2.90309,0.7646,12.6448,4.7289,3.50534,1.2459,2.96193,0.7362,4.00758,1.6311
1375,2013-10-07,00:00:00.00,1.25197,2.95277,8.38692,5.66021,12.1612,60.3858,57.6,4.08294,1.33,2.23753,3.62,6.91015,5.9,2.84844,0.954,4.21947,8.12385,6.23,0.909987,0.133,13.3732,3.34,10.1274,3.38708,6.39271,0.283,1.75042,0.016,5.76564,0.337,4.46113,0.7532,6.05282,18.6584,9.5428,10.4814,5.42104,9.53398,2.2031,19.2855,9.8826,19.221,4.8139,1.98539,0.7957,200.245,94.8614,42.766,143.85,71.1186,44.7406,8.30763,14.943,16.6995,4.3325,8.80988,0.589,10.1973,2.1719,15.893,26.5329,1.18532,3.82298,2.7326,10.6076,8.7782,3.04419,0.8438,15.0821,5.9465,3.37974,2.4069,2.21975,2.5202,3.89621,3.2848
1376,2013-10-08,00:00:00.00,1.68418,16.0137,16.9902,16.6222,16.9535,73.1599,100,5.0495,4.67,10.5297,70.3,8.49409,7.12,12.5558,17,9.93316,11.8877,11.6,2.52244,1.37,23.5319,24.9,25.7678,7.59195,9.71407,0.327,3.03924,0.019,6.24273,0.5154,4.71142,0.8212,7.10145,21.2435,16.7353,12.0369,6.49785,9.90293,4.2475,25.7342,9.203,23.158,4.8422,1.69091,0.4984,264.238,161.689,37.5644,172.166,81.5898,105.339,10.0648,18.2029,27.1255,84.101,19.6181,18.1794,29.3696,52.9525,29.1671,97.9763,4.46873,13.5329,30.0159,20.4555,28.6,7.1627,1.985,16.1058,11.2701,5.2699,3.7945,3.98719,4.3608,6.30858,6.5695
1377,2013-10-09,00:00:00.00,0.0541503,17.7936,22.6337,26.1435,30.4495,124.22,234,5.91143,5.57,10.757,15.6,11.1715,7.42,12.1462,5.15,12.5775,17.5858,23.5,2.66991,1.16,37.6607,52.9,36.1148,6.82252,11.7152,1.33,3.21924,1.18,4.23292,0.7079,3.27179,0.8353,5.70935,14.8311,8.6366,8.63142,5.97612,7.36749,2.0473,19.9264,8.7216,19.2451,4.8988,0.881816,0.2404,264.054,157.725,20.0516,114.117,77.0084,175.564,6.72504,13.5038,21.9949,25.825,20.7934,24.8339,34.3187,55.7842,49.0059,44.7406,5.92318,16.6973,9.2313,33.3011,28.6,10.6047,3.1998,19.729,16.2822,6.41787,4.2192,4.43594,3.5113,8.05583,6.343
1378,2013-10-10,00:00:00.00,2.75244e-07,3.24487,11.5102,12.6633,27.7956,143.413,217,2.74157,5.67,1.39864,5.86,7.41389,7.29,1.62935,2.84,3.91893,10.2443,14.4,0.851094,0.413,29.2307,43.3,14.1874,0.986312,4.78242,8.99,1.21751,2.46,2.70004,0.7334,2.11862,0.7815,4.03348,9.57046,6.9659,5.8122,4.98692,6.06775,1.413,11.913,8.0986,13.5386,5.1253,0.634991,0.2393,196.931,130.257,7.30211,51.2535,49.3121,134.505,2.23072,5.25717,7.47526,8.8632,8.87544,8.1269,12.5234,13.9319,38.4984,28.1186,2.26748,6.05898,4.4741,27.2497,19.7652,7.2499,3.1715,18.3107,8.8349,4.6154,1.784,1.7935,1.2997,5.15577,2.6929
